bgBrickID	bgBrickType	brickType	bgSP	bgEP	brickLen	Strand	operonID	geneName	locus_tag	pseudoGene	EG	funCat	COG_Num	KO_Num	GO_FunNum	GO_ProcNum	GO_CompNum	locus	seqLen	circular	organism	
47	ICR	PP	24749	24879	131													NC_008601	1910031	+	Francisella novicida U112	
48	CR	CDS	24880	26226	1347	-1	+	pyrC	FTN_0024	-	-	X						NC_008601	1910031	+	Francisella novicida U112	
49	ICR	TT	26227	26209	-17													NC_008601	1910031	+	Francisella novicida U112	
50	CR	CDS	26210	26797	588	-1	-	FTN_0025	FTN_0025	-	-	X						NC_008601	1910031	+	Francisella novicida U112	
51	ICR	PP	26798	27075	278													NC_008601	1910031	+	Francisella novicida U112	
52	CR	CDS	27076	27330	255	-1	+	FTN_0026	FTN_0026	-	-	X						NC_008601	1910031	+	Francisella novicida U112	
53	ICR	TP	27331	28043	713													NC_008601	1910031	+	Francisella novicida U112	
54	CR	CDS	28044	28595	552	-1	+	FTN_0027	FTN_0027	-	+	X						NC_008601	1910031	+	Francisella novicida U112	
55	ICR	TT	28596	28710	115													NC_008601	1910031	+	Francisella novicida U112	
56	CR	CDS	28711	29763	1053	-1	-	FTN_0028	FTN_0028	-	-	X						NC_008601	1910031	+	Francisella novicida U112	
57	ICR	PT	29764	29749	-14													NC_008601	1910031	+	Francisella novicida U112	
58	CR	CDS	29750	30715	966	-1	-	FTN_0029	FTN_0029	-	-	X						NC_008601	1910031	+	Francisella novicida U112	
59	ICR	PT	30716	30801	86													NC_008601	1910031	+	Francisella novicida U112	
60	CR	CDS	30802	31209	408	-1	-	FTN_0030	FTN_0030	-	-	X						NC_008601	1910031	+	Francisella novicida U112	
61	ICR	PP	31210	31334	125													NC_008601	1910031	+	Francisella novicida U112	
62	CR	CDS	31335	32204	870	-1	+	FTN_0031	FTN_0031	-	-	X						NC_008601	1910031	+	Francisella novicida U112	
63	ICR	TT	32205	32204	0													NC_008601	1910031	+	Francisella novicida U112	
64	CR	CDS	32205	32831	627	-1	-	FTN_0032	FTN_0032	-	+	X						NC_008601	1910031	+	Francisella novicida U112	
65	ICR	PP	32832	32973	142													NC_008601	1910031	+	Francisella novicida U112	
66	CR	CDS	32974	33522	549	-1	+	FTN_0033	FTN_0033	-	-	X						NC_008601	1910031	+	Francisella novicida U112	
67	ICR	TT	33523	33576	54													NC_008601	1910031	+	Francisella novicida U112	
68	CR	CDS	33577	36951	3375	-1	-	FTN_0034	FTN_0034	-	-	X						NC_008601	1910031	+	Francisella novicida U112	
69	ICR	PP	36952	37217	266													NC_008601	1910031	+	Francisella novicida U112	
70	CR	CDS	37218	37862	645	-1	+	pyrF	FTN_0035	-	-	X						NC_008601	1910031	+	Francisella novicida U112	
71	ICR	TP	37863	37863	1													NC_008601	1910031	+	Francisella novicida U112	
72	CR	CDS	37864	38604	741	-1	+	pyrD	FTN_0036	-	-	X						NC_008601	1910031	+	Francisella novicida U112	
73	ICR	TT	38605	40002	1398													NC_008601	1910031	+	Francisella novicida U112	
74	CR	CDS	40003	40347	345	-1	-	FTN_0037	FTN_0037	-	-	X						NC_008601	1910031	+	Francisella novicida U112	
75	ICR	PT	40348	40365	18													NC_008601	1910031	+	Francisella novicida U112	
76	CR	CDS	40366	40650	285	-1	-	FTN_0038	FTN_0038	-	+	X						NC_008601	1910031	+	Francisella novicida U112	
77	ICR	PT	40651	40652	2													NC_008601	1910031	+	Francisella novicida U112	
78	CR	CDS	40653	41078	426	-1	-	FTN_0039	FTN_0039	-	+	X						NC_008601	1910031	+	Francisella novicida U112	
79	ICR	PT	41079	41092	14													NC_008601	1910031	+	Francisella novicida U112	
80	CR	CDS	41093	44347	3255	-1	-	FTN_0040	FTN_0040	-	-	X						NC_008601	1910031	+	Francisella novicida U112	
81	ICR	PT	44348	44365	18													NC_008601	1910031	+	Francisella novicida U112	
82	CR	CDS	44366	46582	2217	-1	-	FTN_0041	FTN_0041	-	+	X						NC_008601	1910031	+	Francisella novicida U112	
83	ICR	PP	46583	46881	299													NC_008601	1910031	+	Francisella novicida U112	
84	CR	CDS	46882	47439	558	-1	+	FTN_0042	FTN_0042	-	-	X						NC_008601	1910031	+	Francisella novicida U112	
85	ICR	TP	47440	47435	-4													NC_008601	1910031	+	Francisella novicida U112	
86	CR	CDS	47436	48968	1533	-1	+	FTN_0043	FTN_0043	-	-	X						NC_008601	1910031	+	Francisella novicida U112	
87	ICR	TP	48969	49001	33													NC_008601	1910031	+	Francisella novicida U112	
88	CR	CDS	49002	49649	648	-1	+	FTN_0044	FTN_0044	-	-	X						NC_008601	1910031	+	Francisella novicida U112	
89	ICR	TP	49650	49664	15													NC_008601	1910031	+	Francisella novicida U112	
90	CR	tRNA	49665	50744	1080	-1	+	FTN_0045	FTN_0045	-	-	X						NC_008601	1910031	+	Francisella novicida U112	
91	ICR	TP	50745	50757	13													NC_008601	1910031	+	Francisella novicida U112	
92	CR	CDS	50758	53736	2979	-1	+	FTN_0046	FTN_0046	-	-	X						NC_008601	1910031	+	Francisella novicida U112	
93	ICR	TP	53737	53753	17													NC_008601	1910031	+	Francisella novicida U112	
94	CR	CDS	53754	57530	3777	-1	+	FTN_0047	FTN_0047	-	-	X						NC_008601	1910031	+	Francisella novicida U112	
95	ICR	TP	57531	57539	9													NC_008601	1910031	+	Francisella novicida U112	
96	CR	CDS	57540	58760	1221	-1	+	FTN_0048	FTN_0048	-	-	X						NC_008601	1910031	+	Francisella novicida U112	
97	ICR	TP	58761	58769	9													NC_008601	1910031	+	Francisella novicida U112	
98	CR	CDS	58770	59594	825	-1	+	FTN_0049	FTN_0049	-	-	X						NC_008601	1910031	+	Francisella novicida U112	
99	ICR	TP	59595	59568	-26													NC_008601	1910031	+	Francisella novicida U112	
100	CR	CDS	59569	61092	1524	-1	+	FTN_0050	FTN_0050	-	+	X						NC_008601	1910031	+	Francisella novicida U112	
101	ICR	TP	61093	61101	9													NC_008601	1910031	+	Francisella novicida U112	
102	CR	CDS	61102	61710	609	-1	+	FTN_0051	FTN_0051	-	-	X						NC_008601	1910031	+	Francisella novicida U112	
103	ICR	TP	61711	61716	6													NC_008601	1910031	+	Francisella novicida U112	
104	CR	CDS	61717	63780	2064	-1	+	FTN_0052	FTN_0052	-	-	X						NC_008601	1910031	+	Francisella novicida U112	
105	ICR	TP	63781	63788	8													NC_008601	1910031	+	Francisella novicida U112	
106	CR	CDS	63789	64394	606	-1	+	FTN_0053	FTN_0053	-	-	X						NC_008601	1910031	+	Francisella novicida U112	
107	ICR	TP	64395	64386	-8													NC_008601	1910031	+	Francisella novicida U112	
108	CR	CDS	64387	64767	381	-1	+	FTN_0054	FTN_0054	-	-	X						NC_008601	1910031	+	Francisella novicida U112	
109	ICR	TT	64768	64846	79													NC_008601	1910031	+	Francisella novicida U112	
110	CR	CDS	64847	65683	837	-1	-	tyrA	FTN_0055	-	-	X						NC_008601	1910031	+	Francisella novicida U112	
111	ICR	PT	65684	65950	267													NC_008601	1910031	+	Francisella novicida U112	
112	CR	CDS	65951	66388	438	-1	-	dtd	FTN_0056	-	-	X						NC_008601	1910031	+	Francisella novicida U112	
113	ICR	PT	66389	66661	273													NC_008601	1910031	+	Francisella novicida U112	
114	CR	CDS	66662	67894	1233	-1	-	FTN_0057	FTN_0057	-	-	X						NC_008601	1910031	+	Francisella novicida U112	
115	ICR	PT	67895	67912	18													NC_008601	1910031	+	Francisella novicida U112	
116	CR	CDS	67913	69628	1716	-1	-	FTN_0058	FTN_0058	-	-	X						NC_008601	1910031	+	Francisella novicida U112	
117	ICR	PT	69629	69703	75													NC_008601	1910031	+	Francisella novicida U112	
118	CR	CDS	69704	70783	1080	-1	-	leuB	FTN_0059	-	+	X						NC_008601	1910031	+	Francisella novicida U112	
119	ICR	PT	70784	70784	1													NC_008601	1910031	+	Francisella novicida U112	
120	CR	CDS	70785	71354	570	-1	-	leuD	FTN_0060	-	-	X						NC_008601	1910031	+	Francisella novicida U112	
121	ICR	PT	71355	71356	2													NC_008601	1910031	+	Francisella novicida U112	
122	CR	CDS	71357	72766	1410	-1	-	leuC	FTN_0061	-	-	X						NC_008601	1910031	+	Francisella novicida U112	
123	ICR	PT	72767	72767	1													NC_008601	1910031	+	Francisella novicida U112	
124	CR	CDS	72768	74348	1581	-1	-	leuA	FTN_0062	-	+	X						NC_008601	1910031	+	Francisella novicida U112	
125	ICR	PT	74349	74358	10													NC_008601	1910031	+	Francisella novicida U112	
126	CR	CDS	74359	75246	888	-1	-	ilvE	FTN_0063	-	-	X						NC_008601	1910031	+	Francisella novicida U112	
127	ICR	PT	75247	75644	398													NC_008601	1910031	+	Francisella novicida U112	
128	CR	CDS	75645	78278	2634	-1	-	ppdK	FTN_0064	-	-	X						NC_008601	1910031	+	Francisella novicida U112	
129	ICR	PT	78279	78554	276													NC_008601	1910031	+	Francisella novicida U112	
130	CR	CDS	78555	78869	315	-1	-	FTN_0065	FTN_0065	-	-	X						NC_008601	1910031	+	Francisella novicida U112	
131	ICR	PT	78870	79067	198													NC_008601	1910031	+	Francisella novicida U112	
132	CR	CDS	79068	81317	2250	-1	-	feoB	FTN_0066	-	-	X						NC_008601	1910031	+	Francisella novicida U112	
133	ICR	PT	81318	81417	100													NC_008601	1910031	+	Francisella novicida U112	
134	CR	CDS	81418	82032	615	-1	-	FTN_0067	FTN_0067	-	-	X						NC_008601	1910031	+	Francisella novicida U112	
135	ICR	PT	82033	82046	14													NC_008601	1910031	+	Francisella novicida U112	
136	CR	CDS	82047	82583	537	-1	-	orn	FTN_0068	-	+	X						NC_008601	1910031	+	Francisella novicida U112	
137	ICR	PT	82584	82585	2													NC_008601	1910031	+	Francisella novicida U112	
138	CR	CDS	82586	83155	570	-1	-	efp	FTN_0069	-	+	X						NC_008601	1910031	+	Francisella novicida U112	
139	ICR	PT	83156	83195	40													NC_008601	1910031	+	Francisella novicida U112	
140	CR	CDS	83196	83603	408	-1	-	pilE	FTN_0070	-	-	X						NC_008601	1910031	+	Francisella novicida U112	
141	ICR	PT	83604	83615	12													NC_008601	1910031	+	Francisella novicida U112	
142	CR	CDS	83616	84539	924	-1	-	FTN_0071	FTN_0071	-	-	X						NC_008601	1910031	+	Francisella novicida U112	
143	ICR	PT	84540	84599	60													NC_008601	1910031	+	Francisella novicida U112	
144	CR	CDS	84600	85499	900	-1	-	FTN_0072	FTN_0072	-	-	X						NC_008601	1910031	+	Francisella novicida U112	
145	ICR	PT	85500	85505	6													NC_008601	1910031	+	Francisella novicida U112	
146	CR	CDS	85506	87161	1656	-1	-	FTN_0073	FTN_0073	-	-	X						NC_008601	1910031	+	Francisella novicida U112	
147	ICR	PT	87162	87169	8													NC_008601	1910031	+	Francisella novicida U112	
148	CR	CDS	87170	87418	249	-1	-	FTN_0074	FTN_0074	-	-	X						NC_008601	1910031	+	Francisella novicida U112	
149	ICR	PT	87419	87393	-25													NC_008601	1910031	+	Francisella novicida U112	
150	CR	CDS	87394	87747	354	-1	-	rnpA	FTN_0075	-	-	X						NC_008601	1910031	+	Francisella novicida U112	
151	ICR	PT	87748	87736	-11													NC_008601	1910031	+	Francisella novicida U112	
152	CR	CDS	87737	87871	135	-1	-	rpmH	FTN_0076	-	-	X						NC_008601	1910031	+	Francisella novicida U112	
153	ICR	PT	87872	87962	91													NC_008601	1910031	+	Francisella novicida U112	
154	CR	CDS	87963	88421	459	-1	-	FTN_0077	FTN_0077	-	-	X						NC_008601	1910031	+	Francisella novicida U112	
155	ICR	PP	88422	88547	126													NC_008601	1910031	+	Francisella novicida U112	
156	CR	CDS	88548	89321	774	-1	+	aroE	FTN_0078	-	-	X						NC_008601	1910031	+	Francisella novicida U112	
157	ICR	TP	89322	89392	71													NC_008601	1910031	+	Francisella novicida U112	
158	CR	CDS	89393	90748	1356	-1	+	murC	FTN_0079	-	+	X						NC_008601	1910031	+	Francisella novicida U112	
159	ICR	TP	90749	90740	-8													NC_008601	1910031	+	Francisella novicida U112	
160	CR	CDS	90741	91613	873	-1	+	FTN_0080	FTN_0080	-	-	X						NC_008601	1910031	+	Francisella novicida U112	
161	ICR	TT	91614	91623	10													NC_008601	1910031	+	Francisella novicida U112	
162	CR	CDS	91624	92358	735	-1	-	FTN_0081	FTN_0081	-	-	X						NC_008601	1910031	+	Francisella novicida U112	
163	ICR	PP	92359	92434	76													NC_008601	1910031	+	Francisella novicida U112	
164	CR	CDS	92435	92998	564	-1	+	FTN_0082	FTN_0082	-	-	X						NC_008601	1910031	+	Francisella novicida U112	
165	ICR	TP	92999	93069	71													NC_008601	1910031	+	Francisella novicida U112	
166	CR	CDS	93070	93828	759	-1	+	FTN_0083	FTN_0083	-	-	X						NC_008601	1910031	+	Francisella novicida U112	
167	ICR	TP	93829	93831	3													NC_008601	1910031	+	Francisella novicida U112	
168	CR	CDS	93832	96573	2742	-1	+	FTN_0084	FTN_0084	-	-	X						NC_008601	1910031	+	Francisella novicida U112	
169	ICR	TP	96574	96648	75													NC_008601	1910031	+	Francisella novicida U112	
170	CR	CDS	96649	97485	837	-1	+	uspA	FTN_0085	-	-	X						NC_008601	1910031	+	Francisella novicida U112	
171	ICR	TP	97486	97600	115													NC_008601	1910031	+	Francisella novicida U112	
172	CR	CDS	97601	98830	1230	-1	+	FTN_0086	FTN_0086	-	+	X						NC_008601	1910031	+	Francisella novicida U112	
173	ICR	TP	98831	98861	31													NC_008601	1910031	+	Francisella novicida U112	
174	CR	CDS	98862	99479	618	-1	+	FTN_0087	FTN_0087	-	+	X						NC_008601	1910031	+	Francisella novicida U112	
175	ICR	TP	99480	99478	-1													NC_008601	1910031	+	Francisella novicida U112	
176	CR	tRNA	99479	100177	699	-1	+	FTN_0088	FTN_0088	-	-	X						NC_008601	1910031	+	Francisella novicida U112	
177	ICR	TP	100178	100181	4													NC_008601	1910031	+	Francisella novicida U112	
178	CR	tRNA	100182	100994	813	-1	+	FTN_0089	FTN_0089	-	-	X						NC_008601	1910031	+	Francisella novicida U112	
179	ICR	TT	100995	101000	6													NC_008601	1910031	+	Francisella novicida U112	
180	CR	tRNA	101001	102545	1545	-1	-	FTN_0090	FTN_0090	-	-	X						NC_008601	1910031	+	Francisella novicida U112	
181	ICR	PP	102546	102853	308													NC_008601	1910031	+	Francisella novicida U112	
182	CR	tRNA	102854	103510	657	-1	+	FTN_0091	FTN_0091	-	-	X						NC_008601	1910031	+	Francisella novicida U112	
183	ICR	TP	103511	103527	17													NC_008601	1910031	+	Francisella novicida U112	
184	CR	CDS	103528	104523	996	-1	+	FTN_0092	FTN_0092	-	+	X						NC_008601	1910031	+	Francisella novicida U112	
185	ICR	TP	104524	104603	80													NC_008601	1910031	+	Francisella novicida U112	
186	CR	CDS	104604	105119	516	-1	+	FTN_0093	FTN_0093	-	-	X						NC_008601	1910031	+	Francisella novicida U112	
187	ICR	TT	105120	105125	6													NC_008601	1910031	+	Francisella novicida U112	
188	CR	CDS	105126	106073	948	-1	-	FTN_0094	FTN_0094	-	+	X						NC_008601	1910031	+	Francisella novicida U112	
189	ICR	PT	106074	106141	68													NC_008601	1910031	+	Francisella novicida U112	
190	CR	CDS	106142	106807	666	-1	-	FTN_0095	FTN_0095	-	-	X						NC_008601	1910031	+	Francisella novicida U112	
191	ICR	PP	106808	107209	402													NC_008601	1910031	+	Francisella novicida U112	
192	CR	CDS	107210	107902	693	-1	+	FTN_0096	FTN_0096	-	-	X						NC_008601	1910031	+	Francisella novicida U112	
193	ICR	TT	107903	107898	-4													NC_008601	1910031	+	Francisella novicida U112	
194	CR	CDS	107899	109104	1206	-1	-	FTN_0097	FTN_0097	-	-	X						NC_008601	1910031	+	Francisella novicida U112	
195	ICR	PP	109105	109203	99													NC_008601	1910031	+	Francisella novicida U112	
196	CR	CDS	109204	109821	618	-1	+	gidB	FTN_0098	-	-	X						NC_008601	1910031	+	Francisella novicida U112	
197	ICR	TP	109822	109817	-4													NC_008601	1910031	+	Francisella novicida U112	
198	CR	CDS	109818	110486	669	-1	+	FTN_0099	FTN_0099	-	-	X						NC_008601	1910031	+	Francisella novicida U112	
199	ICR	TT	110487	110478	-8													NC_008601	1910031	+	Francisella novicida U112	
200	CR	ND	110479	111495	1017	-1	-	FTN_0100	FTN_0100	-	-	X						NC_008601	1910031	+	Francisella novicida U112	
201	ICR	PT	111496	111565	70													NC_008601	1910031	+	Francisella novicida U112	
202	CR	CDS	111566	112462	897	-1	-	FTN_0101	FTN_0101	-	-	X						NC_008601	1910031	+	Francisella novicida U112	
203	ICR	PP	112463	112564	102													NC_008601	1910031	+	Francisella novicida U112	
204	CR	CDS	112565	113719	1155	-1	+	FTN_0102	FTN_0102	-	-	X						NC_008601	1910031	+	Francisella novicida U112	
205	ICR	TT	113720	113784	65													NC_008601	1910031	+	Francisella novicida U112	
206	CR	CDS	113785	116088	2304	-1	-	FTN_0103	FTN_0103	-	-	X						NC_008601	1910031	+	Francisella novicida U112	
207	ICR	PP	116089	116265	177													NC_008601	1910031	+	Francisella novicida U112	
208	CR	CDS	116266	116862	597	-1	+	FTN_0104	FTN_0104	-	+	X						NC_008601	1910031	+	Francisella novicida U112	
209	ICR	TP	116863	116869	7													NC_008601	1910031	+	Francisella novicida U112	
210	CR	CDS	116870	117226	357	-1	+	FTN_0105	FTN_0105	-	+	X						NC_008601	1910031	+	Francisella novicida U112	
211	ICR	TT	117227	117299	73													NC_008601	1910031	+	Francisella novicida U112	
212	CR	ND	117300	117572	273	-1	-	rpsT	FTN_0106	-	-	X						NC_008601	1910031	+	Francisella novicida U112	
213	ICR	PP	117573	117841	269													NC_008601	1910031	+	Francisella novicida U112	
214	CR	CDS	117842	119626	1785	-1	+	lepA	FTN_0107	-	-	X						NC_008601	1910031	+	Francisella novicida U112	
215	ICR	TP	119627	119639	13													NC_008601	1910031	+	Francisella novicida U112	
216	CR	CDS	119640	120719	1080	-1	+	mnmA	FTN_0108	-	-	X						NC_008601	1910031	+	Francisella novicida U112	
217	ICR	TT	120720	120736	17													NC_008601	1910031	+	Francisella novicida U112	
218	CR	CDS	120737	121717	981	-1	-	FTN_0109	FTN_0109	-	-	X						NC_008601	1910031	+	Francisella novicida U112	
219	ICR	PT	121718	121811	94													NC_008601	1910031	+	Francisella novicida U112	
220	CR	CDS	121812	122336	525	-1	-	FTN_0110	FTN_0110	-	-	X						NC_008601	1910031	+	Francisella novicida U112	
221	ICR	PT	122337	122332	-4													NC_008601	1910031	+	Francisella novicida U112	
222	CR	CDS	122333	122776	444	-1	-	ribH	FTN_0111	-	-	X						NC_008601	1910031	+	Francisella novicida U112	
223	ICR	PT	122777	122785	9													NC_008601	1910031	+	Francisella novicida U112	
224	CR	CDS	122786	123997	1212	-1	-	ribAB	FTN_0112	-	-	X						NC_008601	1910031	+	Francisella novicida U112	
225	ICR	PT	123998	123989	-8													NC_008601	1910031	+	Francisella novicida U112	
226	CR	CDS	123990	124595	606	-1	-	ribC	FTN_0113	-	-	X						NC_008601	1910031	+	Francisella novicida U112	
227	ICR	PT	124596	124587	-8													NC_008601	1910031	+	Francisella novicida U112	
228	CR	CDS	124588	125655	1068	-1	-	ribD	FTN_0114	-	-	X						NC_008601	1910031	+	Francisella novicida U112	
229	ICR	PP	125656	126045	390													NC_008601	1910031	+	Francisella novicida U112	
230	CR	CDS	126046	127296	1251	-1	+	FTN_0115	FTN_0115	-	-	X						NC_008601	1910031	+	Francisella novicida U112	
231	ICR	TT	127297	127305	9													NC_008601	1910031	+	Francisella novicida U112	
232	CR	CDS	127306	129003	1698	-1	-	ipdC	FTN_0116	-	-	X						NC_008601	1910031	+	Francisella novicida U112	
233	ICR	PT	129004	129103	100													NC_008601	1910031	+	Francisella novicida U112	
234	CR	CDS	129104	129457	354	-1	-	FTN_0117	FTN_0117	-	-	X						NC_008601	1910031	+	Francisella novicida U112	
235	ICR	PP	129458	129530	73													NC_008601	1910031	+	Francisella novicida U112	
236	CR	CDS	129531	130454	924	-1	+	FTN_0118	FTN_0118	-	-	X						NC_008601	1910031	+	Francisella novicida U112	
237	ICR	TP	130455	130543	89													NC_008601	1910031	+	Francisella novicida U112	
238	CR	rRNA	130544	131083	540	-1	+	FTN_0119	FTN_0119	-	-	X						NC_008601	1910031	+	Francisella novicida U112	
239	ICR	TP	131084	131218	135													NC_008601	1910031	+	Francisella novicida U112	
240	CR	rRNA	131219	131641	423	-1	+	FTN_0120	FTN_0120	-	-	X						NC_008601	1910031	+	Francisella novicida U112	
241	ICR	TP	131642	131667	26													NC_008601	1910031	+	Francisella novicida U112	
242	CR	tRNA	131668	132117	450	-1	+	secB1	FTN_0121	-	-	X						NC_008601	1910031	+	Francisella novicida U112	
243	ICR	TP	132118	132140	23													NC_008601	1910031	+	Francisella novicida U112	
244	CR	rRNA	132141	133220	1080	-1	+	recA	FTN_0122	-	-	X						NC_008601	1910031	+	Francisella novicida U112	
245	ICR	TP	133221	133206	-14													NC_008601	1910031	+	Francisella novicida U112	
246	CR	tRNA	133207	133659	453	-1	+	recX	FTN_0123	-	-	X						NC_008601	1910031	+	Francisella novicida U112	
247	ICR	TP	133660	133832	173													NC_008601	1910031	+	Francisella novicida U112	
248	CR	tRNA	133833	134312	480	-1	+	ssb	FTN_0124	-	-	X						NC_008601	1910031	+	Francisella novicida U112	
249	ICR	TP	134313	134417	105													NC_008601	1910031	+	Francisella novicida U112	
250	CR	tRNA	134418	135572	1155	-1	+	ackA	FTN_0125	-	-	X						NC_008601	1910031	+	Francisella novicida U112	
251	ICR	TP	135573	135581	9													NC_008601	1910031	+	Francisella novicida U112	
252	CR	ND	135582	137678	2097	-1	+	pta	FTN_0126	-	-	X						NC_008601	1910031	+	Francisella novicida U112	
253	ICR	TP	137679	137692	14													NC_008601	1910031	+	Francisella novicida U112	
254	CR	tRNA	137693	139126	1434	-1	+	gabD	FTN_0127	-	-	X						NC_008601	1910031	+	Francisella novicida U112	
255	ICR	TP	139127	139162	36													NC_008601	1910031	+	Francisella novicida U112	
256	CR	CDS	139163	140371	1209	-1	+	FTN_0128	FTN_0128	-	+	X						NC_008601	1910031	+	Francisella novicida U112	
257	ICR	TP	140372	140545	174													NC_008601	1910031	+	Francisella novicida U112	
258	CR	CDS	140546	142324	1779	-1	+	aspS	FTN_0129	-	-	X						NC_008601	1910031	+	Francisella novicida U112	
259	ICR	TP	142325	142460	136													NC_008601	1910031	+	Francisella novicida U112	
260	CR	CDS	142461	143405	945	-1	+	FTN_0130	FTN_0130	-	-	X						NC_008601	1910031	+	Francisella novicida U112	
261	ICR	TT	143406	143586	181													NC_008601	1910031	+	Francisella novicida U112	
262	CR	CDS	143587	144894	1308	-1	-	FTN_0131	FTN_0131	-	-	X						NC_008601	1910031	+	Francisella novicida U112	
263	ICR	PT	144895	145231	337													NC_008601	1910031	+	Francisella novicida U112	
