OrgName	seqLen	oriSP	oriEP	Ter	
NC_008463	6537648	6537457	482	3268969	
bgBrickID	bgBrickType	brickType	brickSP	brickEP	Strand	EG	distToOri	direction	
270	CR	tRNA	147341	148687	-	-	146859	+	
272	CR	tRNA	148823	149740	+	-	148341	+	
274	CR	tRNA	149853	151223	-	-	149371	+	
276	CR	CDS	152381	153952	+	+	151899	+	
278	CR	CDS	153952	155049	+	-	153470	+	
280	CR	CDS	155072	156052	+	+	154590	+	
282	CR	CDS	156164	156727	+	+	155682	+	
284	CR	CDS	156872	158437	+	+	156390	+	
286	CR	CDS	158517	159413	-	+	158035	+	
288	CR	CDS	159868	161217	+	-	159386	+	
290	CR	CDS	161387	162376	+	-	160905	+	
292	CR	CDS	162413	163261	-	-	161931	+	
294	CR	CDS	163296	163922	-	-	162814	+	
296	CR	tRNA	164072	164590	-	-	163590	+	
298	CR	tRNA	164828	165925	+	-	164346	+	
300	CR	CDS	165998	166960	+	+	165516	+	
302	CR	CDS	167065	168015	+	-	166583	+	
304	CR	CDS	168212	168757	+	-	167730	+	
306	CR	CDS	168754	169749	+	+	168272	+	
308	CR	CDS	169897	172284	+	+	169415	+	
310	CR	CDS	172662	173489	+	-	172180	+	
312	CR	CDS	173624	174343	+	-	173142	+	
314	CR	CDS	174354	174959	+	-	173872	+	
316	CR	CDS	175175	176014	+	-	174693	+	
318	CR	CDS	176167	177318	+	-	175685	+	
320	CR	CDS	177315	178385	+	-	176833	+	
322	CR	CDS	178382	181429	+	-	177900	+	
324	CR	CDS	181628	182566	+	-	181146	+	
326	CR	CDS	182682	182867	+	-	182200	+	
328	CR	CDS	183147	183299	+	-	182665	+	
330	CR	CDS	183454	184788	+	-	182972	+	
332	CR	CDS	184817	185614	-	-	184335	+	
334	CR	ND	185692	187308	+	-	185210	+	
336	CR	CDS	187980	188816	+	-	187498	+	
338	CR	CDS	189058	190464	+	+	188576	+	
340	CR	CDS	190557	191222	+	+	190075	+	
342	CR	CDS	191228	191818	+	+	190746	+	
344	CR	CDS	191825	192532	-	-	191343	+	
346	CR	CDS	192659	193039	-	-	192177	+	
348	CR	CDS	193066	193608	-	-	192584	+	
350	CR	CDS	193617	195608	-	-	193135	+	
352	CR	CDS	195871	196920	-	-	195389	+	
354	CR	CDS	196940	197542	-	+	196458	+	
356	CR	CDS	197548	198390	-	-	197066	+	
358	CR	CDS	198460	200499	-	-	197978	+	
360	CR	CDS	200535	201020	-	-	200053	+	
362	CR	CDS	201007	202926	-	-	200525	+	
364	CR	CDS	202954	203319	-	-	202472	+	
366	CR	CDS	203517	204689	-	-	203035	+	
368	CR	CDS	204880	205815	-	-	204398	+	
370	CR	CDS	205932	206684	+	-	205450	+	
372	CR	CDS	206784	208394	-	+	206302	+	
374	CR	CDS	208482	209321	-	-	208000	+	
376	CR	CDS	209318	210934	-	+	208836	+	
378	CR	CDS	211201	212262	+	-	210719	+	
380	CR	CDS	212285	213643	-	-	211803	+	
382	CR	CDS	213891	214616	+	+	213409	+	
384	CR	CDS	214640	215557	-	-	214158	+	
386	CR	CDS	215908	218280	+	-	215426	+	
388	CR	CDS	218321	219223	+	-	217839	+	
390	CR	CDS	219291	220190	+	-	218809	+	
392	CR	CDS	220837	221955	+	-	220355	+	
394	CR	CDS	222031	222339	+	+	221549	+	
396	CR	CDS	222339	223775	+	-	221857	+	
398	CR	CDS	224119	224931	+	-	223637	+	
400	CR	CDS	224960	225679	+	-	224478	+	
402	CR	CDS	225681	226082	+	-	225199	+	
404	CR	CDS	226263	226475	-	-	225781	+	
406	CR	CDS	226691	227272	+	-	226209	+	
408	CR	CDS	227383	229047	+	+	226901	+	
410	CR	CDS	229047	229928	+	-	228565	+	
412	CR	CDS	229930	230229	+	+	229448	+	
414	CR	CDS	230222	231085	+	+	229740	+	
416	CR	CDS	231082	231888	+	-	230600	+	
418	CR	CDS	231904	232596	+	+	231422	+	
420	CR	CDS	232593	233525	+	-	232111	+	
422	CR	CDS	233582	233986	+	-	233100	+	
424	CR	CDS	233992	234756	+	+	233510	+	
426	CR	CDS	234841	235770	-	-	234359	+	
428	CR	CDS	236099	237019	-	+	235617	+	
430	CR	CDS	237370	238860	+	-	236888	+	
432	CR	CDS	238918	240351	+	-	238436	+	
434	CR	CDS	240382	241764	+	+	239900	+	
436	CR	CDS	241928	242986	+	-	241446	+	
438	CR	CDS	243064	243945	-	-	242582	+	
440	CR	CDS	244005	244787	-	+	243523	+	
442	CR	CDS	244942	245481	+	+	244460	+	
444	CR	CDS	245632	246483	+	+	245150	+	
446	CR	CDS	246480	247262	+	+	245998	+	
448	CR	CDS	247259	248464	+	+	246777	+	
450	CR	CDS	248614	249912	+	-	248132	+	
452	CR	CDS	249935	251314	+	-	249453	+	
454	CR	ND	251329	252120	+	-	250847	+	
456	CR	CDS	252131	252532	+	-	251649	+	
458	CR	CDS	252660	253601	+	-	252178	+	
460	CR	ND	253792	254625	+	-	253310	+	
462	CR	CDS	254764	256110	-	-	254282	+	
464	CR	ND	256416	257195	+	-	255934	+	
466	CR	CDS	257439	258482	+	-	256957	+	
468	CR	CDS	258505	259320	+	-	258023	+	
470	CR	rRNA	259470	260348	+	-	258988	+	
472	CR	rRNA	260374	261639	-	-	259892	+	
474	CR	tRNA	261705	263030	-	-	261223	+	
476	CR	rRNA	263577	265481	+	-	263095	+	
478	CR	CDS	265574	266242	+	+	265092	+	
480	CR	CDS	266282	267136	-	-	265800	+	
482	CR	CDS	267133	267579	-	-	266651	+	
484	CR	CDS	267696	269201	-	+	267214	+	
486	CR	CDS	269376	270560	-	-	268894	+	
488	CR	CDS	270738	271604	+	-	270256	+	
490	CR	CDS	271601	272047	-	-	271119	+	
492	CR	CDS	272125	272559	-	-	271643	+	
494	CR	CDS	272724	273365	-	-	272242	+	
496	CR	CDS	273633	273920	-	-	273151	+	
498	CR	CDS	274012	274488	-	-	273530	+	
500	CR	CDS	274529	276019	-	-	274047	+	
502	CR	CDS	276153	276839	-	-	275671	+	
504	CR	CDS	277003	277935	-	-	276521	+	
506	CR	CDS	278510	279133	+	-	278028	+	
508	CR	CDS	279133	279531	+	-	278651	+	
510	CR	CDS	279718	280557	-	-	279236	+	
512	CR	ND	280590	280853	-	-	280108	+	
514	CR	CDS	280973	282415	-	+	280491	+	
516	CR	CDS	282565	284715	-	-	282083	+	
518	CR	CDS	284712	285209	-	-	284230	+	
520	CR	CDS	285213	288272	-	-	284731	+	
522	CR	CDS	288454	288972	-	-	287972	+	
524	CR	CDS	291568	293184	+	+	291086	+	
526	CR	CDS	293187	293936	+	-	292705	+	
528	CR	CDS	294101	297238	+	-	293619	+	
530	CR	ND	297222	298367	+	-	296740	+	
532	CR	CDS	298567	298875	+	-	298085	+	
534	CR	CDS	298872	299717	+	-	298390	+	
536	CR	CDS	300333	301931	+	-	299851	+	
538	CR	CDS	302683	303804	-	-	302201	+	
540	CR	CDS	303810	304676	-	-	303328	+	
542	CR	CDS	304673	305599	-	-	304191	+	
544	CR	CDS	305950	306903	-	+	305468	+	
546	CR	CDS	306896	307666	-	-	306414	+	
548	CR	CDS	307985	308983	-	-	307503	+	
550	CR	tRNA	309749	311728	+	-	309267	+	
552	CR	CDS	311665	312174	-	-	311183	+	
554	CR	CDS	312167	312499	-	-	311685	+	
556	CR	CDS	312961	313034	-	-	312479	+	
558	CR	CDS	313222	313638	-	-	312740	+	
560	CR	CDS	313663	315114	+	-	313181	+	
562	CR	CDS	315359	316639	+	-	314877	+	
564	CR	CDS	316965	318164	+	-	316483	+	
566	CR	CDS	318332	319753	-	-	317850	+	
568	CR	CDS	319880	320317	+	-	319398	+	
570	CR	CDS	320329	320736	+	-	319847	+	
572	CR	CDS	320770	321054	+	-	320288	+	
574	CR	CDS	321051	321983	-	-	320569	+	
576	CR	CDS	322033	323247	-	-	321551	+	
578	CR	CDS	323410	324180	-	-	322928	+	
580	CR	CDS	324289	324975	-	-	323807	+	
582	CR	CDS	325051	325566	+	-	324569	+	
584	CR	tRNA	325606	326364	-	-	325124	+	
586	CR	CDS	326536	327288	-	+	326054	+	
588	CR	tRNA	327382	328080	+	-	326900	+	
590	CR	tRNA	328093	329082	-	-	327611	+	
592	CR	tRNA	329086	329955	-	-	328604	+	
594	CR	tRNA	329966	330784	-	-	329484	+	
596	CR	CDS	330946	331944	-	-	330464	+	
598	CR	CDS	332121	332303	-	+	331639	+	
600	CR	CDS	332467	334749	-	-	331985	+	
602	CR	ND	334920	336098	+	-	334438	+	
604	CR	CDS	336327	337712	+	-	335845	+	
606	CR	CDS	337768	338724	+	-	337286	+	
608	CR	CDS	338777	339739	+	-	338295	+	
610	CR	CDS	339852	340823	+	+	339370	+	
612	CR	CDS	341437	342828	+	+	340955	+	
614	CR	CDS	342926	344032	-	-	342444	+	
616	CR	CDS	344118	344996	-	-	343636	+	
618	CR	CDS	345159	345824	-	-	344677	+	
620	CR	CDS	345887	346948	-	-	345405	+	
622	CR	CDS	347204	348580	-	-	346722	+	
624	CR	CDS	348859	349611	+	-	348377	+	
626	CR	CDS	349652	351010	+	-	349170	+	
628	CR	CDS	351076	352446	+	-	350594	+	
630	CR	CDS	352562	353665	+	-	352080	+	
632	CR	CDS	354084	355181	+	-	353602	+	
634	CR	CDS	355236	356390	+	-	354754	+	
636	CR	CDS	356417	357298	+	-	355935	+	
638	CR	CDS	357381	358250	+	-	356899	+	
640	CR	CDS	358448	360835	-	-	357966	+	
642	CR	CDS	360946	361998	+	-	360464	+	
644	CR	CDS	361977	362480	-	-	361495	+	
646	CR	CDS	362585	363196	-	-	362103	+	
648	CR	CDS	363195	364214	+	-	362713	+	
650	CR	CDS	364234	364986	-	-	363752	+	
652	CR	CDS	365035	365733	+	-	364553	+	
654	CR	CDS	365755	366309	-	+	365273	+	
656	CR	CDS	366575	367069	+	-	366093	+	
658	CR	CDS	367074	367766	-	-	366592	+	
660	CR	CDS	367838	368608	-	-	367356	+	
662	CR	CDS	368901	369338	+	-	368419	+	
664	CR	CDS	369396	370625	-	-	368914	+	
666	CR	CDS	370829	372223	+	-	370347	+	
668	CR	CDS	372315	372980	+	-	371833	+	
670	CR	CDS	373079	374068	+	-	372597	+	
672	CR	CDS	374152	374502	+	-	373670	+	
674	CR	CDS	374583	375617	-	-	374101	+	
676	CR	CDS	375633	377027	-	-	375151	+	
678	CR	CDS	377448	378491	-	-	376966	+	
680	CR	CDS	378539	379327	-	-	378057	+	
682	CR	CDS	379324	380253	-	-	378842	+	
684	CR	CDS	380250	381299	-	-	379768	+	
686	CR	CDS	381627	382592	+	-	381145	+	
688	CR	CDS	382631	384574	-	-	382149	+	
690	CR	CDS	384875	385207	-	-	384393	+	
692	CR	tRNA	385330	386001	-	-	384848	+	
694	CR	CDS	386260	387774	+	-	385778	+	
696	CR	CDS	387894	388361	+	-	387412	+	
698	CR	CDS	388412	389683	+	-	387930	+	
700	CR	CDS	389680	390147	+	-	389198	+	
702	CR	CDS	390120	391361	-	-	389638	+	
704	CR	CDS	391411	392064	-	-	390929	+	
706	CR	CDS	392268	392747	+	-	391786	+	
708	CR	CDS	392770	395049	+	+	392288	+	
710	CR	CDS	395075	396205	+	-	394593	+	
712	CR	CDS	396209	396964	-	+	395727	+	
714	CR	CDS	397086	397889	+	-	396604	+	
716	CR	CDS	397899	398699	+	-	397417	+	
718	CR	CDS	398905	399699	+	-	398423	+	
720	CR	CDS	399726	400523	-	-	399244	+	
722	CR	ND	400558	401937	-	-	400076	+	
724	CR	CDS	401930	403315	-	-	401448	+	
726	CR	ND	403507	403869	+	-	403025	+	
728	CR	CDS	403906	405057	-	+	403424	+	
730	CR	CDS	405267	406361	+	+	404785	+	
732	CR	CDS	406358	407398	+	-	405876	+	
734	CR	CDS	407469	407975	+	-	406987	+	
736	CR	CDS	407991	408464	-	-	407509	+	
738	CR	CDS	408603	409988	-	-	408121	+	
740	CR	CDS	410218	412056	-	-	409736	+	
742	CR	CDS	412384	413580	-	-	411902	+	
744	CR	CDS	413653	414192	-	-	413171	+	
746	CR	CDS	414409	415233	+	-	413927	+	
748	CR	CDS	415292	416104	+	-	414810	+	
750	CR	CDS	416181	416759	+	-	415699	+	
752	CR	CDS	416842	417186	+	-	416360	+	
754	CR	CDS	417456	418442	+	-	416974	+	
756	CR	CDS	418555	418986	-	-	418073	+	
758	CR	CDS	419138	420871	-	-	418656	+	
760	CR	CDS	420999	421250	-	-	420517	+	
762	CR	CDS	421371	421850	-	-	420889	+	
764	CR	CDS	421999	423594	-	-	421517	+	
766	CR	CDS	423650	424198	-	-	423168	+	
768	CR	CDS	424253	425683	-	-	423771	+	
770	CR	CDS	425972	426619	+	-	425490	+	
772	CR	CDS	426604	427014	-	-	426122	+	
774	CR	CDS	427077	428075	-	-	426595	+	
776	CR	CDS	428112	428402	-	-	427630	+	
778	CR	CDS	428681	429277	-	+	428199	+	
780	CR	CDS	429277	430764	-	-	428795	+	
782	CR	CDS	430757	432154	-	+	430275	+	
784	CR	CDS	432275	433630	+	-	431793	+	
786	CR	CDS	433627	434298	+	-	433145	+	
788	CR	CDS	434298	435305	+	-	433816	+	
790	CR	CDS	435419	436273	+	-	434937	+	
792	CR	CDS	436338	436943	+	-	435856	+	
794	CR	tRNA	436948	437679	-	-	436466	+	
796	CR	tRNA	437716	438093	+	-	437234	+	
798	CR	CDS	438196	438396	+	-	437714	+	
800	CR	CDS	438455	439252	+	+	437973	+	
802	CR	CDS	439406	440077	+	-	438924	+	
804	CR	CDS	440240	441586	+	-	439758	+	
806	CR	CDS	441599	441856	-	-	441117	+	
808	CR	CDS	441918	442241	-	-	441436	+	
810	CR	CDS	442322	443476	-	+	441840	+	
812	CR	CDS	443597	444190	-	-	443115	+	
814	CR	CDS	444187	444606	-	-	443705	+	
816	CR	CDS	444738	445358	-	-	444256	+	
818	CR	CDS	445366	446505	-	-	444884	+	
820	CR	CDS	446594	448561	-	-	446112	+	
822	CR	CDS	448669	448839	-	-	448187	+	
824	CR	CDS	448962	449555	-	-	448480	+	
826	CR	CDS	449566	450387	-	+	449084	+	
828	CR	CDS	450399	451091	-	-	449917	+	
830	CR	CDS	451306	452340	+	-	450824	+	
832	CR	CDS	452518	453666	+	-	452036	+	
834	CR	CDS	453674	454573	-	-	453192	+	
836	CR	CDS	454728	455132	+	-	454246	+	
838	CR	CDS	455375	456748	+	-	454893	+	
840	CR	CDS	456745	457929	+	-	456263	+	
842	CR	CDS	458157	459428	-	-	457675	+	
844	CR	CDS	459425	460429	-	-	458943	+	
846	CR	CDS	460453	460965	-	-	459971	+	
848	CR	CDS	461077	461511	-	-	460595	+	
850	CR	CDS	461511	462080	-	+	461029	+	
852	CR	CDS	462129	463088	-	-	461647	+	
854	CR	CDS	463169	464122	-	-	462687	+	
856	CR	CDS	464377	464784	+	-	463895	+	
858	CR	CDS	464831	465196	+	-	464349	+	
860	CR	CDS	465247	465783	+	-	464765	+	
862	CR	CDS	465868	467916	+	-	465386	+	
864	CR	CDS	467977	468852	+	+	467495	+	
866	CR	CDS	468864	476294	+	-	468382	+	
868	CR	CDS	476287	477318	+	-	475805	+	
870	CR	CDS	477315	477821	+	+	476833	+	
872	CR	CDS	477829	478623	+	+	477347	+	
874	CR	CDS	478700	479311	+	-	478218	+	
876	CR	CDS	479319	480734	-	-	478837	+	
878	CR	CDS	480769	481491	-	-	480287	+	
880	CR	ND	481584	482987	-	-	481102	+	
882	CR	CDS	483161	484651	+	-	482679	+	
884	CR	CDS	484832	485401	+	-	484350	+	
886	CR	CDS	485413	485988	+	-	484931	+	
888	CR	CDS	486057	486500	-	-	485575	+	
890	CR	CDS	486775	487926	+	-	486293	+	
892	CR	CDS	487942	491082	+	-	487460	+	
894	CR	CDS	491084	492541	+	-	490602	+	
896	CR	CDS	492637	494556	-	-	492155	+	
898	CR	CDS	494807	495877	-	-	494325	+	
900	CR	CDS	495947	496819	-	-	495465	+	
902	CR	CDS	496862	497416	-	-	496380	+	
904	CR	CDS	497457	498866	-	-	496975	+	
906	CR	CDS	499155	499589	+	-	498673	+	
908	CR	CDS	499715	501907	+	-	499233	+	
910	CR	CDS	501918	503396	+	+	501436	+	
912	CR	CDS	503481	504101	+	+	502999	+	
914	CR	CDS	504138	505409	-	+	503656	+	
916	CR	CDS	505399	506649	-	+	504917	+	
918	CR	CDS	506831	508108	-	-	506349	+	
920	CR	CDS	508105	509472	-	-	507623	+	
922	CR	CDS	509567	511006	-	-	509085	+	
924	CR	CDS	511113	511229	-	-	510631	+	
926	CR	CDS	511622	513112	+	-	511140	+	
928	CR	CDS	513171	514454	+	-	512689	+	
930	CR	tRNA	514655	515878	-	-	514173	+	
932	CR	CDS	515998	517179	-	-	515516	+	
934	CR	CDS	517400	518308	+	-	516918	+	
936	CR	CDS	518460	518864	+	-	517978	+	
938	CR	CDS	518907	520529	-	-	518425	+	
940	CR	CDS	520909	522240	+	-	520427	+	
942	CR	CDS	522237	523031	+	-	521755	+	
944	CR	CDS	523139	523870	+	-	522657	+	
946	CR	CDS	523867	526068	-	-	523385	+	
948	CR	CDS	526330	527706	-	-	525848	+	
950	CR	CDS	528054	528263	+	-	527572	+	
952	CR	CDS	528414	528938	+	+	527932	+	
954	CR	CDS	529041	530474	-	-	528559	+	
956	CR	CDS	531095	533647	+	-	530613	+	
958	CR	CDS	533749	534327	+	-	533267	+	
960	CR	CDS	534444	535331	-	+	533962	+	
962	CR	CDS	535279	535983	+	-	534797	+	
964	CR	CDS	536068	536757	+	-	535586	+	
966	CR	CDS	536757	538181	+	-	536275	+	
968	CR	CDS	538283	539641	+	+	537801	+	
970	CR	CDS	539691	539993	+	+	539209	+	
972	CR	CDS	540138	540758	-	-	539656	+	
974	CR	CDS	540777	541727	-	-	540295	+	
976	CR	CDS	541813	542670	+	+	541331	+	
978	CR	CDS	542843	545236	-	-	542361	+	
980	CR	CDS	545340	546311	-	+	544858	+	
982	CR	CDS	546308	546826	-	+	545826	+	
984	CR	CDS	546995	547744	+	-	546513	+	
986	CR	CDS	547884	548288	+	+	547402	+	
988	CR	CDS	548338	548907	+	-	547856	+	
990	CR	CDS	548941	550668	-	-	548459	+	
992	CR	CDS	551016	551942	-	+	550534	+	
994	CR	CDS	552030	552506	+	-	551548	+	
996	CR	CDS	552585	553523	-	-	552103	+	
998	CR	CDS	553627	554424	+	-	553145	+	
1000	CR	CDS	554467	554910	+	-	553985	+	
1002	CR	CDS	554958	557135	-	-	554476	+	
1004	CR	CDS	557442	557885	+	-	556960	+	
1006	CR	CDS	557917	558432	+	-	557435	+	
1008	CR	CDS	559121	560017	-	-	558639	+	
1010	CR	CDS	560220	561194	-	-	559738	+	
1012	CR	CDS	561256	562014	-	-	560774	+	
1014	CR	CDS	562082	562402	-	-	561600	+	
1016	CR	CDS	562444	563169	-	-	561962	+	
1018	CR	CDS	563308	563601	-	-	562826	+	
1020	CR	CDS	563655	564581	-	-	563173	+	
1022	CR	CDS	564699	565457	+	-	564217	+	
1024	CR	CDS	565534	565782	+	-	565052	+	
1026	CR	CDS	565793	567169	+	-	565311	+	
1028	CR	CDS	567171	568049	+	-	566689	+	
1030	CR	CDS	568039	569016	+	+	567557	+	
1032	CR	CDS	569617	570675	+	-	569135	+	
1034	CR	CDS	570781	571986	+	-	570299	+	
1036	CR	CDS	571979	572701	+	-	571497	+	
1038	CR	CDS	572694	573518	+	-	572212	+	
1040	CR	CDS	573522	574208	+	-	573040	+	
1042	CR	CDS	574317	574547	+	-	573835	+	
1044	CR	CDS	574888	576693	+	-	574406	+	
1046	CR	CDS	576906	578702	+	-	576424	+	
1048	CR	CDS	578977	580755	+	-	578495	+	
1050	CR	CDS	581088	582569	-	-	580606	+	
1052	CR	CDS	582560	583399	-	-	582078	+	
1054	CR	CDS	583410	584573	-	-	582928	+	
1056	CR	CDS	584567	585082	-	-	584085	+	
1058	CR	CDS	585057	585500	-	-	584575	+	
1060	CR	CDS	585493	586017	-	-	585011	+	
1062	CR	CDS	586014	586466	-	-	585532	+	
1064	CR	CDS	586475	587653	-	+	585993	+	
1066	CR	CDS	587650	588009	-	-	587168	+	
1068	CR	CDS	588006	588320	-	+	587524	+	
1070	CR	CDS	588371	590077	-	-	587889	+	
1072	CR	CDS	590293	591075	+	-	589811	+	
1074	CR	CDS	591110	591637	+	-	590628	+	
1076	CR	CDS	591645	591902	+	-	591163	+	
1078	CR	CDS	591992	592432	+	-	591510	+	
1080	CR	CDS	592432	593829	+	-	591950	+	
1082	CR	CDS	593831	595669	+	-	593349	+	
1084	CR	CDS	595676	595870	-	+	595194	+	
1086	CR	CDS	595954	596637	-	-	595472	+	
1088	CR	CDS	596840	596963	+	-	596358	+	
1090	CR	CDS	596990	597868	-	-	596508	+	
1092	CR	CDS	597970	598671	+	-	597488	+	
1094	CR	CDS	598668	598904	+	-	598186	+	
1096	CR	CDS	598897	600078	+	-	598415	+	
1098	CR	CDS	600078	600794	+	+	599596	+	
1100	CR	CDS	600869	601375	-	+	600387	+	
