OrgName	seqLen	oriSP	oriEP	Ter	
NC_005966	3598621	3598158	200	1799179	
bgBrickID	bgBrickType	brickType	brickSP	brickEP	Strand	EG	distToOri	direction	
238	CR	rRNA	124554	125978	+	-	124354	+	
240	CR	rRNA	125975	126712	+	-	125775	+	
242	CR	tRNA	126867	127841	+	-	126667	+	
244	CR	rRNA	128001	128885	-	-	127801	+	
246	CR	tRNA	128937	130484	-	-	128737	+	
248	CR	tRNA	130553	131836	-	-	130353	+	
250	CR	tRNA	132209	133543	+	-	132009	+	
252	CR	ND	134254	135165	+	-	134054	+	
254	CR	tRNA	135198	136778	+	-	134998	+	
256	CR	CDS	136994	137707	+	+	136794	+	
258	CR	CDS	137774	138742	-	-	137574	+	
260	CR	CDS	138808	138975	+	-	138608	+	
262	CR	CDS	139127	140170	+	-	138927	+	
264	CR	CDS	140409	141734	+	-	140209	+	
266	CR	CDS	141745	143175	+	+	141545	+	
268	CR	CDS	143172	143894	+	+	142972	+	
270	CR	tRNA	143959	145248	+	-	143759	+	
272	CR	tRNA	145346	145421	-	-	145146	+	
274	CR	tRNA	145463	145538	-	-	145263	+	
276	CR	CDS	145622	145750	+	+	145422	+	
278	CR	CDS	145763	146071	+	-	145563	+	
280	CR	CDS	146083	146475	+	+	145883	+	
282	CR	CDS	146557	147396	+	+	146357	+	
284	CR	CDS	147389	147796	+	+	147189	+	
286	CR	CDS	148006	148596	+	+	147806	+	
288	CR	CDS	148593	149279	-	-	148393	+	
290	CR	CDS	149443	149865	+	-	149243	+	
292	CR	CDS	149978	150346	+	-	149778	+	
294	CR	CDS	150400	152052	+	-	150200	+	
296	CR	tRNA	152162	154642	-	-	151962	+	
298	CR	tRNA	154811	155338	+	-	154611	+	
300	CR	CDS	155372	155689	+	+	155172	+	
302	CR	CDS	155705	155944	+	-	155505	+	
304	CR	CDS	156095	157042	+	-	155895	+	
306	CR	CDS	157039	157437	+	+	156839	+	
308	CR	CDS	157503	158186	+	+	157303	+	
310	CR	CDS	158189	159055	-	-	157989	+	
312	CR	CDS	159232	160149	+	-	159032	+	
314	CR	CDS	160225	161481	+	-	160025	+	
316	CR	CDS	161540	162142	-	-	161340	+	
318	CR	CDS	162258	164048	-	-	162058	+	
320	CR	CDS	164201	164791	-	-	164001	+	
322	CR	CDS	165044	166744	+	-	164844	+	
324	CR	CDS	166880	170200	+	-	166680	+	
326	CR	CDS	170197	172380	+	-	169997	+	
328	CR	CDS	172382	173107	+	-	172182	+	
330	CR	CDS	173337	173546	+	-	173137	+	
332	CR	CDS	173609	174532	-	-	173409	+	
334	CR	ND	174698	175324	+	-	174498	+	
336	CR	CDS	175327	176142	-	-	175127	+	
338	CR	CDS	176145	176924	-	+	175945	+	
340	CR	CDS	176915	177403	-	+	176715	+	
342	CR	CDS	177514	178368	+	+	177314	+	
344	CR	CDS	178542	178940	+	-	178342	+	
346	CR	CDS	179044	179919	+	-	178844	+	
348	CR	CDS	180004	180249	+	-	179804	+	
350	CR	CDS	180289	180759	+	-	180089	+	
352	CR	CDS	180771	181307	+	-	180571	+	
354	CR	CDS	181338	182897	+	+	181138	+	
356	CR	CDS	182975	183844	+	-	182775	+	
358	CR	CDS	183875	185269	+	-	183675	+	
360	CR	CDS	185297	185716	+	-	185097	+	
362	CR	CDS	185860	186339	+	-	185660	+	
364	CR	CDS	186460	186768	+	-	186260	+	
366	CR	CDS	186781	187665	+	-	186581	+	
368	CR	CDS	187684	188271	-	-	187484	+	
370	CR	CDS	188463	189008	-	-	188263	+	
372	CR	CDS	189144	189923	-	+	188944	+	
374	CR	CDS	189942	191147	-	-	189742	+	
376	CR	CDS	191273	191977	+	+	191073	+	
378	CR	CDS	192055	192966	+	-	191855	+	
380	CR	CDS	193384	194565	+	-	193184	+	
382	CR	CDS	194599	195249	+	+	194399	+	
384	CR	CDS	195242	196132	+	-	195042	+	
386	CR	CDS	196129	196749	+	-	195929	+	
388	CR	CDS	196911	197858	+	-	196711	+	
390	CR	CDS	198110	199393	+	-	197910	+	
392	CR	CDS	199469	200023	+	-	199269	+	
394	CR	CDS	200065	201624	+	+	199865	+	
396	CR	CDS	201649	202770	+	-	201449	+	
398	CR	CDS	202783	203700	+	-	202583	+	
400	CR	CDS	204236	204814	-	-	204036	+	
402	CR	CDS	204848	205999	-	-	204648	+	
404	CR	CDS	206017	207180	-	-	205817	+	
406	CR	CDS	207295	207819	+	-	207095	+	
408	CR	CDS	207853	208335	+	+	207653	+	
410	CR	CDS	208438	210426	+	-	208238	+	
412	CR	CDS	210474	210797	+	+	210274	+	
414	CR	CDS	210837	212042	-	+	210637	+	
416	CR	CDS	212128	212721	+	-	211928	+	
418	CR	CDS	213201	214730	+	+	213001	+	
420	CR	CDS	214792	214868	+	-	214592	+	
422	CR	CDS	214905	214980	+	-	214705	+	
424	CR	CDS	215324	218222	+	+	215124	+	
426	CR	CDS	218408	218523	+	-	218208	+	
428	CR	CDS	218687	219331	+	+	218487	+	
430	CR	CDS	219537	221939	+	-	219337	+	
432	CR	CDS	222331	222849	+	-	222131	+	
434	CR	CDS	222850	223203	-	+	222650	+	
436	CR	CDS	223204	224541	-	-	223004	+	
438	CR	CDS	224542	224676	-	-	224342	+	
440	CR	CDS	224762	225817	-	+	224562	+	
442	CR	CDS	225814	226608	-	+	225614	+	
444	CR	CDS	226650	228047	-	+	226450	+	
446	CR	CDS	228177	228794	-	+	227977	+	
448	CR	CDS	229124	230719	+	+	228924	+	
450	CR	CDS	230775	231251	+	-	230575	+	
452	CR	CDS	231300	231944	+	-	231100	+	
454	CR	ND	232176	233495	+	-	231976	+	
456	CR	CDS	233653	235869	+	-	233453	+	
458	CR	CDS	236016	237695	+	-	235816	+	
460	CR	ND	237751	238161	-	-	237551	+	
462	CR	CDS	238242	238640	+	-	238042	+	
464	CR	ND	238767	239294	+	-	238567	+	
466	CR	CDS	239385	240686	-	-	239185	+	
468	CR	CDS	241309	242133	+	-	241109	+	
470	CR	rRNA	242202	243689	-	-	242002	+	
472	CR	rRNA	243759	244052	-	-	243559	+	
474	CR	tRNA	244264	244602	+	-	244064	+	
476	CR	rRNA	244664	246064	+	-	244464	+	
478	CR	CDS	246187	246666	+	+	245987	+	
480	CR	CDS	246659	247747	+	-	246459	+	
482	CR	CDS	247744	249039	+	-	247544	+	
484	CR	CDS	249084	249743	+	+	248884	+	
486	CR	CDS	249791	250009	-	-	249591	+	
488	CR	CDS	250132	250764	-	-	249932	+	
490	CR	CDS	250800	251207	-	-	250600	+	
492	CR	CDS	251200	252648	-	-	251000	+	
494	CR	CDS	252803	253903	+	-	252603	+	
496	CR	CDS	253903	254973	+	-	253703	+	
498	CR	CDS	255095	256642	+	-	254895	+	
500	CR	CDS	256653	257834	+	-	256453	+	
502	CR	CDS	257836	259251	-	-	257636	+	
504	CR	CDS	259269	260849	-	-	259069	+	
506	CR	CDS	260868	261503	-	-	260668	+	
508	CR	CDS	261717	262775	+	-	261517	+	
510	CR	CDS	262869	264008	-	-	262669	+	
512	CR	ND	264069	265370	-	-	263869	+	
514	CR	CDS	265546	266358	-	+	265346	+	
516	CR	CDS	266488	267405	-	-	266288	+	
518	CR	CDS	267558	267821	+	-	267358	+	
520	CR	CDS	267818	269671	+	-	267618	+	
522	CR	CDS	269688	269939	+	-	269488	+	
524	CR	CDS	270077	271444	+	+	269877	+	
526	CR	CDS	271466	272665	+	-	271266	+	
528	CR	CDS	272760	273638	-	-	272560	+	
530	CR	ND	273643	274182	-	-	273443	+	
532	CR	CDS	274385	275194	-	-	274185	+	
534	CR	CDS	275197	275817	-	-	274997	+	
536	CR	CDS	275899	277794	-	-	275699	+	
538	CR	CDS	278147	279514	+	-	277947	+	
540	CR	CDS	279605	280330	+	-	279405	+	
542	CR	CDS	280997	281269	-	-	280797	+	
544	CR	CDS	281279	282712	-	+	281079	+	
546	CR	CDS	282703	283854	+	-	282503	+	
548	CR	CDS	283912	284652	+	-	283712	+	
550	CR	tRNA	284746	285681	+	-	284546	+	
552	CR	CDS	285688	286458	+	-	285488	+	
554	CR	CDS	286467	287297	+	-	286267	+	
556	CR	CDS	287313	288506	+	-	287113	+	
558	CR	CDS	288515	288955	+	-	288315	+	
560	CR	CDS	289162	289488	+	-	288962	+	
562	CR	CDS	289651	290394	+	-	289451	+	
564	CR	CDS	290394	291239	+	-	290194	+	
566	CR	CDS	291280	293598	+	-	291080	+	
568	CR	CDS	293665	294321	+	-	293465	+	
570	CR	CDS	294355	295059	+	-	294155	+	
572	CR	CDS	295163	296656	+	-	294963	+	
574	CR	CDS	296755	296830	+	-	296555	+	
576	CR	CDS	296889	296972	+	-	296689	+	
578	CR	CDS	297010	297085	+	-	296810	+	
580	CR	CDS	297099	297173	+	-	296899	+	
582	CR	CDS	297344	298534	+	-	297144	+	
584	CR	tRNA	298591	298666	+	-	298391	+	
586	CR	CDS	298742	299182	+	+	298542	+	
588	CR	tRNA	299190	299723	+	-	298990	+	
590	CR	tRNA	299837	300265	+	-	299637	+	
592	CR	tRNA	300269	300964	+	-	300069	+	
594	CR	tRNA	301204	301740	+	-	301004	+	
596	CR	CDS	301783	302148	+	-	301583	+	
598	CR	CDS	302457	306545	+	+	302257	+	
600	CR	CDS	306586	310827	+	-	306386	+	
602	CR	ND	311074	311430	+	-	310874	+	
604	CR	CDS	311477	311962	-	-	311277	+	
606	CR	CDS	312017	312958	+	-	311817	+	
608	CR	CDS	313078	314499	+	-	312878	+	
610	CR	CDS	314778	315404	+	+	314578	+	
612	CR	CDS	315637	315987	+	+	315437	+	
614	CR	CDS	316092	318014	+	-	315892	+	
616	CR	CDS	318096	318893	-	-	317896	+	
618	CR	CDS	319380	320090	+	-	319180	+	
620	CR	CDS	320208	321506	+	-	320008	+	
622	CR	CDS	321630	321938	+	-	321430	+	
624	CR	CDS	321947	322804	+	-	321747	+	
626	CR	CDS	322807	323703	-	-	322607	+	
628	CR	CDS	324126	325310	-	-	323926	+	
630	CR	CDS	325551	325781	-	-	325351	+	
632	CR	CDS	326136	326363	+	-	325936	+	
634	CR	CDS	326784	327491	-	-	326584	+	
636	CR	CDS	327653	328417	+	-	327453	+	
638	CR	CDS	328667	329164	+	-	328467	+	
640	CR	CDS	329211	330383	-	-	329011	+	
642	CR	CDS	330397	332550	-	-	330197	+	
644	CR	CDS	332991	333956	+	-	332791	+	
646	CR	CDS	334122	335036	+	-	333922	+	
648	CR	CDS	335212	335769	+	-	335012	+	
650	CR	CDS	335860	337659	+	-	335660	+	
652	CR	CDS	337747	338550	+	-	337547	+	
654	CR	CDS	338652	339245	+	+	338452	+	
656	CR	CDS	339360	340220	+	-	339160	+	
658	CR	CDS	340217	340825	+	-	340017	+	
660	CR	CDS	340879	341667	-	-	340679	+	
662	CR	CDS	342115	344214	+	-	341915	+	
664	CR	CDS	344198	344410	+	-	343998	+	
666	CR	CDS	344445	345461	+	-	344245	+	
668	CR	CDS	345524	345967	-	-	345324	+	
670	CR	CDS	345960	346514	-	-	345760	+	
672	CR	CDS	346630	348291	-	-	346430	+	
674	CR	CDS	348407	349714	+	-	348207	+	
676	CR	CDS	349793	350119	+	-	349593	+	
678	CR	CDS	350219	350965	+	-	350019	+	
680	CR	CDS	351006	351923	+	-	350806	+	
682	CR	CDS	351920	352507	-	-	351720	+	
684	CR	CDS	352513	353373	-	-	352313	+	
686	CR	CDS	353373	354599	-	-	353173	+	
688	CR	CDS	354628	356367	-	-	354428	+	
690	CR	CDS	356605	357402	+	-	356405	+	
692	CR	tRNA	357412	357741	+	-	357212	+	
694	CR	CDS	357798	357882	+	-	357598	+	
696	CR	CDS	358378	358454	+	-	358178	+	
698	CR	CDS	358542	358618	+	-	358342	+	
700	CR	CDS	358821	359345	+	-	358621	+	
702	CR	CDS	359381	360865	+	-	359181	+	
704	CR	CDS	360876	363575	+	-	360676	+	
706	CR	CDS	363575	363976	+	-	363375	+	
708	CR	CDS	364022	364438	-	+	363822	+	
710	CR	CDS	364448	364723	-	-	364248	+	
712	CR	CDS	364720	365247	-	+	364520	+	
714	CR	CDS	365250	367058	-	-	365050	+	
716	CR	CDS	367058	367426	-	-	366858	+	
718	CR	CDS	367423	370272	-	-	367223	+	
720	CR	CDS	370600	371967	-	-	370400	+	
722	CR	ND	371980	373482	-	-	371780	+	
724	CR	CDS	373492	374265	-	-	373292	+	
726	CR	ND	374434	375744	-	-	374234	+	
728	CR	CDS	375764	377383	-	+	375564	+	
730	CR	CDS	377397	378062	-	+	377197	+	
732	CR	CDS	378075	379043	-	-	377875	+	
734	CR	CDS	379177	379890	-	-	378977	+	
736	CR	CDS	380381	380557	-	-	380181	+	
738	CR	CDS	380877	381461	+	-	380677	+	
740	CR	CDS	381485	382192	+	-	381285	+	
742	CR	CDS	382220	384772	+	-	382020	+	
744	CR	CDS	384773	385822	+	-	384573	+	
746	CR	CDS	386766	388190	+	-	386566	+	
748	CR	CDS	388255	389574	-	-	388055	+	
750	CR	CDS	389764	390267	-	-	389564	+	
752	CR	CDS	390432	394097	+	-	390232	+	
754	CR	CDS	394104	397808	+	-	393904	+	
756	CR	CDS	397904	399682	+	-	397704	+	
758	CR	CDS	400224	401552	-	-	400024	+	
760	CR	CDS	401802	402071	+	-	401602	+	
762	CR	CDS	402324	404417	+	-	402124	+	
764	CR	CDS	404695	405990	+	-	404495	+	
766	CR	CDS	406178	406558	+	-	405978	+	
768	CR	CDS	406666	406989	-	-	406466	+	
770	CR	CDS	407001	407942	-	-	406801	+	
772	CR	CDS	408145	409032	-	-	407945	+	
774	CR	CDS	409071	410915	-	-	408871	+	
776	CR	CDS	410989	413220	-	-	410789	+	
778	CR	CDS	413360	414565	+	+	413160	+	
780	CR	CDS	414571	415077	+	-	414371	+	
782	CR	CDS	415341	415679	+	+	415141	+	
784	CR	CDS	415815	416009	+	-	415615	+	
786	CR	CDS	416095	417654	-	-	415895	+	
788	CR	CDS	417651	418490	-	-	417451	+	
790	CR	CDS	418671	418934	+	-	418471	+	
792	CR	CDS	419027	419815	-	-	418827	+	
794	CR	tRNA	419892	420098	-	-	419692	+	
796	CR	tRNA	420181	420819	+	-	419981	+	
798	CR	CDS	420809	422014	+	-	420609	+	
800	CR	CDS	422112	422507	+	+	421912	+	
802	CR	CDS	422653	422985	-	-	422453	+	
804	CR	CDS	423252	423500	-	-	423052	+	
806	CR	CDS	423592	424923	-	-	423392	+	
808	CR	CDS	425141	426397	+	-	424941	+	
810	CR	CDS	426437	427687	+	+	426237	+	
812	CR	CDS	427750	429099	-	-	427550	+	
814	CR	CDS	429128	429589	-	-	428928	+	
816	CR	CDS	429708	430865	+	-	429508	+	
818	CR	CDS	430989	431744	-	-	430789	+	
820	CR	CDS	431869	432768	+	-	431669	+	
822	CR	CDS	432824	433387	-	-	432624	+	
824	CR	CDS	433598	433673	-	-	433398	+	
826	CR	CDS	433782	433857	-	+	433582	+	
828	CR	CDS	433978	435825	-	-	433778	+	
830	CR	CDS	436009	439425	-	-	435809	+	
832	CR	CDS	439737	439982	+	-	439537	+	
834	CR	CDS	440160	441092	+	-	439960	+	
836	CR	CDS	441089	441754	+	-	440889	+	
838	CR	CDS	441801	442529	+	-	441601	+	
840	CR	CDS	442581	443186	+	-	442381	+	
842	CR	CDS	443233	443907	-	-	443033	+	
844	CR	CDS	444028	444924	-	-	443828	+	
846	CR	CDS	445278	446255	+	-	445078	+	
848	CR	CDS	446311	447363	+	-	446111	+	
850	CR	CDS	447419	448939	-	+	447219	+	
852	CR	CDS	449533	451179	+	-	449333	+	
854	CR	CDS	451233	453527	-	-	451033	+	
856	CR	CDS	453598	454098	-	-	453398	+	
858	CR	CDS	454283	454933	+	-	454083	+	
860	CR	CDS	454936	455865	-	-	454736	+	
862	CR	CDS	456045	457100	+	-	455845	+	
864	CR	CDS	457207	459327	-	+	457007	+	
866	CR	CDS	459565	460446	-	-	459365	+	
868	CR	CDS	460541	460810	-	-	460341	+	
870	CR	CDS	461051	462484	+	+	460851	+	
872	CR	CDS	462484	463137	+	+	462284	+	
874	CR	CDS	463156	463806	+	-	462956	+	
876	CR	CDS	463917	464489	+	-	463717	+	
878	CR	CDS	464538	465617	+	-	464338	+	
880	CR	ND	465820	466197	+	-	465620	+	
882	CR	CDS	466295	466516	-	-	466095	+	
884	CR	CDS	466745	467752	+	-	466545	+	
886	CR	CDS	467810	468625	-	-	467610	+	
888	CR	CDS	468644	469609	-	-	468444	+	
890	CR	CDS	469657	470811	-	-	469457	+	
892	CR	CDS	471037	472155	-	-	470837	+	
894	CR	CDS	472336	473457	+	-	472136	+	
896	CR	CDS	474293	475597	+	-	474093	+	
898	CR	CDS	475660	476766	-	-	475460	+	
900	CR	CDS	477033	477968	-	-	476833	+	
902	CR	CDS	478191	479873	-	-	477991	+	
904	CR	CDS	480159	480791	-	-	479959	+	
906	CR	CDS	481015	482931	-	-	480815	+	
908	CR	CDS	482954	483199	+	-	482754	+	
910	CR	CDS	483253	484257	+	+	483053	+	
912	CR	CDS	484428	484892	+	+	484228	+	
914	CR	CDS	484929	487574	+	+	484729	+	
916	CR	CDS	487795	488367	+	+	487595	+	
918	CR	CDS	488419	490437	+	-	488219	+	
920	CR	CDS	490496	490756	+	-	490296	+	
922	CR	CDS	490749	491120	+	-	490549	+	
924	CR	CDS	491239	491742	+	-	491039	+	
926	CR	CDS	491855	492133	+	-	491655	+	
928	CR	CDS	492195	493913	-	-	491995	+	
930	CR	tRNA	494054	494209	-	-	493854	+	
932	CR	CDS	494222	494458	-	-	494022	+	
934	CR	CDS	494625	496073	-	-	494425	+	
936	CR	CDS	496193	496882	+	-	495993	+	
938	CR	CDS	496943	497833	+	-	496743	+	
940	CR	CDS	498143	498925	+	-	497943	+	
942	CR	CDS	498945	499568	+	-	498745	+	
944	CR	CDS	499568	499972	+	-	499368	+	
946	CR	CDS	500029	500562	-	-	499829	+	
948	CR	CDS	500649	500996	-	-	500449	+	
950	CR	CDS	500971	501153	+	-	500771	+	
952	CR	CDS	501300	502358	-	+	501100	+	
954	CR	CDS	502385	502894	-	-	502185	+	
956	CR	CDS	502907	503749	-	-	502707	+	
958	CR	CDS	503860	504156	-	-	503660	+	
960	CR	CDS	504221	504646	-	+	504021	+	
962	CR	CDS	504762	505583	-	-	504562	+	
964	CR	CDS	505676	506452	+	-	505476	+	
966	CR	CDS	506501	508486	-	-	506301	+	
968	CR	CDS	508664	509425	-	+	508464	+	
970	CR	CDS	509422	509880	-	+	509222	+	
972	CR	CDS	509893	510129	-	-	509693	+	
974	CR	CDS	510266	511144	+	-	510066	+	
976	CR	CDS	511253	511435	+	+	511053	+	
978	CR	CDS	511425	512096	-	-	511225	+	
980	CR	CDS	512131	512718	-	+	511931	+	
982	CR	CDS	512715	513311	-	+	512515	+	
984	CR	CDS	513308	514471	-	-	513108	+	
986	CR	CDS	514557	516254	-	+	514357	+	
988	CR	CDS	516705	517388	-	-	516505	+	
990	CR	CDS	517500	519722	-	-	517300	+	
992	CR	CDS	520056	521390	+	+	519856	+	
994	CR	CDS	521583	522188	+	-	521383	+	
996	CR	CDS	522217	523527	+	-	522017	+	
998	CR	CDS	523674	524387	+	-	523474	+	
1000	CR	CDS	524448	525011	-	-	524248	+	
1002	CR	CDS	525159	526685	-	-	524959	+	
1004	CR	CDS	526841	527455	+	-	526641	+	
1006	CR	CDS	527524	529686	-	-	527324	+	
1008	CR	CDS	529730	530935	-	-	529530	+	
1010	CR	CDS	532423	534270	+	-	532223	+	
1012	CR	CDS	534304	534933	+	-	534104	+	
1014	CR	CDS	535118	536455	+	-	534918	+	
1016	CR	CDS	536472	536984	+	-	536272	+	
1018	CR	CDS	537122	538762	+	-	536922	+	
1020	CR	CDS	538888	540153	-	-	538688	+	
1022	CR	CDS	540446	541780	+	-	540246	+	
1024	CR	CDS	541810	542655	-	-	541610	+	
1026	CR	CDS	542775	543794	-	-	542575	+	
1028	CR	CDS	544031	546214	+	-	543831	+	
1030	CR	CDS	546397	547686	+	+	546197	+	
1032	CR	CDS	547718	548272	+	-	547518	+	
1034	CR	CDS	548326	548544	+	-	548126	+	
1036	CR	CDS	548655	549086	+	-	548455	+	
1038	CR	CDS	549209	550453	+	-	549009	+	
1040	CR	CDS	550472	551272	+	-	550272	+	
1042	CR	CDS	551263	552045	+	-	551063	+	
1044	CR	CDS	552069	553184	+	-	551869	+	
1046	CR	CDS	553181	554473	+	-	552981	+	
1048	CR	CDS	554505	555206	+	-	554305	+	
1050	CR	CDS	555206	556360	+	-	555006	+	
1052	CR	CDS	556549	557958	+	-	556349	+	
1054	CR	CDS	558138	558755	+	-	557938	+	
1056	CR	CDS	558743	559540	+	-	558543	+	
1058	CR	CDS	559537	559797	+	-	559337	+	
1060	CR	CDS	559807	560052	+	-	559607	+	
1062	CR	CDS	560052	560618	+	-	559852	+	
1064	CR	CDS	560611	562278	+	+	560411	+	
1066	CR	CDS	562275	563012	+	-	562075	+	
1068	CR	CDS	563015	563938	+	+	562815	+	
1070	CR	CDS	563940	565523	+	-	563740	+	
1072	CR	CDS	565513	565953	+	-	565313	+	
1074	CR	CDS	566019	566606	+	-	565819	+	
1076	CR	CDS	566608	568905	+	-	566408	+	
1078	CR	CDS	568921	570237	+	-	568721	+	
1080	CR	CDS	570239	570781	+	-	570039	+	
1082	CR	CDS	570788	572038	+	-	570588	+	
1084	CR	CDS	572035	572478	+	+	571835	+	
1086	CR	CDS	572475	573200	+	-	572275	+	
1088	CR	CDS	573200	574423	+	-	573000	+	
1090	CR	CDS	574437	574871	+	-	574237	+	
1092	CR	CDS	574893	575549	+	-	574693	+	
1094	CR	CDS	575585	575857	+	-	575385	+	
1096	CR	CDS	575921	576889	-	-	575721	+	
1098	CR	CDS	576898	578799	-	+	576698	+	
1100	CR	CDS	578854	579183	-	+	578654	+	
