OrgName	seqLen	oriSP	oriEP	Ter	
NC_000907	1830138	603005	603689	1518416	
bgBrickID	bgBrickType	brickType	brickSP	brickEP	Strand	EG	distToOri	direction	
364	CR	CDS	183537	184133	+	-	418872	-	
366	CR	CDS	184146	185381	+	-	417624	-	
368	CR	CDS	185525	186565	+	-	416440	-	
370	CR	CDS	186568	186828	+	-	416177	-	
372	CR	CDS	186840	188096	+	+	414909	-	
374	CR	CDS	188140	188874	-	-	414131	-	
376	CR	CDS	188876	189850	-	+	413155	-	
378	CR	CDS	189958	190746	+	-	412259	-	
380	CR	CDS	190826	191308	-	-	411697	-	
382	CR	CDS	191340	192080	-	+	410925	-	
384	CR	CDS	192211	194529	-	-	408476	-	
386	CR	CDS	194557	195411	-	-	407594	-	
388	CR	CDS	195915	196829	+	-	406176	-	
390	CR	CDS	197006	198451	+	-	404554	-	
392	CR	CDS	198638	199465	-	-	403540	-	
394	CR	CDS	199474	200610	-	+	402395	-	
396	CR	CDS	200733	201140	+	-	401865	-	
398	CR	CDS	201358	201627	+	-	401378	-	
400	CR	CDS	201591	202151	+	-	400854	-	
402	CR	CDS	202161	202931	+	-	400074	-	
404	CR	CDS	203291	204640	+	-	398365	-	
406	CR	CDS	204748	205188	-	-	397817	-	
408	CR	CDS	205217	205741	-	+	397264	-	
410	CR	CDS	205838	206620	-	-	396385	-	
412	CR	CDS	206691	207284	+	+	395721	-	
414	CR	CDS	207287	208645	+	+	394360	-	
416	CR	CDS	208672	212007	+	-	390998	-	
418	CR	CDS	212017	213090	+	+	389915	-	
420	CR	CDS	213175	214035	+	-	388970	-	
422	CR	CDS	214053	214820	+	-	388185	-	
424	CR	CDS	214867	215823	+	+	387182	-	
426	CR	CDS	215881	216921	+	-	386084	-	
428	CR	CDS	217030	217380	-	+	385625	-	
430	CR	CDS	217417	218157	-	-	384848	-	
432	CR	CDS	218195	218722	-	-	384283	-	
434	CR	CDS	218767	219015	-	+	383990	-	
436	CR	CDS	219308	220081	+	-	382924	-	
438	CR	CDS	220104	221915	+	-	381090	-	
440	CR	CDS	222200	222742	+	+	380263	-	
442	CR	CDS	222762	223850	+	+	379155	-	
444	CR	CDS	223852	224712	+	+	378293	-	
446	CR	CDS	225814	226539	-	+	376466	-	
448	CR	CDS	226608	227258	+	+	375747	-	
450	CR	CDS	227577	229121	-	-	373884	-	
452	CR	CDS	229603	231642	+	-	371363	-	
454	CR	ND	231874	233393	+	-	369612	-	
456	CR	CDS	233477	234634	+	-	368371	-	
458	CR	CDS	234763	235293	+	-	367712	-	
460	CR	ND	235441	238519	+	-	364486	-	
462	CR	CDS	238674	239303	-	-	363702	-	
464	CR	ND	239516	241313	-	-	361692	-	
466	CR	CDS	239516	240229	-	-	362776	-	
468	CR	CDS	241428	242015	-	-	360990	-	
470	CR	rRNA	242269	242397	-	-	360608	-	
472	CR	rRNA	242637	245539	-	-	357466	-	
474	CR	tRNA	245806	245881	-	-	357124	-	
476	CR	rRNA	246009	247557	-	-	355448	-	
478	CR	CDS	247910	248818	-	+	354187	-	
480	CR	CDS	248948	250414	+	-	352591	-	
482	CR	CDS	250524	251015	+	-	351990	-	
484	CR	CDS	251125	252696	+	+	350309	-	
486	CR	CDS	252758	253660	-	-	349345	-	
488	CR	CDS	253772	254233	+	-	348772	-	
490	CR	CDS	254272	255474	-	-	347531	-	
492	CR	CDS	255662	256972	+	-	346033	-	
494	CR	CDS	257080	257547	-	-	345458	-	
496	CR	CDS	257623	257997	-	-	345008	-	
498	CR	CDS	258296	260425	+	-	342580	-	
500	CR	CDS	260507	261451	+	-	341554	-	
502	CR	CDS	261572	263413	+	-	339592	-	
504	CR	CDS	263591	264979	+	-	338026	-	
506	CR	CDS	265270	265416	-	-	337589	-	
508	CR	CDS	265624	265833	-	-	337172	-	
510	CR	CDS	265901	266251	-	-	336754	-	
512	CR	ND	266330	267378	+	-	335627	-	
514	CR	CDS	267493	268470	-	+	334535	-	
516	CR	CDS	268478	270328	-	-	332677	-	
518	CR	CDS	270398	270691	-	-	332314	-	
520	CR	CDS	270799	271020	-	-	331985	-	
522	CR	CDS	271017	271535	-	-	331470	-	
524	CR	CDS	271600	272748	-	+	330257	-	
526	CR	CDS	273092	274183	-	-	328822	-	
528	CR	CDS	274307	274753	-	-	328252	-	
530	CR	ND	274892	279121	-	-	323884	-	
532	CR	CDS	279439	282270	-	-	320735	-	
534	CR	CDS	282424	282930	+	-	320075	-	
536	CR	CDS	283108	283920	-	-	319085	-	
538	CR	CDS	283930	284373	-	-	318632	-	
540	CR	CDS	284377	284829	-	-	318176	-	
542	CR	CDS	284998	285465	-	-	317540	-	
544	CR	CDS	285566	286462	+	+	316543	-	
546	CR	CDS	286573	287220	+	-	315785	-	
548	CR	CDS	287390	287713	+	-	315292	-	
550	CR	tRNA	288153	288242	-	-	314763	-	
552	CR	CDS	288442	289434	-	-	313571	-	
554	CR	CDS	289511	290098	-	-	312907	-	
556	CR	CDS	290110	290835	-	-	312170	-	
558	CR	CDS	290912	291955	+	-	311050	-	
560	CR	CDS	292279	294450	+	-	308555	-	
562	CR	CDS	294525	296222	+	-	306783	-	
564	CR	CDS	296234	298951	+	-	304054	-	
566	CR	CDS	299047	299403	-	-	303602	-	
568	CR	CDS	299486	300085	+	-	302920	-	
570	CR	CDS	300127	301830	+	-	301175	-	
572	CR	CDS	301840	302865	+	-	300140	-	
574	CR	CDS	302991	303836	+	-	299169	-	
576	CR	CDS	303876	304808	-	-	298197	-	
578	CR	CDS	304808	305674	-	-	297331	-	
580	CR	CDS	305753	306394	-	-	296611	-	
582	CR	CDS	306418	307134	-	-	295871	-	
584	CR	tRNA	307279	307354	-	-	295651	-	
586	CR	CDS	307435	308877	-	+	294128	-	
588	CR	tRNA	309048	309123	+	-	293882	-	
590	CR	tRNA	309167	309242	+	-	293763	-	
592	CR	tRNA	309301	309376	+	-	293629	-	
594	CR	tRNA	309429	309504	+	-	293501	-	
596	CR	CDS	309627	311282	+	-	291723	-	
598	CR	CDS	311302	312111	-	+	290894	-	
600	CR	CDS	312108	312593	-	-	290412	-	
602	CR	ND	312596	313259	-	-	289746	-	
604	CR	CDS	313495	314253	+	-	288752	-	
606	CR	CDS	314478	315794	-	-	287211	-	
608	CR	CDS	315850	316593	-	-	286412	-	
610	CR	CDS	316654	318360	-	+	284645	-	
612	CR	CDS	318376	319668	-	+	283337	-	
614	CR	CDS	319804	321018	+	-	281987	-	
616	CR	CDS	321135	322391	+	-	280614	-	
618	CR	CDS	322500	323867	-	-	279138	-	
620	CR	CDS	323902	325140	-	-	277865	-	
622	CR	CDS	325363	327531	-	-	275474	-	
624	CR	CDS	327506	327712	-	-	275293	-	
626	CR	CDS	327787	327993	-	-	275012	-	
628	CR	CDS	328070	328456	+	-	274549	-	
630	CR	CDS	328470	328787	-	-	274218	-	
632	CR	CDS	329034	330296	+	-	272709	-	
634	CR	CDS	330350	331042	-	-	271963	-	
636	CR	CDS	331039	332259	-	-	270746	-	
638	CR	CDS	332256	333650	-	-	269355	-	
640	CR	CDS	333647	334096	-	-	268909	-	
642	CR	CDS	334212	334766	+	-	268239	-	
644	CR	CDS	335399	336298	+	-	266707	-	
646	CR	CDS	336321	337850	+	-	265155	-	
648	CR	CDS	337900	338637	+	-	264368	-	
650	CR	CDS	338634	339194	+	-	263811	-	
652	CR	CDS	339194	339613	+	-	263392	-	
654	CR	CDS	339663	340571	-	+	262434	-	
656	CR	CDS	340637	341452	+	-	261553	-	
658	CR	CDS	341452	342618	+	-	260387	-	
660	CR	CDS	342649	343542	+	-	259463	-	
662	CR	CDS	343715	344002	+	-	259003	-	
664	CR	CDS	344054	345061	-	-	257944	-	
666	CR	CDS	345069	345683	-	-	257322	-	
668	CR	CDS	345746	346318	-	-	256687	-	
670	CR	CDS	346365	347105	-	-	255900	-	
672	CR	CDS	347265	347729	-	-	255276	-	
674	CR	CDS	347763	349529	-	-	253476	-	
676	CR	CDS	349748	350266	+	-	252739	-	
678	CR	CDS	350319	351044	+	-	251961	-	
680	CR	CDS	351138	351374	+	-	251631	-	
682	CR	CDS	351371	351775	+	-	251230	-	
684	CR	CDS	351842	352249	+	-	250756	-	
686	CR	CDS	352323	353012	+	-	249993	-	
688	CR	CDS	353326	354678	+	-	248327	-	
690	CR	CDS	354711	354974	+	-	248031	-	
692	CR	tRNA	355348	355437	-	-	247568	-	
694	CR	CDS	355648	356214	-	-	246791	-	
696	CR	CDS	356252	357268	+	-	245737	-	
698	CR	CDS	357367	358662	+	-	244343	-	
700	CR	CDS	358722	359126	+	-	243879	-	
702	CR	CDS	359129	359839	+	-	243166	-	
704	CR	CDS	359839	361155	+	-	241850	-	
706	CR	CDS	361233	363464	+	-	239541	-	
708	CR	CDS	363479	363835	+	+	239170	-	
710	CR	CDS	363918	364511	+	-	238494	-	
712	CR	CDS	364513	364851	+	+	238154	-	
714	CR	CDS	364851	365897	+	-	237108	-	
716	CR	CDS	365938	368130	-	-	234875	-	
718	CR	CDS	368213	368953	+	-	234052	-	
720	CR	CDS	369038	369382	+	-	233623	-	
722	CR	ND	369588	370117	+	-	232888	-	
724	CR	CDS	370110	370391	+	-	232614	-	
726	CR	ND	370452	372912	+	-	230093	-	
728	CR	CDS	372967	373806	+	+	229199	-	
730	CR	CDS	373806	374669	+	+	228336	-	
732	CR	CDS	374666	375118	+	-	227887	-	
734	CR	CDS	375133	375735	+	-	227270	-	
736	CR	CDS	375895	376539	-	-	226466	-	
738	CR	CDS	376624	377901	-	-	225104	-	
740	CR	CDS	378043	379059	-	-	223946	-	
742	CR	CDS	379232	379927	-	-	223078	-	
744	CR	CDS	380643	381365	+	-	221640	-	
746	CR	CDS	381362	382099	+	-	220906	-	
748	CR	CDS	382121	383065	+	-	219940	-	
750	CR	CDS	383075	383722	+	-	219283	-	
752	CR	CDS	383822	384637	-	-	218368	-	
754	CR	CDS	384630	385478	-	-	217527	-	
756	CR	CDS	385482	386402	-	-	216603	-	
758	CR	CDS	386402	387283	-	-	215722	-	
760	CR	CDS	387648	388526	-	-	214479	-	
762	CR	CDS	388752	389924	+	-	213081	-	
764	CR	CDS	390026	390565	+	-	212440	-	
766	CR	CDS	390637	391548	+	-	211457	-	
768	CR	CDS	391558	392664	+	-	210341	-	
770	CR	CDS	392674	393945	+	-	209060	-	
772	CR	CDS	393962	394576	+	-	208429	-	
774	CR	CDS	394627	394821	-	-	208184	-	
776	CR	CDS	394821	395162	-	-	207843	-	
778	CR	CDS	395202	397061	-	+	205944	-	
780	CR	CDS	397080	397766	-	-	205239	-	
782	CR	CDS	397817	398341	-	+	204664	-	
784	CR	CDS	398354	398677	-	-	204328	-	
786	CR	CDS	398734	399150	-	-	203855	-	
788	CR	CDS	399174	400388	-	-	202617	-	
790	CR	CDS	400455	400907	-	-	202098	-	
792	CR	CDS	400960	401685	-	-	201320	-	
794	CR	tRNA	401796	401871	-	-	201134	-	
796	CR	tRNA	401895	401970	-	-	201035	-	
798	CR	CDS	402127	402588	-	-	200417	-	
800	CR	CDS	402612	403895	-	+	199110	-	
802	CR	CDS	403937	405055	-	-	197950	-	
804	CR	CDS	405071	405490	-	-	197515	-	
806	CR	CDS	405562	406248	-	-	196757	-	
808	CR	CDS	406265	406675	-	-	196330	-	
810	CR	CDS	407000	408922	+	+	194083	-	
812	CR	CDS	408935	409645	+	-	193360	-	
814	CR	CDS	409670	410221	+	-	192784	-	
816	CR	CDS	410264	411952	+	-	191053	-	
818	CR	CDS	411952	413151	+	-	189854	-	
820	CR	CDS	413194	414204	-	-	188801	-	
822	CR	CDS	414231	414968	-	-	188037	-	
824	CR	CDS	415151	416242	-	-	186763	-	
826	CR	CDS	416291	416875	-	+	186130	-	
828	CR	CDS	417042	417350	+	-	185655	-	
830	CR	CDS	417353	418567	+	-	184438	-	
832	CR	CDS	418569	419888	+	-	183117	-	
834	CR	CDS	420086	420718	+	-	182287	-	
836	CR	CDS	420728	421552	+	-	181453	-	
838	CR	CDS	421650	421937	-	-	181068	-	
840	CR	CDS	422144	423523	+	-	179482	-	
842	CR	CDS	423567	424139	+	-	178866	-	
844	CR	CDS	424136	424807	+	-	178198	-	
846	CR	CDS	424804	426096	-	-	176909	-	
848	CR	CDS	426096	426962	-	-	176043	-	
850	CR	CDS	427035	427982	-	+	175023	-	
852	CR	CDS	428072	428857	-	-	174148	-	
854	CR	CDS	428857	429663	-	-	173342	-	
856	CR	CDS	429835	431262	+	-	171743	-	
858	CR	CDS	431377	432333	+	-	170672	-	
860	CR	CDS	432430	432705	-	-	170300	-	
862	CR	CDS	432796	433764	-	-	169241	-	
864	CR	CDS	434185	436992	+	+	166013	-	
866	CR	CDS	437224	437436	+	-	165569	-	
868	CR	CDS	437760	438557	+	-	164448	-	
870	CR	CDS	438550	439359	+	+	163646	-	
872	CR	CDS	439370	440050	+	+	162955	-	
874	CR	CDS	439995	441338	+	-	161667	-	
876	CR	CDS	441507	442889	+	-	160116	-	
878	CR	CDS	443031	443330	+	-	159675	-	
880	CR	ND	443273	443943	+	-	159062	-	
882	CR	CDS	444029	445348	-	-	157657	-	
884	CR	CDS	445394	446116	+	-	156889	-	
886	CR	CDS	446149	447204	-	-	155801	-	
888	CR	CDS	447351	448718	+	-	154287	-	
890	CR	CDS	448763	449488	-	-	153517	-	
892	CR	CDS	449613	451157	+	-	151848	-	
894	CR	CDS	451167	451700	+	-	151305	-	
896	CR	CDS	451754	453586	-	-	149419	-	
898	CR	CDS	453698	453970	-	-	149035	-	
900	CR	CDS	454110	454700	-	-	148305	-	
902	CR	CDS	454736	455530	-	-	147475	-	
904	CR	CDS	455597	456193	-	-	146812	-	
906	CR	CDS	456269	456958	-	-	146047	-	
908	CR	CDS	456967	458304	-	-	144701	-	
910	CR	CDS	458314	458727	-	+	144278	-	
912	CR	CDS	458724	459245	-	+	143760	-	
914	CR	CDS	459242	459748	-	+	143257	-	
916	CR	CDS	459749	460546	-	+	142459	-	
918	CR	CDS	460645	463239	+	-	139766	-	
920	CR	CDS	463327	464172	+	-	138833	-	
922	CR	CDS	464325	464654	+	-	138351	-	
924	CR	CDS	464716	465318	+	-	137687	-	
926	CR	CDS	465334	467289	+	-	135716	-	
928	CR	CDS	467398	467736	+	-	135269	-	
930	CR	tRNA	467760	467845	+	-	135160	-	
932	CR	CDS	468265	469935	-	-	133070	-	
934	CR	CDS	469937	470878	-	-	132127	-	
936	CR	CDS	470880	472379	-	-	130626	-	
938	CR	CDS	472451	472987	-	-	130018	-	
940	CR	CDS	473074	473349	-	-	129656	-	
942	CR	CDS	473358	473549	-	-	129456	-	
944	CR	CDS	473621	474919	-	-	128086	-	
946	CR	CDS	474970	475494	-	-	127511	-	
948	CR	CDS	475521	476303	-	-	126702	-	
950	CR	CDS	476358	477341	-	-	125664	-	
952	CR	CDS	477338	477997	-	+	125008	-	
954	CR	CDS	477987	479030	-	-	123975	-	
956	CR	CDS	479100	480041	-	-	122964	-	
958	CR	CDS	480112	480651	-	-	122354	-	
960	CR	CDS	480783	481574	+	+	121431	-	
962	CR	CDS	481624	482499	-	-	120506	-	
964	CR	CDS	482692	485103	+	-	117902	-	
966	CR	CDS	485219	486370	+	-	116635	-	
968	CR	CDS	486503	487162	+	+	115843	-	
970	CR	CDS	487192	488424	+	+	114581	-	
972	CR	CDS	488468	489310	-	-	113695	-	
974	CR	CDS	489320	490183	-	-	112822	-	
976	CR	CDS	490631	491542	+	+	111463	-	
978	CR	CDS	491635	492918	+	-	110087	-	
980	CR	CDS	492987	494090	+	+	108915	-	
982	CR	CDS	494202	495290	+	+	107715	-	
984	CR	CDS	495356	495955	+	-	107050	-	
986	CR	CDS	495991	496740	+	+	106265	-	
988	CR	CDS	496722	497498	+	-	105507	-	
990	CR	CDS	497498	498163	+	-	104842	-	
992	CR	CDS	498427	499629	+	+	103376	-	
994	CR	CDS	499815	500243	-	-	102762	-	
996	CR	CDS	500273	501646	-	-	101359	-	
998	CR	CDS	501663	502532	-	-	100473	-	
1000	CR	CDS	502548	504089	-	-	98916	-	
1002	CR	CDS	504102	504635	-	-	98370	-	
1004	CR	CDS	504648	505118	-	-	97887	-	
1006	CR	CDS	505168	505422	-	-	97583	-	
1008	CR	CDS	505478	506266	-	-	96739	-	
1010	CR	CDS	506303	506677	-	-	96328	-	
1012	CR	CDS	506803	507414	-	-	95591	-	
1014	CR	CDS	507554	507931	-	-	95074	-	
1016	CR	CDS	508047	508649	+	-	94356	-	
1018	CR	CDS	508649	509122	+	-	93883	-	
1020	CR	CDS	509452	509955	+	-	93050	-	
1022	CR	CDS	510454	510810	+	-	92195	-	
1024	CR	CDS	510901	511609	-	-	91396	-	
1026	CR	CDS	511828	512355	+	-	90650	-	
1028	CR	CDS	512366	513700	+	-	89305	-	
1030	CR	CDS	513770	514822	-	+	88183	-	
1032	CR	CDS	514963	516258	+	-	86747	-	
1034	CR	CDS	516703	517866	+	-	85139	-	
1036	CR	CDS	518034	518453	+	-	84552	-	
1038	CR	CDS	518467	519948	+	-	83057	-	
1040	CR	CDS	519961	520932	+	-	82073	-	
1042	CR	CDS	520952	521830	+	-	81175	-	
1044	CR	CDS	521928	522848	+	-	80157	-	
1046	CR	CDS	522876	523874	+	-	79131	-	
1048	CR	CDS	523980	524531	+	-	78474	-	
1050	CR	CDS	524671	525159	-	-	77846	-	
1052	CR	CDS	525211	526122	-	-	76883	-	
1054	CR	CDS	526184	526903	+	-	76102	-	
1056	CR	CDS	526956	527942	-	-	75063	-	
1058	CR	CDS	528159	528935	-	-	74070	-	
1060	CR	CDS	528932	530488	-	-	72517	-	
1062	CR	CDS	530561	534808	-	-	68197	-	
1064	CR	CDS	535050	539081	-	+	63924	-	
1066	CR	CDS	539465	540154	-	-	62851	-	
1068	CR	CDS	540159	540587	-	+	62418	-	
1070	CR	CDS	540760	541476	-	-	61529	-	
1072	CR	CDS	541560	542813	-	-	60192	-	
1074	CR	CDS	542912	543700	-	-	59305	-	
1076	CR	CDS	543709	545253	-	-	57752	-	
1078	CR	CDS	545466	546122	+	-	56883	-	
1080	CR	CDS	546078	547118	-	-	55887	-	
1082	CR	CDS	547186	548265	-	-	54740	-	
1084	CR	CDS	548376	549536	-	+	53469	-	
1086	CR	CDS	549638	550456	-	-	52549	-	
1088	CR	CDS	550534	550794	+	-	52211	-	
1090	CR	CDS	550936	552156	-	-	50849	-	
1092	CR	CDS	552193	552744	-	-	50261	-	
1094	CR	CDS	552783	553811	-	-	49194	-	
1096	CR	CDS	554043	554258	+	-	48747	-	
1098	CR	CDS	554392	556173	+	+	46832	-	
1100	CR	CDS	556243	558132	+	+	44873	-	
