OrgName	seqLen	oriSP	oriEP	Ter	
NC_000915	1667867	1608998	1609149	775140	
bgBrickID	bgBrickType	brickType	brickSP	brickEP	Strand	EG	distToOri	direction	
228	CR	CDS	116362	118224	-	-	175080	+	
230	CR	CDS	118254	118823	-	-	176972	+	
232	CR	CDS	118823	119653	-	-	177541	+	
234	CR	CDS	119980	120675	+	-	178698	+	
236	CR	CDS	120696	120992	+	-	179414	+	
238	CR	rRNA	121002	122888	-	-	179720	+	
240	CR	rRNA	122948	124492	-	-	181666	+	
242	CR	tRNA	124658	126868	+	-	183376	+	
244	CR	rRNA	126861	127787	+	-	185579	+	
246	CR	tRNA	127931	129118	-	-	186649	+	
248	CR	tRNA	129383	130768	-	-	188101	+	
250	CR	tRNA	131053	132249	-	-	189771	+	
252	CR	ND	132346	134784	-	-	191064	+	
254	CR	tRNA	134971	135102	+	-	193689	+	
256	CR	CDS	135142	136980	+	+	193860	+	
258	CR	CDS	136977	137588	+	-	195695	+	
260	CR	CDS	137569	137763	+	-	196287	+	
262	CR	CDS	137857	138207	+	-	196575	+	
264	CR	CDS	138407	139267	+	-	197125	+	
266	CR	CDS	139319	139444	+	+	198037	+	
268	CR	CDS	139617	140042	+	+	198335	+	
270	CR	tRNA	140453	141313	+	-	199171	+	
272	CR	tRNA	142028	142129	+	-	200746	+	
274	CR	tRNA	142227	143594	-	-	200945	+	
276	CR	CDS	143594	144835	-	+	202312	+	
278	CR	CDS	145016	146365	+	-	203734	+	
280	CR	CDS	146444	146578	+	+	205162	+	
282	CR	CDS	146813	147271	-	+	205531	+	
284	CR	CDS	147281	147916	-	+	205999	+	
286	CR	CDS	147909	149354	-	+	206627	+	
288	CR	CDS	149383	150111	-	-	208101	+	
290	CR	CDS	150342	151991	+	-	209060	+	
292	CR	CDS	152048	153703	+	-	210766	+	
294	CR	CDS	153727	154713	-	-	212445	+	
296	CR	tRNA	154714	156164	-	-	213432	+	
298	CR	tRNA	156334	157800	+	-	215052	+	
300	CR	CDS	157813	158511	+	+	216531	+	
302	CR	CDS	158519	158740	+	-	217237	+	
304	CR	CDS	158742	159602	+	-	217460	+	
306	CR	CDS	159630	159836	+	+	218348	+	
308	CR	CDS	159937	160521	+	+	218655	+	
310	CR	CDS	160534	161124	+	-	219252	+	
312	CR	CDS	161157	161969	+	-	219875	+	
314	CR	CDS	161966	162829	-	-	220684	+	
316	CR	CDS	162928	163971	+	-	221646	+	
318	CR	CDS	163983	165263	+	-	222701	+	
320	CR	CDS	165256	165531	+	-	223974	+	
322	CR	CDS	165543	166145	+	-	224261	+	
324	CR	CDS	166150	166638	+	-	224868	+	
326	CR	CDS	166660	167616	+	-	225378	+	
328	CR	CDS	167613	168731	-	-	226331	+	
330	CR	CDS	168882	169802	+	-	227600	+	
332	CR	CDS	170145	170255	+	-	228863	+	
334	CR	ND	170704	171426	-	-	229422	+	
336	CR	CDS	171427	172398	-	-	230145	+	
338	CR	CDS	172470	173234	-	+	231188	+	
340	CR	CDS	173231	173752	-	+	231949	+	
342	CR	CDS	173778	174455	-	+	232496	+	
344	CR	CDS	174691	175164	-	-	233409	+	
346	CR	CDS	175143	175406	-	-	233861	+	
348	CR	CDS	175453	176721	-	-	234171	+	
350	CR	CDS	176724	177485	-	-	235442	+	
352	CR	CDS	177560	178651	-	-	236278	+	
354	CR	CDS	178712	179887	-	+	237430	+	
356	CR	CDS	179897	180664	-	-	238615	+	
358	CR	CDS	180658	181434	-	-	239376	+	
360	CR	CDS	181865	182764	+	-	240583	+	
362	CR	CDS	182781	183704	+	-	241499	+	
364	CR	CDS	183726	184289	+	-	242444	+	
366	CR	CDS	184798	185820	-	-	243516	+	
368	CR	CDS	185824	186465	-	-	244542	+	
370	CR	CDS	186462	187739	-	-	245180	+	
372	CR	CDS	187997	188671	+	+	246715	+	
374	CR	CDS	188681	190186	+	-	247399	+	
376	CR	CDS	190186	191436	+	+	248904	+	
378	CR	CDS	191447	191989	+	-	250165	+	
380	CR	CDS	192011	192814	+	-	250729	+	
382	CR	CDS	193210	194424	-	+	251928	+	
384	CR	CDS	194451	194738	-	-	253169	+	
386	CR	CDS	194799	194900	-	-	253517	+	
388	CR	CDS	195057	195590	+	-	253775	+	
390	CR	CDS	195596	197104	-	-	254314	+	
392	CR	CDS	197126	197863	-	-	255844	+	
394	CR	CDS	197856	200000	-	+	256574	+	
396	CR	CDS	200010	200777	-	-	258728	+	
398	CR	CDS	200992	201696	+	-	259710	+	
400	CR	CDS	201706	202533	+	-	260424	+	
402	CR	CDS	202543	203553	+	-	261261	+	
404	CR	CDS	203618	204775	+	-	262336	+	
406	CR	CDS	204842	205255	+	-	263560	+	
408	CR	CDS	205281	205637	+	+	263999	+	
410	CR	CDS	205653	205799	+	-	264371	+	
412	CR	CDS	205874	206890	+	+	264592	+	
414	CR	CDS	206915	207910	+	+	265633	+	
416	CR	CDS	207932	208207	+	-	266650	+	
418	CR	CDS	208866	209249	-	+	267584	+	
420	CR	CDS	209265	211646	-	-	267983	+	
422	CR	CDS	211850	212176	-	-	270568	+	
424	CR	CDS	212141	213379	+	+	270859	+	
426	CR	CDS	213393	214591	-	-	272111	+	
428	CR	CDS	214745	216097	+	+	273463	+	
430	CR	CDS	216201	218066	+	-	274919	+	
432	CR	CDS	218266	219018	-	-	276984	+	
434	CR	CDS	219098	220249	-	+	277816	+	
436	CR	CDS	220259	222124	-	-	278977	+	
438	CR	CDS	222220	223878	+	-	280938	+	
440	CR	CDS	223891	224691	+	+	282609	+	
442	CR	CDS	224692	225798	+	+	283410	+	
444	CR	CDS	225849	226991	+	+	284567	+	
446	CR	CDS	227007	227558	-	+	285725	+	
448	CR	CDS	227686	228165	+	+	286404	+	
450	CR	CDS	228339	229502	+	-	287057	+	
452	CR	CDS	229524	230504	+	-	288242	+	
454	CR	ND	230651	230872	+	-	289369	+	
456	CR	CDS	230973	232343	+	-	289691	+	
458	CR	CDS	232467	233546	+	-	291185	+	
460	CR	ND	233581	233649	+	-	292299	+	
462	CR	CDS	233929	234762	-	-	292647	+	
464	CR	ND	234973	237048	-	-	293691	+	
466	CR	CDS	237297	238469	+	-	296015	+	
468	CR	CDS	238507	238578	-	-	297225	+	
470	CR	rRNA	238708	240159	-	-	297426	+	
472	CR	rRNA	240354	241085	-	-	299072	+	
474	CR	tRNA	241193	241990	+	-	299911	+	
476	CR	rRNA	242006	242653	+	-	300724	+	
478	CR	CDS	242677	243849	+	+	301395	+	
480	CR	CDS	243849	244379	+	-	302567	+	
482	CR	CDS	245098	246165	-	-	303816	+	
484	CR	CDS	246258	246629	-	+	304976	+	
486	CR	CDS	246629	247549	-	-	305347	+	
488	CR	CDS	247560	249293	-	-	306278	+	
490	CR	CDS	249297	250646	-	-	308015	+	
492	CR	CDS	250646	251569	-	-	309364	+	
494	CR	CDS	251579	251974	-	-	310297	+	
496	CR	CDS	251967	252251	-	-	310685	+	
498	CR	CDS	252272	252706	-	-	310990	+	
500	CR	CDS	252912	254057	-	-	311630	+	
502	CR	CDS	254054	254371	-	-	312772	+	
504	CR	CDS	254368	255396	-	-	313086	+	
506	CR	CDS	255585	257063	+	-	314303	+	
508	CR	CDS	257084	258172	+	-	315802	+	
510	CR	CDS	258179	258718	+	-	316897	+	
512	CR	ND	258801	260351	-	-	317519	+	
514	CR	CDS	260361	261377	-	+	319079	+	
516	CR	CDS	261488	261560	-	-	320206	+	
518	CR	CDS	261719	263182	+	-	320437	+	
520	CR	CDS	263195	263311	+	-	321913	+	
522	CR	CDS	263314	264609	+	-	322032	+	
524	CR	CDS	264709	265944	+	+	323427	+	
526	CR	CDS	265941	266369	+	-	324659	+	
528	CR	CDS	266362	267021	+	-	325080	+	
530	CR	ND	267021	268067	+	-	325739	+	
532	CR	CDS	268080	269342	+	-	326798	+	
534	CR	CDS	269378	270532	-	-	328096	+	
536	CR	CDS	270525	270923	-	-	329243	+	
538	CR	CDS	271081	271683	+	-	329799	+	
540	CR	CDS	271795	272553	+	-	330513	+	
542	CR	CDS	272626	275196	+	-	331344	+	
544	CR	CDS	275250	275972	+	+	333968	+	
546	CR	CDS	275982	277118	+	-	334700	+	
548	CR	CDS	277103	278332	+	-	335821	+	
550	CR	tRNA	278393	278635	+	-	337111	+	
552	CR	CDS	278645	279958	+	-	337363	+	
554	CR	CDS	280163	280651	+	-	338881	+	
556	CR	CDS	280644	281627	+	-	339362	+	
558	CR	CDS	281617	282150	+	-	340335	+	
560	CR	CDS	282147	282686	+	-	340865	+	
562	CR	CDS	282703	283101	+	-	341421	+	
564	CR	CDS	283138	284430	+	-	341856	+	
566	CR	CDS	284418	284975	+	-	343136	+	
568	CR	CDS	285032	285286	+	-	343750	+	
570	CR	CDS	285296	286750	+	-	344014	+	
572	CR	CDS	286747	287769	+	-	345465	+	
574	CR	CDS	287766	288752	+	-	346484	+	
576	CR	CDS	288852	289967	-	-	347570	+	
578	CR	CDS	290018	291460	+	-	348736	+	
580	CR	CDS	291465	292496	+	-	350183	+	
582	CR	CDS	292487	294058	+	-	351205	+	
584	CR	tRNA	294055	295311	+	-	352773	+	
586	CR	CDS	295298	296950	+	+	354016	+	
588	CR	tRNA	296953	297471	+	-	355671	+	
590	CR	tRNA	297484	297957	+	-	356202	+	
592	CR	tRNA	298024	306705	+	-	356742	+	
594	CR	tRNA	306753	307970	+	-	365471	+	
596	CR	CDS	307975	308265	+	-	366693	+	
598	CR	CDS	308278	309150	+	+	366996	+	
600	CR	CDS	309151	310830	+	-	367869	+	
602	CR	ND	311023	312042	+	-	369741	+	
604	CR	CDS	312145	314631	-	-	370863	+	
606	CR	CDS	314873	315187	+	-	373591	+	
608	CR	CDS	315202	315468	+	-	373920	+	
610	CR	CDS	315585	317234	+	+	374303	+	
612	CR	CDS	317245	318249	+	+	375963	+	
614	CR	CDS	318249	319106	+	-	376967	+	
616	CR	CDS	319118	319981	+	-	377836	+	
618	CR	CDS	319978	320784	+	-	378696	+	
620	CR	CDS	320804	321886	+	-	379522	+	
622	CR	CDS	321928	322917	+	-	380646	+	
624	CR	CDS	323161	323715	+	-	381879	+	
626	CR	CDS	323725	325017	+	-	382443	+	
628	CR	CDS	325014	325286	+	-	383732	+	
630	CR	CDS	325302	325706	+	-	384020	+	
632	CR	CDS	325790	326668	+	-	384508	+	
634	CR	CDS	326681	327562	+	-	385399	+	
636	CR	CDS	327608	327976	+	-	386326	+	
638	CR	CDS	327976	328941	+	-	386694	+	
640	CR	CDS	328947	330092	-	-	387665	+	
642	CR	CDS	330453	330572	+	-	389171	+	
644	CR	CDS	330588	330872	-	-	389306	+	
646	CR	CDS	330853	331245	-	-	389571	+	
648	CR	CDS	331854	334091	-	-	390572	+	
650	CR	CDS	334388	335143	-	-	393106	+	
652	CR	CDS	335204	336829	-	-	393922	+	
654	CR	CDS	336832	337071	-	+	395550	+	
656	CR	CDS	337143	337763	-	-	395861	+	
658	CR	CDS	337756	339273	-	-	396474	+	
660	CR	CDS	339415	339957	+	-	398133	+	
662	CR	CDS	339965	340729	-	-	398683	+	
664	CR	CDS	340832	341545	+	-	399550	+	
666	CR	CDS	341563	343116	+	-	400281	+	
668	CR	CDS	343113	343655	+	-	401831	+	
670	CR	CDS	343588	344526	-	-	402306	+	
672	CR	CDS	344523	345305	-	-	403241	+	
674	CR	CDS	345390	345463	+	-	404108	+	
676	CR	CDS	345554	346546	+	-	404272	+	
678	CR	CDS	346571	347377	+	-	405289	+	
680	CR	CDS	347374	347607	+	-	406092	+	
682	CR	CDS	347607	348419	+	-	406325	+	
684	CR	CDS	348416	348820	+	-	407134	+	
686	CR	CDS	349106	349294	+	-	407824	+	
688	CR	CDS	349236	349652	+	-	407954	+	
690	CR	CDS	349779	350084	+	-	408497	+	
692	CR	tRNA	350068	350634	+	-	408786	+	
694	CR	CDS	350692	351042	+	-	409410	+	
696	CR	CDS	351030	351296	+	-	409748	+	
698	CR	CDS	351308	351403	+	-	410026	+	
700	CR	CDS	351596	351988	+	-	410314	+	
702	CR	CDS	351988	352410	+	-	410706	+	
704	CR	CDS	352310	352774	+	-	411028	+	
706	CR	CDS	352764	353099	+	-	411482	+	
708	CR	CDS	353219	354001	+	+	411937	+	
710	CR	CDS	353995	354891	-	-	412713	+	
712	CR	CDS	354891	356441	-	+	413609	+	
714	CR	CDS	356450	358066	-	-	415168	+	
716	CR	CDS	358326	358994	+	-	417044	+	
718	CR	CDS	359038	360741	+	-	417756	+	
720	CR	CDS	360759	361790	+	-	419477	+	
722	CR	ND	361777	362553	+	-	420495	+	
724	CR	CDS	362550	364406	+	-	421268	+	
726	CR	ND	364403	366211	+	-	423121	+	
728	CR	CDS	366226	366984	+	+	424944	+	
730	CR	CDS	367133	367885	-	+	425851	+	
732	CR	CDS	367903	369438	-	-	426621	+	
734	CR	CDS	369878	369943	+	-	428596	+	
736	CR	CDS	369882	369954	-	-	428600	+	
738	CR	CDS	369972	370045	-	-	428690	+	
740	CR	CDS	370160	371194	+	-	428878	+	
742	CR	CDS	371188	371916	-	-	429906	+	
744	CR	CDS	371917	372954	-	-	430635	+	
746	CR	CDS	372965	373594	-	-	431683	+	
748	CR	CDS	373604	374629	-	-	432322	+	
750	CR	CDS	374829	374910	+	-	433547	+	
752	CR	CDS	374835	374927	+	-	433553	+	
754	CR	CDS	374950	376077	-	-	433668	+	
756	CR	CDS	376074	376682	-	-	434792	+	
758	CR	CDS	376775	377176	-	-	435493	+	
760	CR	CDS	377322	378032	-	-	436040	+	
762	CR	CDS	378258	379634	-	-	436976	+	
764	CR	CDS	379640	380110	-	-	438358	+	
766	CR	CDS	380234	380806	+	-	438952	+	
768	CR	CDS	380965	383067	+	-	439683	+	
770	CR	CDS	383091	383771	-	-	441809	+	
772	CR	CDS	383772	384203	-	-	442490	+	
774	CR	CDS	384259	385263	+	-	442977	+	
776	CR	CDS	385340	386005	+	-	444058	+	
778	CR	CDS	386015	388825	+	+	444733	+	
780	CR	CDS	388835	390112	+	-	447553	+	
782	CR	CDS	390125	391471	-	+	448843	+	
784	CR	CDS	391537	392367	-	-	450255	+	
786	CR	CDS	392364	393587	-	-	451082	+	
788	CR	CDS	393770	394294	+	-	452488	+	
790	CR	CDS	394337	395089	-	-	453055	+	
792	CR	CDS	395289	395519	+	-	454007	+	
794	CR	tRNA	395532	395768	+	-	454250	+	
796	CR	tRNA	395753	397612	+	-	454471	+	
798	CR	CDS	397646	398377	-	-	456364	+	
800	CR	CDS	398432	399073	-	+	457150	+	
802	CR	CDS	399297	399797	+	-	458015	+	
804	CR	CDS	400052	400549	-	-	458770	+	
806	CR	CDS	400546	402957	-	-	459264	+	
808	CR	CDS	403014	403949	-	-	461732	+	
810	CR	CDS	403953	404711	-	+	462671	+	
812	CR	CDS	404713	405381	-	-	463431	+	
814	CR	CDS	405404	407254	-	-	464122	+	
816	CR	CDS	407264	408838	-	-	465982	+	
818	CR	CDS	408854	409402	-	-	467572	+	
820	CR	CDS	409431	411101	-	-	468149	+	
822	CR	CDS	411222	412046	-	-	469940	+	
824	CR	CDS	412036	413325	-	-	470754	+	
826	CR	CDS	413341	415635	-	+	472059	+	
828	CR	CDS	415635	416621	-	-	474353	+	
830	CR	CDS	416702	417016	+	-	475420	+	
832	CR	CDS	417035	418357	+	-	475753	+	
834	CR	CDS	418383	418973	+	-	477101	+	
836	CR	CDS	419077	421467	+	-	477795	+	
838	CR	CDS	421633	422121	+	-	480351	+	
840	CR	CDS	422132	423658	+	-	480850	+	
842	CR	CDS	423743	424492	+	-	482461	+	
844	CR	CDS	424588	424905	+	-	483306	+	
846	CR	CDS	424676	424750	+	-	483394	+	
848	CR	CDS	424819	424892	+	-	483537	+	
850	CR	CDS	424953	425026	+	+	483671	+	
852	CR	CDS	425052	425125	+	-	483770	+	
854	CR	CDS	425155	425253	+	-	483873	+	
856	CR	CDS	426032	426838	-	-	484750	+	
858	CR	CDS	426876	427292	+	-	485594	+	
860	CR	CDS	427687	429558	+	-	486405	+	
862	CR	CDS	429561	430730	-	-	488279	+	
864	CR	CDS	430899	432851	+	+	489617	+	
866	CR	CDS	432852	433859	+	-	491570	+	
868	CR	CDS	433863	434648	+	-	492581	+	
870	CR	CDS	434665	435093	+	+	493383	+	
872	CR	CDS	435098	436267	+	+	493816	+	
874	CR	CDS	436282	438129	+	-	495000	+	
876	CR	CDS	438242	439168	-	-	496960	+	
878	CR	CDS	439284	441143	-	-	498002	+	
880	CR	ND	441185	442438	-	-	499903	+	
882	CR	CDS	442479	444215	-	-	501197	+	
884	CR	CDS	444265	444600	-	-	502983	+	
886	CR	CDS	445249	448223	+	-	503967	+	
888	CR	CDS	448451	448585	+	-	507169	+	
890	CR	CDS	449150	449707	+	-	507868	+	
892	CR	CDS	449832	449870	+	-	508550	+	
894	CR	CDS	449956	450123	+	-	508674	+	
896	CR	CDS	450127	450813	+	-	508845	+	
898	CR	CDS	450804	451694	+	-	509522	+	
900	CR	CDS	451722	452165	+	-	510440	+	
902	CR	CDS	452159	453328	+	-	510877	+	
904	CR	CDS	453399	453974	+	-	512117	+	
906	CR	CDS	453958	454323	+	-	512676	+	
908	CR	CDS	454330	454758	-	-	513048	+	
910	CR	CDS	454828	456111	+	+	513546	+	
912	CR	CDS	456080	457180	-	+	514798	+	
914	CR	CDS	457297	459330	-	+	516015	+	
916	CR	CDS	459333	461756	-	+	518051	+	
918	CR	CDS	461749	462015	-	-	520467	+	
920	CR	CDS	462016	462318	-	-	520734	+	
922	CR	CDS	462315	463838	-	-	521033	+	
924	CR	CDS	463954	464139	-	-	522672	+	
926	CR	CDS	464158	464937	-	-	522876	+	
928	CR	CDS	465045	466127	+	-	523763	+	
930	CR	tRNA	466124	466510	+	-	524842	+	
932	CR	CDS	466757	468175	+	-	525475	+	
934	CR	CDS	468172	468306	+	-	526890	+	
936	CR	CDS	468417	468701	+	-	527135	+	
938	CR	CDS	468777	470333	+	-	527495	+	
940	CR	CDS	470340	473405	+	-	529058	+	
942	CR	CDS	473368	474066	+	-	532086	+	
944	CR	CDS	474313	474624	+	-	533031	+	
946	CR	CDS	475056	475508	+	-	533774	+	
948	CR	CDS	475826	476089	+	-	534544	+	
950	CR	CDS	476101	476337	+	-	534819	+	
952	CR	CDS	476337	478913	+	+	535055	+	
954	CR	CDS	479043	479531	+	-	537761	+	
956	CR	CDS	479557	479649	-	-	538275	+	
958	CR	CDS	480062	481159	-	-	538780	+	
960	CR	CDS	481319	482782	-	+	540037	+	
962	CR	CDS	482775	485942	-	-	541493	+	
964	CR	CDS	485990	487885	-	-	544708	+	
966	CR	CDS	487910	488677	-	-	546628	+	
968	CR	CDS	488687	489034	-	+	547405	+	
970	CR	CDS	489003	490490	-	+	547721	+	
972	CR	CDS	490502	490990	-	-	549220	+	
974	CR	CDS	490975	492711	-	-	549693	+	
976	CR	CDS	492809	494059	-	+	551527	+	
978	CR	CDS	494379	494939	-	-	553097	+	
980	CR	CDS	495165	495905	+	+	553883	+	
982	CR	CDS	495927	496601	+	+	554645	+	
984	CR	CDS	496598	497395	+	-	555316	+	
986	CR	CDS	497510	498901	-	+	556228	+	
988	CR	CDS	499019	500122	+	-	557737	+	
990	CR	CDS	500131	501768	+	-	558849	+	
992	CR	CDS	501734	502582	+	+	560452	+	
994	CR	CDS	502628	504427	+	-	561346	+	
996	CR	CDS	504443	505078	+	-	563161	+	
998	CR	CDS	505374	505886	+	-	564092	+	
1000	CR	CDS	506145	507134	+	-	564863	+	
1002	CR	CDS	507136	507888	+	-	565854	+	
1004	CR	CDS	508122	509066	-	-	566840	+	
1006	CR	CDS	509352	510938	+	-	568070	+	
1008	CR	CDS	510965	512407	+	-	569683	+	
1010	CR	CDS	512806	515679	+	-	571524	+	
1012	CR	CDS	515693	516580	+	-	574411	+	
1014	CR	CDS	517000	518136	-	-	575718	+	
1016	CR	CDS	518285	518473	-	-	577003	+	
1018	CR	CDS	518573	519409	-	-	577291	+	
1020	CR	CDS	519534	520595	+	-	578252	+	
1022	CR	CDS	520597	521865	+	-	579315	+	
1024	CR	CDS	521862	522122	-	-	580580	+	
1026	CR	CDS	522112	522513	-	-	580830	+	
1028	CR	CDS	522742	524070	+	-	581460	+	
1030	CR	CDS	524081	525409	+	+	582799	+	
1032	CR	CDS	525424	526491	+	-	584142	+	
1034	CR	CDS	526549	527673	+	-	585267	+	
1036	CR	CDS	527686	530007	+	-	586404	+	
1038	CR	CDS	530053	530217	+	-	588771	+	
1040	CR	CDS	530306	531046	+	-	589024	+	
1042	CR	CDS	531033	531182	+	-	589751	+	
1044	CR	CDS	531323	531787	+	-	590041	+	
1046	CR	CDS	531991	533202	+	-	590709	+	
1048	CR	CDS	533202	533840	+	-	591920	+	
1050	CR	CDS	533851	535209	+	-	592569	+	
1052	CR	CDS	535211	536590	+	-	593929	+	
1054	CR	CDS	536612	537376	+	-	595330	+	
1056	CR	CDS	537802	537918	+	-	596520	+	
1058	CR	CDS	538237	539682	-	-	596955	+	
1060	CR	CDS	539973	541949	+	-	598691	+	
1062	CR	CDS	542010	542462	+	-	600728	+	
1064	CR	CDS	542466	543008	+	+	601184	+	
1066	CR	CDS	543008	544339	+	-	601726	+	
1068	CR	CDS	544336	545244	+	+	603054	+	
1070	CR	CDS	545241	546233	+	-	603959	+	
1072	CR	CDS	546322	547152	-	-	605040	+	
1074	CR	CDS	547328	547675	+	-	606046	+	
1076	CR	CDS	547783	548025	+	-	606501	+	
1078	CR	CDS	548134	549579	+	-	606852	+	
1080	CR	CDS	549589	550098	+	-	608307	+	
1082	CR	CDS	550217	552463	-	-	608935	+	
1084	CR	CDS	552472	553464	-	+	611190	+	
1086	CR	CDS	553469	554068	-	-	612187	+	
1088	CR	CDS	554206	559989	-	-	612924	+	
1090	CR	CDS	560004	561572	-	-	618722	+	
1092	CR	CDS	561625	563232	-	-	620343	+	
1094	CR	CDS	563237	563995	-	-	621955	+	
1096	CR	CDS	564381	565037	+	-	623099	+	
1098	CR	CDS	565073	565915	+	+	623791	+	
1100	CR	CDS	566126	566716	-	+	624844	+	
