OrgName	seqLen	oriSP	oriEP	Ter	
NC_000908	580076	578582	579223	288864	
bgBrickID	bgBrickType	brickType	brickSP	brickEP	Strand	EG	distToOri	direction	
284	CR	CDS	163591	165387	+	+	164444	+	
286	CR	CDS	165471	167180	+	+	166324	+	
288	CR	CDS	170007	171525	+	-	170860	+	
290	CR	CDS	171728	174645	+	-	172581	+	
292	CR	CDS	174685	174793	+	-	175538	+	
294	CR	CDS	175805	179146	+	-	176658	+	
296	CR	tRNA	179151	180746	+	-	180004	+	
298	CR	tRNA	180746	181018	+	-	181599	+	
300	CR	CDS	181005	182864	+	+	181858	+	
302	CR	CDS	182851	183189	+	-	183704	+	
304	CR	CDS	183214	184053	+	-	184067	+	
306	CR	CDS	184053	184862	+	+	184906	+	
308	CR	CDS	184875	186149	+	+	185728	+	
310	CR	CDS	186136	187263	+	-	186989	+	
312	CR	CDS	187302	188531	+	-	188155	+	
314	CR	CDS	188607	189452	+	-	189460	+	
316	CR	CDS	189492	189956	+	-	190345	+	
318	CR	CDS	190046	190366	+	-	190899	+	
320	CR	CDS	190370	191143	+	-	191223	+	
322	CR	CDS	191143	191778	+	-	191996	+	
324	CR	CDS	191782	192102	+	-	192635	+	
326	CR	CDS	192102	192959	+	-	192955	+	
328	CR	CDS	192959	193222	+	-	193812	+	
330	CR	CDS	193225	193659	+	-	194078	+	
332	CR	CDS	193662	194468	+	-	194515	+	
334	CR	ND	194474	194890	+	-	195327	+	
336	CR	CDS	194890	195492	+	-	195743	+	
338	CR	CDS	195492	195749	+	+	196345	+	
340	CR	CDS	195753	196121	+	+	196606	+	
342	CR	CDS	196121	196447	+	+	196974	+	
344	CR	CDS	196453	196995	+	-	197306	+	
346	CR	CDS	196998	197183	+	-	197851	+	
348	CR	CDS	197177	197602	+	-	198030	+	
350	CR	CDS	197609	198163	+	-	198462	+	
352	CR	CDS	198165	198512	+	-	199018	+	
354	CR	CDS	198517	199152	+	+	199370	+	
356	CR	CDS	199158	199610	+	-	200011	+	
358	CR	CDS	199610	201037	+	-	200463	+	
360	CR	CDS	201031	201675	+	-	201884	+	
362	CR	CDS	201678	202424	+	-	202531	+	
364	CR	CDS	202424	202636	+	-	203277	+	
366	CR	CDS	202647	202760	+	-	203500	+	
368	CR	CDS	202760	203134	+	-	203613	+	
370	CR	CDS	203134	203499	+	-	203987	+	
372	CR	CDS	203515	204501	+	+	204368	+	
374	CR	CDS	204514	204885	+	-	205367	+	
376	CR	CDS	204872	205696	+	+	205725	+	
378	CR	CDS	205681	206595	+	-	206534	+	
380	CR	CDS	206588	207850	+	-	207441	+	
382	CR	CDS	207843	208577	+	+	208696	+	
384	CR	CDS	208567	210390	+	-	209420	+	
386	CR	CDS	210391	211344	+	-	211244	+	
388	CR	CDS	211444	213549	+	-	212297	+	
390	CR	CDS	216016	216768	+	-	216869	+	
392	CR	CDS	216761	218518	+	-	217614	+	
394	CR	CDS	218521	219510	+	+	219374	+	
396	CR	CDS	219482	220438	+	-	220335	+	
398	CR	CDS	220607	221563	+	-	221460	+	
400	CR	CDS	221570	225904	+	-	222423	+	
402	CR	CDS	225906	229067	+	-	226759	+	
404	CR	CDS	232009	233034	+	-	232862	+	
406	CR	CDS	233038	235458	+	-	233891	+	
408	CR	CDS	235517	236062	+	+	236370	+	
410	CR	CDS	236065	236244	+	-	236918	+	
412	CR	CDS	236247	236621	+	+	237100	+	
414	CR	CDS	236593	237300	-	+	237446	+	
416	CR	CDS	237347	239152	+	-	238200	+	
418	CR	CDS	239164	239817	+	+	240017	+	
420	CR	CDS	239827	240195	+	-	240680	+	
422	CR	CDS	240213	240286	-	-	241066	+	
424	CR	CDS	240323	242224	+	+	241176	+	
426	CR	CDS	242224	244569	+	-	243077	+	
428	CR	CDS	244566	245597	-	+	245419	+	
430	CR	CDS	245633	247426	+	-	246486	+	
432	CR	CDS	247407	247910	+	-	248260	+	
434	CR	CDS	247903	248493	-	+	248756	+	
436	CR	CDS	248477	249403	-	-	249330	+	
438	CR	CDS	249403	249948	-	-	250256	+	
440	CR	CDS	250149	250808	+	+	251002	+	
442	CR	CDS	250808	250996	+	+	251661	+	
444	CR	CDS	250998	251441	+	+	251851	+	
446	CR	CDS	251444	251788	+	+	252297	+	
448	CR	CDS	251781	252587	+	+	252634	+	
450	CR	CDS	252580	253995	+	-	253433	+	
452	CR	CDS	253979	254602	+	-	254832	+	
454	CR	ND	254621	255592	+	-	255474	+	
456	CR	CDS	255595	257121	+	-	256448	+	
458	CR	CDS	257158	257234	+	-	258011	+	
460	CR	ND	257269	257345	+	-	258122	+	
462	CR	CDS	257349	257425	+	-	258202	+	
464	CR	ND	257445	257521	+	-	258298	+	
466	CR	CDS	257559	257650	+	-	258412	+	
468	CR	CDS	257664	257740	+	-	258517	+	
470	CR	rRNA	257742	257815	+	-	258595	+	
472	CR	rRNA	257818	257893	+	-	258671	+	
474	CR	tRNA	258041	259159	+	-	258894	+	
476	CR	rRNA	259177	264594	+	-	260030	+	
478	CR	CDS	264597	265637	+	+	265450	+	
480	CR	CDS	265597	266043	+	-	266450	+	
482	CR	CDS	266075	266356	-	-	266928	+	
484	CR	CDS	266423	266499	+	+	267276	+	
486	CR	CDS	266666	267091	+	-	267519	+	
488	CR	CDS	267081	268010	+	-	267934	+	
490	CR	CDS	268012	269247	+	-	268865	+	
492	CR	CDS	269250	270359	+	-	270103	+	
494	CR	CDS	270405	271874	+	-	271258	+	
496	CR	CDS	271840	273318	+	-	272693	+	
498	CR	CDS	273790	274653	+	-	274643	+	
500	CR	CDS	274653	275135	+	-	275506	+	
502	CR	CDS	275141	276163	+	-	275994	+	
504	CR	CDS	276167	276628	+	-	277020	+	
506	CR	CDS	276647	278812	+	-	277500	+	
508	CR	CDS	278905	279207	+	-	279758	+	
510	CR	CDS	279200	279499	+	-	280053	+	
512	CR	ND	279492	279806	+	-	280345	+	
514	CR	CDS	279799	280674	+	+	280652	+	
516	CR	CDS	280664	281086	+	-	281517	+	
518	CR	CDS	281079	281963	+	-	281932	+	
520	CR	CDS	281993	283327	+	-	282846	+	
522	CR	CDS	283396	285783	+	-	284249	+	
524	CR	CDS	285780	286832	-	+	286633	+	
526	CR	CDS	286885	288747	+	-	287738	+	
528	CR	CDS	288753	290645	+	-	287738	+	
530	CR	ND	290648	291328	+	-	287254	-	
532	CR	CDS	291334	293445	+	-	285137	-	
534	CR	CDS	293448	293945	+	-	284637	-	
536	CR	CDS	293938	294783	+	-	283799	-	
538	CR	CDS	294767	295486	-	-	283096	-	
540	CR	CDS	295473	296129	-	-	282453	-	
542	CR	CDS	296113	297606	-	-	280976	-	
544	CR	CDS	297651	299474	-	+	279108	-	
546	CR	CDS	299464	300804	-	-	277778	-	
548	CR	CDS	300824	301552	-	-	277030	-	
550	CR	tRNA	301555	302841	-	-	275741	-	
552	CR	CDS	302846	304825	-	-	273757	-	
554	CR	CDS	304892	304965	-	-	273617	-	
556	CR	CDS	305001	306098	+	-	272484	-	
558	CR	CDS	306617	306691	+	-	271891	-	
560	CR	CDS	306740	306813	+	-	271769	-	
562	CR	CDS	306821	307591	+	-	270991	-	
564	CR	CDS	307637	307930	+	-	270652	-	
566	CR	CDS	307930	309009	+	-	269573	-	
568	CR	CDS	309010	310380	+	-	268202	-	
570	CR	CDS	310511	312808	+	-	265774	-	
572	CR	CDS	315301	315377	-	-	263205	-	
574	CR	CDS	315701	318325	+	-	260257	-	
576	CR	CDS	318332	319207	+	-	259375	-	
578	CR	CDS	319207	320061	+	-	258521	-	
580	CR	CDS	320177	321052	+	-	257530	-	
582	CR	CDS	321046	321642	+	-	256940	-	
584	CR	tRNA	321578	322414	-	-	256168	-	
586	CR	CDS	322433	324811	-	+	253771	-	
588	CR	tRNA	324812	325159	-	-	253423	-	
590	CR	tRNA	325193	325879	-	-	252703	-	
592	CR	tRNA	325924	326006	-	-	252576	-	
594	CR	tRNA	326030	327052	-	-	251530	-	
596	CR	CDS	327433	328443	-	-	250139	-	
598	CR	CDS	328454	329827	-	+	248755	-	
600	CR	CDS	329831	330985	-	-	247597	-	
602	CR	ND	331034	331215	-	-	247367	-	
604	CR	CDS	331235	332215	-	-	246367	-	
606	CR	CDS	332233	333309	-	-	245273	-	
608	CR	CDS	333337	334773	-	-	243809	-	
610	CR	CDS	334856	335398	-	+	243184	-	
612	CR	CDS	335412	338324	-	+	240258	-	
614	CR	CDS	338367	340529	+	-	238053	-	
616	CR	CDS	340526	341182	-	-	237400	-	
618	CR	CDS	341175	341972	-	-	236610	-	
620	CR	CDS	342033	343703	-	-	234879	-	
622	CR	CDS	343884	343957	-	-	234625	-	
624	CR	CDS	343965	344050	-	-	234532	-	
626	CR	CDS	344051	344125	-	-	234457	-	
628	CR	CDS	344172	344246	-	-	234336	-	
630	CR	CDS	344251	344337	-	-	234245	-	
632	CR	CDS	344365	344850	-	-	233732	-	
634	CR	CDS	345182	346633	+	-	231949	-	
636	CR	CDS	346854	347252	+	-	231330	-	
638	CR	CDS	347215	348258	+	-	230324	-	
640	CR	CDS	348261	348851	+	-	229731	-	
642	CR	CDS	348883	349137	+	-	229445	-	
644	CR	CDS	349128	349202	+	-	229380	-	
646	CR	CDS	351791	353035	-	-	225547	-	
648	CR	CDS	354024	355130	+	-	223452	-	
650	CR	CDS	355120	355857	+	-	222725	-	
652	CR	CDS	355847	357478	+	-	221104	-	
654	CR	CDS	357475	357891	-	+	220691	-	
656	CR	CDS	357891	360593	-	-	217989	-	
658	CR	CDS	360651	361385	-	-	217197	-	
660	CR	CDS	361378	362802	-	-	215780	-	
662	CR	CDS	362920	364023	-	-	214559	-	
664	CR	CDS	364026	364415	-	-	214167	-	
666	CR	CDS	364535	365575	-	-	213007	-	
668	CR	CDS	365582	368530	-	-	210052	-	
670	CR	CDS	368733	369695	-	-	208887	-	
672	CR	CDS	369713	370948	-	-	207634	-	
674	CR	CDS	370950	371963	-	-	206619	-	
676	CR	CDS	371994	372947	-	-	205635	-	
678	CR	CDS	372926	373999	-	-	204583	-	
680	CR	CDS	373981	374793	-	-	203789	-	
682	CR	CDS	374919	376706	-	-	201876	-	
684	CR	CDS	376794	377975	-	-	200607	-	
686	CR	CDS	377975	381508	-	-	197074	-	
688	CR	CDS	381493	382725	-	-	195857	-	
690	CR	CDS	382732	386409	-	-	192173	-	
692	CR	tRNA	386463	387269	+	-	191313	-	
694	CR	CDS	387276	387893	-	-	190689	-	
696	CR	CDS	387916	391335	-	-	187247	-	
698	CR	CDS	391395	392258	-	-	186324	-	
700	CR	CDS	392303	393634	-	-	184948	-	
702	CR	CDS	393658	394551	-	-	184031	-	
704	CR	CDS	394475	395584	-	-	182998	-	
706	CR	CDS	395625	397424	-	-	181158	-	
708	CR	CDS	397439	398281	-	+	180301	-	
710	CR	CDS	398298	398834	-	-	179748	-	
712	CR	CDS	398938	399798	-	+	178784	-	
714	CR	CDS	399868	399958	+	-	178624	-	
716	CR	CDS	399960	400048	+	-	178534	-	
718	CR	CDS	400119	402923	-	-	175659	-	
720	CR	CDS	403134	403218	-	-	175364	-	
722	CR	ND	403224	403299	-	-	175283	-	
724	CR	CDS	403306	403381	-	-	175201	-	
726	CR	ND	403383	403458	-	-	175124	-	
728	CR	CDS	403467	403541	-	+	175041	-	
730	CR	CDS	403544	403620	-	+	174962	-	
732	CR	CDS	403627	403701	-	-	174881	-	
734	CR	CDS	403723	405399	-	-	173183	-	
736	CR	CDS	405456	406139	+	-	172443	-	
738	CR	CDS	406142	406519	-	-	172063	-	
740	CR	CDS	406542	406929	+	-	171653	-	
742	CR	CDS	406975	407784	-	-	170798	-	
744	CR	CDS	407729	408793	-	-	169789	-	
746	CR	CDS	408793	408954	-	-	169628	-	
748	CR	CDS	408971	409858	-	-	168724	-	
750	CR	CDS	409871	410677	-	-	167905	-	
752	CR	CDS	410664	412934	-	-	165648	-	
754	CR	CDS	412973	414319	-	-	164263	-	
756	CR	CDS	414323	414976	-	-	163606	-	
758	CR	CDS	414985	415623	-	-	162959	-	
760	CR	CDS	415611	416330	-	-	162252	-	
762	CR	CDS	416337	416930	-	-	161652	-	
764	CR	CDS	416967	419480	-	-	159102	-	
766	CR	CDS	419470	420045	-	-	158537	-	
768	CR	CDS	420053	420274	-	-	158308	-	
770	CR	CDS	420333	421358	+	-	157224	-	
772	CR	CDS	421467	422693	+	-	155889	-	
774	CR	CDS	422697	423113	+	-	155469	-	
776	CR	CDS	423100	426912	-	-	151670	-	
778	CR	CDS	427090	428112	-	+	150470	-	
780	CR	CDS	430580	434458	-	-	144124	-	
782	CR	CDS	434468	438640	-	+	139942	-	
784	CR	CDS	438730	439236	-	-	139346	-	
786	CR	CDS	439315	440355	-	-	138227	-	
788	CR	CDS	440359	441180	-	-	137402	-	
790	CR	CDS	441191	443878	-	-	134704	-	
792	CR	CDS	443922	444422	+	-	134160	-	
794	CR	tRNA	444413	445045	+	-	133537	-	
796	CR	tRNA	445078	445153	+	-	133429	-	
798	CR	CDS	445197	446165	-	-	132417	-	
800	CR	CDS	446178	446265	-	+	132317	-	
802	CR	CDS	446576	447790	+	-	130792	-	
804	CR	CDS	447790	448725	+	-	129857	-	
806	CR	CDS	448783	448864	+	-	129718	-	
808	CR	CDS	448943	449617	-	-	128965	-	
810	CR	CDS	449665	450219	+	+	128363	-	
812	CR	CDS	450222	450722	+	-	127860	-	
814	CR	CDS	450719	451048	-	-	127534	-	
816	CR	CDS	451197	451610	+	-	126972	-	
818	CR	CDS	451613	453757	-	-	124825	-	
820	CR	CDS	453911	454753	-	-	123829	-	
822	CR	CDS	454766	455947	-	-	122635	-	
824	CR	CDS	456755	457372	+	-	121210	-	
826	CR	CDS	457347	458270	+	+	120312	-	
828	CR	CDS	458260	459495	-	-	119087	-	
830	CR	CDS	459615	460103	+	-	118479	-	
832	CR	CDS	460126	460494	+	-	118088	-	
834	CR	CDS	460497	460670	+	-	117912	-	
836	CR	CDS	460685	460951	-	-	117631	-	
838	CR	CDS	461015	461689	+	-	116893	-	
840	CR	CDS	461682	462617	+	-	115965	-	
842	CR	CDS	462619	464622	+	-	113960	-	
844	CR	CDS	464646	465434	-	-	113148	-	
846	CR	CDS	465424	466410	-	-	112172	-	
848	CR	CDS	466410	468083	-	-	110499	-	
850	CR	CDS	468152	469123	-	+	109459	-	
852	CR	CDS	469110	470084	-	-	108498	-	
854	CR	CDS	470077	471234	-	-	107348	-	
856	CR	CDS	471221	472066	-	-	106516	-	
858	CR	CDS	472067	472891	-	-	105691	-	
860	CR	CDS	472884	474578	-	-	104004	-	
862	CR	CDS	474578	474892	-	-	103690	-	
864	CR	CDS	474898	475479	-	+	103103	-	
866	CR	CDS	475526	477139	-	-	101443	-	
868	CR	CDS	477168	479006	+	-	99576	-	
870	CR	CDS	478999	479577	+	+	99005	-	
872	CR	CDS	479570	480226	+	+	98356	-	
874	CR	CDS	480240	480315	-	-	98267	-	
876	CR	CDS	480691	481332	+	-	97250	-	
878	CR	CDS	481329	482075	-	-	96507	-	
880	CR	ND	482068	483369	-	-	95213	-	
882	CR	CDS	483369	483818	-	-	94764	-	
884	CR	CDS	483989	484699	-	-	93883	-	
886	CR	CDS	484702	489552	-	-	89030	-	
888	CR	CDS	489839	490711	-	-	87871	-	
890	CR	CDS	490699	491163	-	-	87419	-	
892	CR	CDS	491147	491530	-	-	87052	-	
894	CR	CDS	491534	493516	-	-	85066	-	
896	CR	CDS	493624	494967	-	-	83615	-	
898	CR	CDS	494984	496615	-	-	81967	-	
900	CR	CDS	496628	496960	-	-	81622	-	
902	CR	CDS	497086	498306	-	-	80276	-	
904	CR	CDS	498316	499890	-	-	78692	-	
906	CR	CDS	500261	500719	-	-	77863	-	
908	CR	CDS	500720	502420	-	-	76162	-	
910	CR	CDS	502422	502823	-	+	75759	-	
912	CR	CDS	502828	504258	-	+	74324	-	
914	CR	CDS	504260	505099	-	+	73483	-	
916	CR	CDS	505099	506655	-	+	71927	-	
918	CR	CDS	506671	507201	-	-	71381	-	
920	CR	CDS	507194	507820	-	-	70762	-	
922	CR	CDS	507823	508131	-	-	70451	-	
924	CR	CDS	508134	509012	-	-	69570	-	
926	CR	CDS	508978	509454	-	-	69128	-	
928	CR	CDS	509460	510836	-	-	67746	-	
930	CR	tRNA	510903	511376	+	-	67206	-	
932	CR	CDS	511373	512050	-	-	66532	-	
934	CR	CDS	512053	513042	-	-	65540	-	
936	CR	CDS	513027	514991	-	-	63591	-	
938	CR	CDS	514991	516124	-	-	62458	-	
940	CR	CDS	516245	519355	-	-	59227	-	
942	CR	CDS	519420	521414	-	-	57168	-	
944	CR	CDS	521470	521868	-	-	56714	-	
946	CR	CDS	521874	522314	-	-	56268	-	
948	CR	CDS	522352	524145	-	-	54437	-	
950	CR	CDS	524151	527015	-	-	51567	-	
952	CR	CDS	526987	529494	-	+	49088	-	
954	CR	CDS	529532	531217	-	-	47365	-	
956	CR	CDS	531220	531480	-	-	47102	-	
958	CR	CDS	531669	533018	+	-	45564	-	
960	CR	CDS	533041	533235	+	+	45347	-	
962	CR	CDS	533271	533696	+	-	44886	-	
964	CR	CDS	533807	534322	+	-	44260	-	
966	CR	CDS	534319	536037	-	-	42545	-	
968	CR	CDS	536041	537564	-	+	41018	-	
970	CR	CDS	537557	538291	-	+	40291	-	
972	CR	CDS	538351	539547	-	-	39035	-	
974	CR	CDS	539633	540529	+	-	38053	-	
976	CR	CDS	540510	541241	+	+	37341	-	
978	CR	CDS	541241	541792	+	-	36790	-	
980	CR	CDS	541793	542986	+	+	35596	-	
982	CR	CDS	543006	544157	+	+	34425	-	
984	CR	CDS	544562	545380	-	-	33202	-	
986	CR	CDS	545380	546156	-	+	32426	-	
988	CR	CDS	546299	546709	-	-	31873	-	
990	CR	CDS	546880	547692	-	-	30890	-	
992	CR	CDS	547664	548851	-	+	29731	-	
994	CR	CDS	548867	549226	-	-	29356	-	
996	CR	CDS	549210	549905	-	-	28677	-	
998	CR	CDS	549905	550192	-	-	28390	-	
1000	CR	CDS	550803	552446	-	-	26136	-	
1002	CR	CDS	552447	552899	-	-	25683	-	
1004	CR	CDS	552863	553548	-	-	25034	-	
1006	CR	CDS	553558	554430	-	-	24152	-	
1008	CR	CDS	554430	555614	-	-	22968	-	
1010	CR	CDS	555667	556452	+	-	22130	-	
1012	CR	CDS	556437	557315	+	-	21267	-	
1014	CR	CDS	557305	557772	-	-	20810	-	
1016	CR	CDS	557759	558949	+	-	19633	-	
1018	CR	CDS	558939	559943	-	-	18639	-	
1020	CR	CDS	560496	562604	-	-	15978	-	
1022	CR	CDS	562782	563309	-	-	15273	-	
1024	CR	CDS	563311	563820	-	-	14762	-	
1026	CR	CDS	563993	564931	+	-	13651	-	
1028	CR	CDS	564928	566205	-	-	12377	-	
1030	CR	CDS	566186	567640	-	+	10942	-	
1032	CR	CDS	567627	568406	-	-	10176	-	
1034	CR	CDS	568399	569556	-	-	9026	-	
1036	CR	CDS	569528	569914	-	-	8668	-	
1038	CR	CDS	569883	570029	-	-	8553	-	
1040	CR	CDS	570055	570990	-	-	7592	-	
1042	CR	CDS	570994	576345	-	-	2237	-	
1044	CR	CDS	576351	577205	-	-	1377	-	
1046	CR	CDS	577268	578581	-	-	1	-	
1048	CR	CDS	579224	580033	-	-	1	+	
