OrgName	seqLen	oriSP	oriEP	Ter	
NC_003028	2160842	1559	1716	1082058	
bgBrickID	bgBrickType	brickType	brickSP	brickEP	Strand	EG	distToOri	direction	
238	CR	rRNA	114909	115328	+	-	113769	+	
240	CR	rRNA	115515	115835	-	-	114276	+	
242	CR	tRNA	116593	116973	+	-	115414	+	
244	CR	rRNA	117625	117870	+	-	116311	+	
246	CR	tRNA	118423	120657	+	-	119098	+	
248	CR	tRNA	121058	122179	+	-	120620	+	
250	CR	tRNA	122320	122775	+	-	121216	+	
252	CR	ND	122785	124698	+	-	123139	+	
254	CR	tRNA	125051	126730	-	-	125171	+	
256	CR	CDS	126732	126965	-	+	125406	+	
258	CR	CDS	127291	127536	-	-	125977	+	
260	CR	CDS	127783	127935	-	-	126376	+	
262	CR	CDS	127937	128122	-	-	126563	+	
264	CR	CDS	128097	128204	+	-	126645	+	
266	CR	CDS	128300	128983	+	+	127424	+	
268	CR	CDS	128980	129417	+	+	127858	+	
270	CR	tRNA	129407	130417	+	-	128858	+	
272	CR	tRNA	130250	131763	-	-	130204	+	
274	CR	tRNA	132039	132390	-	-	130831	+	
276	CR	CDS	132603	132790	-	+	131231	+	
278	CR	CDS	133024	133587	+	-	132028	+	
280	CR	CDS	133565	133771	+	+	132212	+	
282	CR	CDS	133795	134238	+	+	132679	+	
284	CR	CDS	134231	135106	+	+	133547	+	
286	CR	CDS	135193	136809	+	+	135250	+	
288	CR	CDS	137031	137498	+	-	135939	+	
290	CR	CDS	137504	138259	+	-	136700	+	
292	CR	CDS	138272	139443	+	-	137884	+	
294	CR	CDS	139839	140702	+	-	139143	+	
296	CR	tRNA	140988	141221	+	-	139662	+	
298	CR	tRNA	141243	141920	+	-	140361	+	
300	CR	CDS	141932	142597	+	+	141038	+	
302	CR	CDS	142669	143895	+	-	142336	+	
304	CR	CDS	144440	145096	+	-	143537	+	
306	CR	CDS	145086	145295	+	+	143736	+	
308	CR	CDS	145513	146343	+	+	144784	+	
310	CR	CDS	146497	147351	+	-	145792	+	
312	CR	CDS	147451	148824	+	-	147265	+	
314	CR	CDS	148817	149878	+	-	148319	+	
316	CR	CDS	149880	150572	+	-	149013	+	
318	CR	CDS	150602	151171	-	-	149612	+	
320	CR	CDS	151306	151920	+	-	150361	+	
322	CR	CDS	151922	153568	+	-	152009	+	
324	CR	CDS	153580	154866	+	-	153307	+	
326	CR	CDS	154870	155451	+	-	153892	+	
328	CR	CDS	155529	155999	+	-	154440	+	
330	CR	CDS	156292	157554	-	-	155995	+	
332	CR	CDS	157864	158322	-	-	156763	+	
334	CR	ND	158319	158759	-	-	157200	+	
336	CR	CDS	158849	158944	+	-	157385	+	
338	CR	CDS	159192	160058	+	+	158499	+	
340	CR	CDS	160211	160339	+	+	158780	+	
342	CR	CDS	160384	160941	+	+	159382	+	
344	CR	CDS	161162	162268	+	-	160709	+	
346	CR	CDS	162244	163635	+	-	162076	+	
348	CR	CDS	163632	164810	+	-	163251	+	
350	CR	CDS	164991	165128	+	-	163569	+	
352	CR	CDS	165095	165211	+	-	163652	+	
354	CR	CDS	165235	165468	+	+	163909	+	
356	CR	CDS	165586	165690	+	-	164131	+	
358	CR	CDS	165751	167700	+	-	166141	+	
360	CR	CDS	167836	167928	-	-	166369	+	
362	CR	CDS	168025	168492	-	-	166933	+	
364	CR	CDS	168493	169698	-	-	168139	+	
366	CR	CDS	169718	170353	-	-	168794	+	
368	CR	CDS	170338	171438	-	-	169879	+	
370	CR	CDS	171843	172436	+	-	170877	+	
372	CR	CDS	172473	173009	+	+	171450	+	
374	CR	CDS	173006	173683	+	-	172124	+	
376	CR	CDS	173820	174851	-	+	173292	+	
378	CR	CDS	175039	175134	-	-	173575	+	
380	CR	CDS	175106	175810	-	-	174251	+	
382	CR	CDS	175801	176745	-	+	175186	+	
384	CR	CDS	176877	179708	+	-	178149	+	
386	CR	CDS	179701	180762	+	-	179203	+	
388	CR	CDS	180767	180859	+	-	179300	+	
390	CR	CDS	180894	181292	+	-	179733	+	
392	CR	CDS	181261	181380	+	-	179821	+	
394	CR	CDS	181358	181927	+	+	180368	+	
396	CR	CDS	182014	182280	+	-	180721	+	
398	CR	CDS	182284	182703	+	-	181144	+	
400	CR	CDS	182719	183024	+	-	181465	+	
402	CR	CDS	182990	183088	+	-	181529	+	
404	CR	CDS	183073	183168	+	-	181609	+	
406	CR	CDS	183283	184533	+	-	182974	+	
408	CR	CDS	184617	185075	+	+	183516	+	
410	CR	CDS	185329	186753	+	-	185194	+	
412	CR	CDS	187011	188306	+	+	186747	+	
414	CR	CDS	188284	188550	+	+	186991	+	
416	CR	CDS	188670	190877	+	-	189318	+	
418	CR	CDS	190889	191029	+	+	189470	+	
420	CR	CDS	191073	191579	+	-	190020	+	
422	CR	CDS	191572	192162	+	-	190603	+	
424	CR	CDS	192159	192461	+	+	190902	+	
426	CR	CDS	192437	192775	+	-	191216	+	
428	CR	CDS	193042	193350	+	+	191791	+	
430	CR	CDS	193567	194193	+	-	192634	+	
432	CR	CDS	194218	194841	+	-	193282	+	
434	CR	CDS	194841	195137	+	+	193578	+	
436	CR	CDS	195155	195988	+	-	194429	+	
438	CR	CDS	196092	196373	+	-	194814	+	
440	CR	CDS	196385	196729	+	+	195170	+	
442	CR	CDS	196742	197395	+	+	195836	+	
444	CR	CDS	197399	197812	+	+	196253	+	
446	CR	CDS	197822	198028	+	+	196469	+	
448	CR	CDS	198053	198313	+	+	196754	+	
450	CR	CDS	198339	198707	+	-	197148	+	
452	CR	CDS	198785	199090	+	-	197531	+	
454	CR	ND	199114	199656	+	-	198097	+	
456	CR	CDS	199674	199943	+	-	198384	+	
458	CR	CDS	199910	200032	-	-	198473	+	
460	CR	ND	200228	200626	+	-	199067	+	
462	CR	CDS	200818	201354	+	-	199795	+	
464	CR	ND	201438	201794	+	-	200235	+	
466	CR	CDS	201812	202306	+	-	200747	+	
468	CR	CDS	202320	202502	+	-	200943	+	
470	CR	rRNA	202647	203087	+	-	201528	+	
472	CR	rRNA	203100	204410	+	-	202851	+	
474	CR	tRNA	204561	205199	+	-	203640	+	
476	CR	rRNA	205316	205534	+	-	203975	+	
478	CR	CDS	205559	205675	+	+	204116	+	
480	CR	CDS	205693	206058	+	-	204499	+	
482	CR	CDS	206076	206459	+	-	204900	+	
484	CR	CDS	206502	207437	+	+	205878	+	
486	CR	CDS	207449	207835	+	-	206276	+	
488	CR	CDS	208100	208366	+	-	206807	+	
490	CR	CDS	208376	209713	+	-	208154	+	
492	CR	CDS	209957	210649	+	-	209090	+	
494	CR	CDS	210752	212397	-	-	210838	+	
496	CR	CDS	212387	213478	-	-	211919	+	
498	CR	CDS	213491	214507	-	-	212948	+	
500	CR	CDS	214812	214919	-	-	213360	+	
502	CR	CDS	215094	215870	-	-	214311	+	
504	CR	CDS	215992	216738	+	-	215179	+	
506	CR	CDS	216751	217731	+	-	216172	+	
508	CR	CDS	217926	218246	+	-	216687	+	
510	CR	CDS	218292	218600	+	-	217041	+	
512	CR	ND	218593	219915	+	-	218356	+	
514	CR	CDS	220066	222504	+	+	220945	+	
516	CR	CDS	222523	223191	+	-	221632	+	
518	CR	CDS	223209	224297	+	-	222738	+	
520	CR	CDS	224752	227253	+	-	225694	+	
522	CR	CDS	227448	228143	+	-	226584	+	
524	CR	CDS	228155	228571	+	+	227012	+	
526	CR	CDS	229365	230621	+	-	229062	+	
528	CR	CDS	231373	231465	-	-	229906	+	
530	CR	ND	231600	232598	+	-	231039	+	
532	CR	CDS	232579	233151	+	-	231592	+	
534	CR	CDS	233382	234140	+	-	232581	+	
536	CR	CDS	234149	234952	+	-	233393	+	
538	CR	CDS	234974	236233	+	-	234674	+	
540	CR	CDS	236246	238099	+	-	236540	+	
542	CR	CDS	238198	239577	+	-	238018	+	
544	CR	CDS	239770	241578	+	+	240019	+	
546	CR	CDS	241697	242746	+	-	241187	+	
548	CR	CDS	242846	246688	-	-	245129	+	
550	CR	tRNA	246875	246970	+	-	245411	+	
552	CR	CDS	247026	247118	+	-	245559	+	
554	CR	CDS	247105	247518	+	-	245959	+	
556	CR	CDS	247538	248008	+	-	246449	+	
558	CR	CDS	248433	250514	+	-	248955	+	
560	CR	CDS	250618	255009	+	-	253450	+	
562	CR	CDS	255111	255374	+	-	253815	+	
564	CR	CDS	255367	255645	+	-	254086	+	
566	CR	CDS	255666	255818	+	-	254259	+	
568	CR	CDS	255840	257081	+	-	255522	+	
570	CR	CDS	257091	257321	+	-	255762	+	
572	CR	CDS	257589	258311	+	-	256752	+	
574	CR	CDS	258529	259863	+	-	258304	+	
576	CR	CDS	259919	260830	-	-	259271	+	
578	CR	CDS	260854	261657	-	-	260098	+	
580	CR	CDS	261685	262683	-	-	261124	+	
582	CR	CDS	262907	263926	-	-	262367	+	
584	CR	tRNA	264266	265078	-	-	263519	+	
586	CR	CDS	265214	266686	+	+	265127	+	
588	CR	tRNA	266754	267446	+	-	265887	+	
590	CR	tRNA	267571	268515	+	-	266956	+	
592	CR	tRNA	268517	269839	+	-	268280	+	
594	CR	tRNA	269820	270374	+	-	268815	+	
596	CR	CDS	270417	271229	+	-	269670	+	
598	CR	CDS	271379	271750	-	+	270191	+	
600	CR	CDS	272052	272498	+	-	270939	+	
602	CR	ND	272517	272909	+	-	271350	+	
604	CR	CDS	273172	273303	-	-	271744	+	
606	CR	CDS	273502	273651	-	-	272092	+	
608	CR	CDS	273953	275161	-	-	273602	+	
610	CR	CDS	275290	275637	+	+	274078	+	
612	CR	CDS	275816	276154	+	+	274595	+	
614	CR	CDS	276142	276234	+	-	274675	+	
616	CR	CDS	276283	276648	+	-	275089	+	
618	CR	CDS	276838	278274	+	-	276715	+	
620	CR	CDS	278326	278565	+	-	277006	+	
622	CR	CDS	278695	279009	+	-	277450	+	
624	CR	CDS	279127	280608	+	-	279049	+	
626	CR	CDS	280609	281106	+	-	279547	+	
628	CR	CDS	281116	281430	+	-	279871	+	
630	CR	CDS	281461	281967	+	-	280408	+	
632	CR	CDS	282047	283393	+	-	281834	+	
634	CR	CDS	283772	283948	+	-	282389	+	
636	CR	CDS	284523	286562	+	-	285003	+	
638	CR	CDS	286784	287260	-	-	285701	+	
640	CR	CDS	287483	290683	+	-	289124	+	
642	CR	CDS	291067	291687	+	-	290128	+	
644	CR	CDS	291700	291807	-	-	290248	+	
646	CR	CDS	291831	292460	-	-	290901	+	
648	CR	CDS	292470	293471	-	-	291912	+	
650	CR	CDS	293502	294143	-	-	292584	+	
652	CR	CDS	294162	294977	-	-	293418	+	
654	CR	CDS	295248	295682	+	+	294123	+	
656	CR	CDS	295694	296884	+	-	295325	+	
658	CR	CDS	296895	297386	+	-	295827	+	
660	CR	CDS	297401	298180	+	-	296621	+	
662	CR	CDS	298167	298985	+	-	297426	+	
664	CR	CDS	298985	299278	+	-	297719	+	
666	CR	CDS	299300	300940	+	-	299381	+	
668	CR	CDS	301056	302402	+	-	300843	+	
670	CR	CDS	302580	302909	+	-	301350	+	
672	CR	CDS	302969	303970	+	-	302411	+	
674	CR	CDS	304426	304668	-	-	303109	+	
676	CR	CDS	304679	305221	-	-	303662	+	
678	CR	CDS	305237	305431	-	-	303872	+	
680	CR	CDS	305597	306547	+	-	304988	+	
682	CR	CDS	306559	306876	+	-	305317	+	
684	CR	CDS	306880	309132	+	-	307573	+	
686	CR	CDS	309134	310114	+	-	308555	+	
688	CR	CDS	310723	312828	+	-	311269	+	
690	CR	CDS	312935	313057	+	-	311498	+	
692	CR	tRNA	313124	313606	-	-	312047	+	
694	CR	CDS	313701	315185	-	-	313626	+	
696	CR	CDS	315338	316945	+	-	315386	+	
698	CR	CDS	317355	318701	-	-	317142	+	
700	CR	CDS	318978	319316	-	-	317757	+	
702	CR	CDS	319495	319842	-	-	318283	+	
704	CR	CDS	320077	321522	+	-	319963	+	
706	CR	CDS	321524	322255	+	-	320696	+	
708	CR	CDS	322264	322956	+	+	321397	+	
710	CR	CDS	322966	323649	+	-	322090	+	
712	CR	CDS	323990	324625	+	+	323066	+	
714	CR	CDS	324634	325863	+	-	324304	+	
716	CR	CDS	325868	326944	+	-	325385	+	
718	CR	CDS	326937	328055	+	-	326496	+	
720	CR	CDS	328056	329456	+	-	327897	+	
722	CR	ND	329456	330538	+	-	328979	+	
724	CR	CDS	330528	331769	+	-	330210	+	
726	CR	ND	331774	332871	+	-	331312	+	
728	CR	CDS	332875	333930	+	+	332371	+	
730	CR	CDS	334030	335259	+	+	333700	+	
732	CR	CDS	335260	336444	+	-	334885	+	
734	CR	CDS	336639	336740	-	-	335181	+	
736	CR	CDS	336807	337914	-	-	336355	+	
738	CR	CDS	337984	338250	+	-	336691	+	
740	CR	CDS	338273	338728	-	-	337169	+	
742	CR	CDS	338709	338946	-	-	337387	+	
744	CR	CDS	339096	341081	+	-	339522	+	
746	CR	CDS	341229	341348	+	-	339789	+	
748	CR	CDS	341383	346686	+	-	345127	+	
750	CR	CDS	346853	349012	-	-	347453	+	
752	CR	CDS	349009	349605	-	-	348046	+	
754	CR	CDS	349671	350198	+	-	348639	+	
756	CR	CDS	350268	350597	+	-	349038	+	
758	CR	CDS	351083	352240	+	-	350681	+	
760	CR	CDS	352253	353647	+	-	352088	+	
762	CR	CDS	353723	355147	+	-	353588	+	
764	CR	CDS	355159	355848	+	-	354289	+	
766	CR	CDS	355947	356969	+	-	355410	+	
768	CR	CDS	356987	357985	+	-	356426	+	
770	CR	CDS	358103	359335	-	-	357776	+	
772	CR	CDS	359378	360253	-	-	358694	+	
774	CR	CDS	361318	362196	+	-	360637	+	
776	CR	CDS	362178	363131	+	-	361572	+	
778	CR	CDS	363118	364125	+	+	362566	+	
780	CR	CDS	364109	365119	+	-	363560	+	
782	CR	CDS	365196	365894	+	+	364335	+	
784	CR	CDS	365891	366886	+	-	365327	+	
786	CR	CDS	366900	367532	+	-	365973	+	
788	CR	CDS	367636	368301	+	-	366742	+	
790	CR	CDS	368451	368690	+	-	367131	+	
792	CR	CDS	368735	369592	+	-	368033	+	
794	CR	tRNA	369611	370633	+	-	369074	+	
796	CR	tRNA	370761	371592	-	-	370033	+	
798	CR	CDS	371592	372101	-	-	370542	+	
800	CR	CDS	372310	374079	+	+	372520	+	
802	CR	CDS	374103	376058	+	-	374499	+	
804	CR	CDS	376060	376497	+	-	374938	+	
806	CR	CDS	376559	377695	+	-	376136	+	
808	CR	CDS	377853	378011	+	-	376452	+	
810	CR	CDS	378019	378177	+	+	376618	+	
812	CR	CDS	378481	379764	+	-	378205	+	
814	CR	CDS	379812	382178	-	-	380619	+	
816	CR	CDS	382457	383071	-	-	381512	+	
818	CR	CDS	383075	383956	-	-	382397	+	
820	CR	CDS	384034	384345	+	-	382786	+	
822	CR	CDS	384342	384890	+	-	383331	+	
824	CR	CDS	384994	387330	+	-	385771	+	
826	CR	CDS	387451	387552	-	+	385993	+	
828	CR	CDS	387673	388995	+	-	387436	+	
830	CR	CDS	389213	389761	+	-	388202	+	
832	CR	CDS	389871	390770	+	-	389211	+	
834	CR	CDS	390795	392069	-	-	390510	+	
836	CR	CDS	392282	392653	-	-	391094	+	
838	CR	CDS	392656	394020	-	-	392461	+	
840	CR	CDS	394104	394208	-	-	392649	+	
842	CR	CDS	394345	395130	+	-	393571	+	
844	CR	CDS	395224	395658	+	-	394099	+	
846	CR	CDS	395658	396632	+	-	395073	+	
848	CR	CDS	396692	396916	+	-	395357	+	
850	CR	CDS	397035	398009	+	+	396450	+	
852	CR	CDS	398002	398922	+	-	397363	+	
854	CR	CDS	398956	399687	+	-	398128	+	
856	CR	CDS	399709	400944	+	-	399385	+	
858	CR	CDS	400947	401432	+	-	399873	+	
860	CR	CDS	401429	401851	+	-	400292	+	
862	CR	CDS	401863	403230	+	-	401671	+	
864	CR	CDS	403267	404133	+	+	402574	+	
866	CR	CDS	404130	404897	+	-	403338	+	
868	CR	CDS	404908	405015	+	-	403456	+	
870	CR	CDS	405056	405241	+	+	403682	+	
872	CR	CDS	405214	405732	+	+	404173	+	
874	CR	CDS	405745	405981	+	-	404422	+	
876	CR	CDS	406163	407469	+	-	405910	+	
878	CR	CDS	407504	407926	-	-	406367	+	
880	CR	ND	407919	408308	-	-	406749	+	
882	CR	CDS	408330	408890	-	-	407331	+	
884	CR	CDS	409019	410461	-	-	408902	+	
886	CR	CDS	410461	411927	-	-	410368	+	
888	CR	CDS	411927	412229	-	-	410670	+	
890	CR	CDS	412442	413986	+	-	412427	+	
892	CR	CDS	414269	414753	+	-	413194	+	
894	CR	CDS	414869	415057	+	-	413498	+	
896	CR	CDS	415214	415579	+	-	414020	+	
898	CR	CDS	415582	417249	+	-	415690	+	
900	CR	CDS	417236	417337	-	-	415778	+	
902	CR	CDS	417449	419149	+	-	417590	+	
904	CR	CDS	419142	419618	+	-	418059	+	
906	CR	CDS	419696	420706	+	-	419147	+	
908	CR	CDS	420783	421049	+	-	419490	+	
910	CR	CDS	421287	421643	+	+	420084	+	
912	CR	CDS	421693	422943	+	+	421384	+	
914	CR	CDS	423678	423893	+	+	422334	+	
916	CR	CDS	424002	424742	-	+	423183	+	
918	CR	CDS	424742	426307	-	-	424748	+	
920	CR	CDS	426442	428334	+	-	426775	+	
922	CR	CDS	428331	428501	-	-	426942	+	
924	CR	CDS	428528	429652	-	-	428093	+	
926	CR	CDS	429907	430752	+	-	429193	+	
928	CR	CDS	430899	431933	-	-	430374	+	
930	CR	tRNA	432308	434632	+	-	433073	+	
932	CR	CDS	434770	436038	-	-	434479	+	
934	CR	CDS	436303	437832	-	-	436273	+	
936	CR	CDS	438327	441008	+	-	439449	+	
938	CR	CDS	441232	443229	+	-	441670	+	
940	CR	CDS	443276	444457	+	-	442898	+	
942	CR	CDS	444676	444807	-	-	443248	+	
944	CR	CDS	444858	445697	+	-	444138	+	
946	CR	CDS	445792	446577	+	-	445018	+	
948	CR	CDS	446564	447415	+	-	445856	+	
950	CR	CDS	447488	448764	-	-	447205	+	
952	CR	CDS	448879	449028	-	+	447469	+	
954	CR	CDS	449021	449305	-	-	447746	+	
956	CR	CDS	449697	449870	+	-	448311	+	
958	CR	CDS	450739	451962	-	-	450403	+	
960	CR	CDS	452130	453452	+	+	451893	+	
962	CR	CDS	453400	455340	+	-	453781	+	
964	CR	CDS	455508	455852	+	-	454293	+	
966	CR	CDS	455862	457274	+	-	455715	+	
968	CR	CDS	457343	459022	+	+	457463	+	
970	CR	CDS	459148	460587	-	+	459028	+	
972	CR	CDS	460591	461940	-	-	460381	+	
974	CR	CDS	462101	462976	+	-	461417	+	
976	CR	CDS	462991	463539	+	+	461980	+	
978	CR	CDS	463905	465587	+	-	464028	+	
980	CR	CDS	465572	466402	+	+	464843	+	
982	CR	CDS	466595	467098	+	+	465539	+	
984	CR	CDS	467295	467513	-	-	465954	+	
986	CR	CDS	467551	468114	+	+	466555	+	
988	CR	CDS	468104	468754	+	-	467195	+	
990	CR	CDS	468782	469171	+	-	467612	+	
992	CR	CDS	469176	469331	+	+	467772	+	
994	CR	CDS	469303	469626	+	-	468067	+	
996	CR	CDS	469739	470341	+	-	468782	+	
998	CR	CDS	470731	472338	+	-	470779	+	
1000	CR	CDS	472994	474340	-	-	472781	+	
1002	CR	CDS	474605	476236	-	-	474677	+	
1004	CR	CDS	476438	476548	+	-	474989	+	
1006	CR	CDS	476529	481508	+	-	479949	+	
1008	CR	CDS	481598	482794	+	-	481235	+	
1010	CR	CDS	482930	483457	+	-	481898	+	
1012	CR	CDS	483534	483890	+	-	482331	+	
1014	CR	CDS	483927	485273	+	-	483714	+	
1016	CR	CDS	485369	485488	-	-	483929	+	
1018	CR	CDS	485746	485883	+	-	484324	+	
1020	CR	CDS	486054	487334	+	-	485775	+	
1022	CR	CDS	487391	488188	+	-	486629	+	
1024	CR	CDS	488259	488798	+	-	487239	+	
1026	CR	CDS	488752	490320	-	-	488761	+	
1028	CR	CDS	490320	491783	-	-	490224	+	
1030	CR	CDS	491796	494129	-	+	492570	+	
1032	CR	CDS	494480	494608	-	-	493049	+	
1034	CR	CDS	494592	494702	+	-	493143	+	
1036	CR	CDS	494737	494928	+	-	493369	+	
1038	CR	CDS	494900	495247	+	-	493688	+	
1040	CR	CDS	495411	496445	+	-	494886	+	
1042	CR	CDS	496472	496996	+	-	495437	+	
1044	CR	CDS	497485	499308	+	-	497749	+	
1046	CR	CDS	499310	499456	+	-	497897	+	
1048	CR	CDS	500067	501203	+	-	499644	+	
1050	CR	CDS	501893	502180	-	-	500621	+	
1052	CR	CDS	502190	502600	-	-	501041	+	
1054	CR	CDS	502668	503399	+	-	501840	+	
1056	CR	CDS	503396	504445	+	-	502886	+	
1058	CR	CDS	504613	504942	-	-	503383	+	
1060	CR	CDS	505218	505556	+	-	503997	+	
1062	CR	CDS	505561	506298	+	-	504739	+	
1064	CR	CDS	506312	507652	+	+	506093	+	
1066	CR	CDS	507723	507851	-	-	506292	+	
1068	CR	CDS	507908	509269	-	+	507710	+	
1070	CR	CDS	509280	511437	-	-	509878	+	
1072	CR	CDS	511719	511916	+	-	510357	+	
1074	CR	CDS	512383	512652	+	-	511093	+	
1076	CR	CDS	512721	512951	+	-	511392	+	
1078	CR	CDS	513186	513302	+	-	511743	+	
1080	CR	CDS	513370	513534	+	-	511975	+	
1082	CR	CDS	513531	513935	+	-	512376	+	
1084	CR	CDS	514138	514527	+	+	512968	+	
1086	CR	CDS	514553	514942	+	-	513383	+	
1088	CR	CDS	515092	515346	+	-	513787	+	
1090	CR	CDS	515362	515565	+	-	514006	+	
1092	CR	CDS	515809	515958	+	-	514399	+	
1094	CR	CDS	515940	516059	+	-	514500	+	
1096	CR	CDS	516700	516867	+	-	515308	+	
1098	CR	CDS	516952	517350	+	+	515791	+	
1100	CR	CDS	517402	518091	+	+	516532	+	
