OrgName	seqLen	oriSP	oriEP	Ter	
NC_003197	4857432	4083788	4084165	1655260	
bgBrickID	bgBrickType	brickType	brickSP	brickEP	Strand	EG	distToOri	direction	
226	CR	CDS	134569	135513	+	-	907836	+	
228	CR	CDS	135898	137559	+	-	909165	+	
230	CR	CDS	137562	138053	+	-	910829	+	
232	CR	CDS	138337	139341	+	-	911604	+	
234	CR	CDS	139947	140405	+	-	913214	+	
236	CR	CDS	140407	141348	+	-	913674	+	
238	CR	rRNA	141345	141710	+	-	914612	+	
240	CR	rRNA	141726	143492	+	-	914993	+	
242	CR	tRNA	143479	144966	+	-	916746	+	
244	CR	rRNA	144963	146321	+	-	918230	+	
246	CR	tRNA	146315	147397	+	-	919582	+	
248	CR	tRNA	147400	148716	+	-	920667	+	
250	CR	tRNA	148716	149960	+	-	921983	+	
252	CR	ND	149957	151024	+	-	923224	+	
254	CR	tRNA	151143	152618	+	-	924410	+	
256	CR	CDS	152611	153531	+	+	925878	+	
258	CR	CDS	153533	154363	+	-	926800	+	
260	CR	CDS	154360	155622	+	-	927627	+	
262	CR	CDS	155683	156834	+	-	928950	+	
264	CR	CDS	156935	157852	+	-	930202	+	
266	CR	CDS	158130	158627	+	+	931397	+	
268	CR	CDS	158689	161394	+	+	931956	+	
270	CR	tRNA	161546	161941	+	-	934813	+	
272	CR	tRNA	161975	162109	-	-	935242	+	
274	CR	tRNA	162263	162454	-	-	935530	+	
276	CR	CDS	162464	163207	-	+	935731	+	
278	CR	CDS	163207	163827	-	-	936474	+	
280	CR	CDS	164053	165096	+	+	937320	+	
282	CR	CDS	165127	166329	-	+	938394	+	
284	CR	CDS	166319	167704	-	+	939586	+	
286	CR	CDS	167714	168151	-	+	940981	+	
288	CR	CDS	168373	169266	-	-	941640	+	
290	CR	CDS	169354	169917	+	-	942621	+	
292	CR	CDS	169914	170768	+	-	943181	+	
294	CR	CDS	170860	171810	-	-	944127	+	
296	CR	tRNA	171810	173216	-	-	945077	+	
298	CR	tRNA	173380	174753	-	-	946647	+	
300	CR	CDS	175316	176080	+	+	948583	+	
302	CR	CDS	176240	178903	+	-	949507	+	
304	CR	CDS	178918	180807	+	-	952185	+	
306	CR	CDS	181007	182431	+	+	954274	+	
308	CR	CDS	182720	183004	+	+	955987	+	
310	CR	CDS	183042	183833	-	-	956309	+	
312	CR	CDS	183846	185468	-	-	957113	+	
314	CR	CDS	185857	188454	+	-	959124	+	
316	CR	CDS	188515	189357	-	-	961782	+	
318	CR	CDS	189603	189965	+	-	962870	+	
320	CR	CDS	190200	191153	+	-	963467	+	
322	CR	CDS	191150	192421	+	-	964417	+	
324	CR	CDS	192411	193394	+	-	965678	+	
326	CR	CDS	193404	194171	+	-	966671	+	
328	CR	CDS	194201	194995	-	-	967468	+	
330	CR	CDS	195016	195876	-	-	968283	+	
332	CR	CDS	195983	196330	-	-	969250	+	
334	CR	ND	196532	198142	+	-	969799	+	
336	CR	CDS	198220	200610	-	-	971487	+	
338	CR	CDS	200816	201352	+	+	974083	+	
340	CR	CDS	201410	202072	-	+	974677	+	
342	CR	CDS	202181	203107	+	+	975448	+	
344	CR	CDS	203104	203874	+	-	976371	+	
346	CR	CDS	203991	205070	-	-	977258	+	
348	CR	CDS	205079	207625	-	-	978346	+	
350	CR	CDS	207652	208335	-	-	980919	+	
352	CR	CDS	208383	208922	-	-	981650	+	
354	CR	CDS	209293	209733	+	+	982560	+	
356	CR	CDS	209795	211024	+	-	983062	+	
358	CR	CDS	211031	211411	-	-	984298	+	
360	CR	CDS	211506	212360	-	-	984773	+	
362	CR	CDS	212486	213277	-	-	985753	+	
364	CR	CDS	213398	213877	-	-	986665	+	
366	CR	CDS	213874	215292	-	-	987141	+	
368	CR	CDS	215433	216329	-	-	988700	+	
370	CR	CDS	216398	216853	-	-	989665	+	
372	CR	CDS	217030	217734	-	+	990297	+	
374	CR	CDS	217751	218281	-	-	991018	+	
376	CR	CDS	218309	220783	+	+	991576	+	
378	CR	CDS	220923	223445	+	-	994190	+	
380	CR	CDS	223738	225927	+	-	997005	+	
382	CR	CDS	225976	226773	+	+	999243	+	
384	CR	CDS	226773	227663	+	-	1000040	+	
386	CR	CDS	227660	229717	+	-	1000927	+	
388	CR	CDS	230657	231217	+	-	1003924	+	
390	CR	CDS	231303	233960	+	-	1004570	+	
392	CR	CDS	233978	234730	+	-	1007245	+	
394	CR	CDS	234749	235261	+	+	1008016	+	
396	CR	CDS	235258	235734	+	-	1008525	+	
398	CR	CDS	235734	236264	+	-	1009001	+	
400	CR	CDS	236264	237103	+	-	1009531	+	
402	CR	CDS	237211	238491	-	-	1010478	+	
404	CR	CDS	238661	240082	+	-	1011928	+	
406	CR	CDS	240164	240508	+	-	1013431	+	
408	CR	CDS	240609	241232	-	+	1013876	+	
410	CR	CDS	241269	242069	-	-	1014536	+	
412	CR	CDS	242062	242760	-	+	1015329	+	
414	CR	CDS	242845	244362	+	+	1016112	+	
416	CR	CDS	244492	245919	+	-	1017759	+	
418	CR	CDS	246072	247229	+	+	1019339	+	
420	CR	CDS	247318	247704	-	-	1020585	+	
422	CR	CDS	247951	249252	+	-	1021218	+	
424	CR	CDS	249289	250113	-	+	1022556	+	
426	CR	CDS	250143	252815	-	-	1023410	+	
428	CR	CDS	253052	253846	-	+	1026319	+	
430	CR	CDS	254297	255022	+	-	1027564	+	
432	CR	CDS	255280	256131	+	-	1028547	+	
434	CR	CDS	256276	257001	+	+	1029543	+	
436	CR	CDS	257148	257705	+	-	1030415	+	
438	CR	CDS	257846	259042	+	-	1031113	+	
440	CR	CDS	259355	260113	+	+	1032622	+	
442	CR	CDS	260126	260983	+	+	1033393	+	
444	CR	CDS	260995	262347	+	+	1034262	+	
446	CR	CDS	262379	264793	+	+	1035646	+	
448	CR	CDS	264916	265401	+	+	1038183	+	
450	CR	CDS	265405	266430	+	-	1038672	+	
452	CR	CDS	266536	266991	+	-	1039803	+	
454	CR	ND	266995	267783	+	-	1040262	+	
456	CR	CDS	267783	268931	+	-	1041050	+	
458	CR	CDS	268928	269524	+	-	1042195	+	
460	CR	ND	269548	273030	+	-	1042815	+	
462	CR	CDS	273043	274002	+	-	1046310	+	
464	CR	ND	274183	275946	+	-	1047450	+	
466	CR	CDS	276022	278163	+	-	1049289	+	
468	CR	CDS	278219	278608	+	-	1051486	+	
470	CR	rRNA	278671	279963	+	-	1051938	+	
472	CR	rRNA	280047	280307	-	-	1053314	+	
474	CR	tRNA	280294	280512	-	-	1053561	+	
476	CR	rRNA	280692	281237	+	-	1053959	+	
478	CR	CDS	281234	281656	+	+	1054501	+	
480	CR	CDS	281688	282393	+	-	1054955	+	
482	CR	CDS	282467	284185	-	-	1055734	+	
484	CR	CDS	284296	285003	-	+	1057563	+	
486	CR	CDS	285000	285404	-	-	1058267	+	
488	CR	CDS	285523	286338	-	-	1058790	+	
490	CR	CDS	286377	287030	-	-	1059644	+	
492	CR	CDS	287023	288054	-	-	1060290	+	
494	CR	CDS	288244	288810	+	-	1061511	+	
496	CR	CDS	289189	290732	+	-	1062456	+	
498	CR	CDS	290790	290866	+	-	1064057	+	
500	CR	CDS	290976	291051	+	-	1064243	+	
502	CR	CDS	291244	294336	+	-	1064511	+	
504	CR	CDS	294519	294640	+	-	1067786	+	
506	CR	CDS	294828	294904	+	-	1068095	+	
508	CR	CDS	295069	295872	+	-	1068336	+	
510	CR	CDS	295893	296807	-	-	1069160	+	
512	CR	ND	296912	298087	+	-	1070179	+	
514	CR	CDS	298240	299019	+	+	1071507	+	
516	CR	CDS	299097	299867	+	-	1072364	+	
518	CR	CDS	299923	301290	-	-	1073190	+	
520	CR	CDS	301362	302117	-	-	1074629	+	
522	CR	CDS	302152	302874	+	-	1075419	+	
524	CR	CDS	302871	303338	-	+	1076138	+	
526	CR	CDS	303402	304133	+	-	1076669	+	
528	CR	CDS	304267	304343	+	-	1077534	+	
530	CR	ND	304665	305720	-	-	1077932	+	
532	CR	CDS	305731	306726	-	-	1078998	+	
534	CR	CDS	306723	308606	-	-	1079990	+	
536	CR	CDS	308622	309116	-	-	1081889	+	
538	CR	CDS	309113	309937	-	-	1082380	+	
540	CR	CDS	309924	310826	-	-	1083191	+	
542	CR	CDS	311194	313833	+	-	1084461	+	
544	CR	CDS	313933	314475	+	+	1087200	+	
546	CR	CDS	314499	316007	+	-	1087766	+	
548	CR	CDS	316070	316180	+	-	1089337	+	
550	CR	tRNA	316193	316639	+	-	1089460	+	
552	CR	CDS	316893	317378	+	-	1090160	+	
554	CR	CDS	317683	318168	+	-	1090950	+	
556	CR	CDS	318153	318536	+	-	1091420	+	
558	CR	CDS	318679	319164	+	-	1091946	+	
560	CR	CDS	319231	319767	+	-	1092498	+	
562	CR	CDS	319771	321114	+	-	1093038	+	
564	CR	CDS	321111	322415	+	-	1094378	+	
566	CR	CDS	322420	323193	+	-	1095687	+	
568	CR	CDS	323396	323827	+	-	1096663	+	
570	CR	CDS	323861	327730	+	-	1097128	+	
572	CR	CDS	327730	328518	+	-	1100997	+	
574	CR	CDS	328515	328931	+	-	1101782	+	
576	CR	CDS	328955	329476	+	-	1102222	+	
578	CR	CDS	329873	332062	+	-	1103140	+	
580	CR	CDS	332086	332532	+	-	1105353	+	
582	CR	CDS	332551	336645	+	-	1105818	+	
584	CR	tRNA	337095	337835	+	-	1110362	+	
586	CR	CDS	337829	338275	+	+	1111096	+	
588	CR	tRNA	338838	339275	+	-	1112105	+	
590	CR	tRNA	339328	339603	-	-	1112595	+	
592	CR	tRNA	339689	339961	+	-	1112956	+	
594	CR	tRNA	340044	340352	+	-	1113311	+	
596	CR	CDS	340419	340702	-	-	1113686	+	
598	CR	CDS	340755	340952	+	+	1114022	+	
600	CR	CDS	341174	341459	+	-	1114441	+	
602	CR	ND	342209	342721	+	-	1115476	+	
604	CR	CDS	342829	343542	+	-	1116096	+	
606	CR	CDS	343566	346076	+	-	1116833	+	
608	CR	CDS	346098	346568	+	-	1119365	+	
610	CR	CDS	346974	347795	+	+	1120241	+	
612	CR	CDS	348610	349557	+	+	1121877	+	
614	CR	CDS	349674	349889	+	-	1122941	+	
616	CR	CDS	349893	350612	-	-	1123160	+	
618	CR	CDS	350943	351350	-	-	1124210	+	
620	CR	CDS	351721	352488	-	-	1124988	+	
622	CR	CDS	352597	355041	-	-	1125864	+	
624	CR	CDS	355281	355859	+	-	1128548	+	
626	CR	CDS	356072	356839	+	-	1129339	+	
628	CR	CDS	356810	357550	-	-	1130077	+	
630	CR	CDS	357800	358855	+	-	1131067	+	
632	CR	CDS	359074	360206	+	-	1132341	+	
634	CR	CDS	360203	360817	+	-	1133470	+	
636	CR	CDS	360973	362430	-	-	1134240	+	
638	CR	CDS	362679	363137	+	-	1135946	+	
640	CR	CDS	363226	364470	+	-	1136493	+	
642	CR	CDS	364528	364929	+	-	1137795	+	
644	CR	CDS	364980	366032	-	-	1138247	+	
646	CR	CDS	366315	367418	+	-	1139582	+	
648	CR	CDS	367430	368680	+	-	1140697	+	
650	CR	CDS	368796	368871	+	-	1142063	+	
652	CR	CDS	369197	369997	-	-	1142464	+	
654	CR	CDS	369924	370629	+	+	1143191	+	
656	CR	CDS	370739	371062	+	-	1144006	+	
658	CR	CDS	371304	372641	+	-	1144571	+	
660	CR	CDS	372773	374194	+	-	1146040	+	
662	CR	CDS	374196	374822	+	-	1147463	+	
664	CR	CDS	374837	375715	+	-	1148104	+	
666	CR	CDS	375715	376629	+	-	1148982	+	
668	CR	CDS	376663	377628	+	-	1149930	+	
670	CR	CDS	377573	377845	-	-	1150840	+	
672	CR	CDS	378536	378934	+	-	1151803	+	
674	CR	CDS	378981	379739	-	-	1152248	+	
676	CR	CDS	379705	381030	-	-	1152972	+	
678	CR	CDS	381035	383596	-	-	1154302	+	
680	CR	CDS	383580	384341	-	-	1156847	+	
682	CR	CDS	384403	384939	-	-	1157670	+	
684	CR	CDS	385573	386337	+	-	1158840	+	
686	CR	CDS	386310	386609	+	-	1159577	+	
688	CR	CDS	387109	388683	+	-	1160376	+	
690	CR	CDS	388783	389526	+	-	1162050	+	
692	CR	tRNA	389499	389987	+	-	1162766	+	
694	CR	CDS	390388	390912	+	-	1163655	+	
696	CR	CDS	391056	391697	+	-	1164323	+	
698	CR	CDS	391708	391932	+	-	1164975	+	
700	CR	CDS	391990	392349	+	-	1165257	+	
702	CR	CDS	392419	393876	-	-	1165686	+	
704	CR	CDS	393893	397060	-	-	1167160	+	
706	CR	CDS	397057	398262	-	-	1170324	+	
708	CR	CDS	398560	400848	+	+	1171827	+	
710	CR	CDS	400860	401324	+	-	1174127	+	
712	CR	CDS	401402	401596	+	+	1174669	+	
714	CR	CDS	401889	403142	+	-	1175156	+	
716	CR	CDS	403331	405289	+	-	1176598	+	
718	CR	CDS	405296	408271	+	-	1178563	+	
720	CR	CDS	408548	408649	+	-	1181815	+	
722	CR	ND	408766	410169	+	-	1182033	+	
724	CR	CDS	410166	411176	+	-	1183433	+	
726	CR	ND	411193	411417	+	-	1184460	+	
728	CR	CDS	411513	412517	+	+	1184780	+	
730	CR	CDS	412663	414771	+	+	1185930	+	
732	CR	CDS	414812	415444	-	-	1188079	+	
734	CR	CDS	415676	415951	+	-	1188943	+	
736	CR	CDS	416087	417712	-	-	1189354	+	
738	CR	CDS	417977	418864	+	-	1191244	+	
740	CR	CDS	418987	420156	+	-	1192254	+	
742	CR	CDS	420196	421647	+	-	1193463	+	
744	CR	CDS	421688	423574	+	-	1194955	+	
746	CR	CDS	423678	424652	-	-	1196945	+	
748	CR	CDS	425165	428101	+	-	1198432	+	
750	CR	CDS	428187	428810	+	-	1201454	+	
752	CR	CDS	428855	430012	-	-	1202122	+	
754	CR	CDS	430359	431579	+	-	1203626	+	
756	CR	CDS	431594	432688	+	-	1204861	+	
758	CR	CDS	432726	433034	-	-	1205993	+	
760	CR	CDS	433302	433517	+	-	1206569	+	
762	CR	CDS	433543	434637	-	-	1206810	+	
764	CR	CDS	434715	435428	+	-	1207982	+	
766	CR	CDS	435597	436808	+	-	1208864	+	
768	CR	CDS	437105	437365	+	-	1210372	+	
770	CR	CDS	437717	438037	+	-	1210984	+	
772	CR	CDS	438129	439241	+	-	1211396	+	
774	CR	CDS	439256	440065	-	-	1212523	+	
776	CR	CDS	440205	440660	+	-	1213472	+	
778	CR	CDS	440845	441390	+	+	1214112	+	
780	CR	CDS	441417	441608	+	-	1214684	+	
782	CR	CDS	441859	442536	+	+	1215126	+	
784	CR	CDS	442607	442891	+	-	1215874	+	
786	CR	CDS	442929	443840	-	-	1216196	+	
788	CR	CDS	443966	444874	+	-	1217233	+	
790	CR	CDS	444896	446068	-	-	1218163	+	
792	CR	CDS	446241	449381	-	-	1219508	+	
794	CR	tRNA	449378	450580	-	-	1222645	+	
796	CR	tRNA	450795	451484	+	-	1224062	+	
798	CR	CDS	451554	452849	+	-	1224821	+	
800	CR	CDS	453258	454577	+	+	1226525	+	
802	CR	CDS	454652	456022	+	-	1227919	+	
804	CR	CDS	456184	458001	+	-	1229451	+	
806	CR	CDS	458073	458675	-	-	1231340	+	
808	CR	CDS	458885	459466	-	-	1232152	+	
810	CR	CDS	459560	460624	+	+	1232827	+	
812	CR	CDS	460821	461948	+	-	1234088	+	
814	CR	CDS	461971	462303	+	-	1235238	+	
816	CR	CDS	462331	464178	+	-	1235598	+	
818	CR	CDS	464189	465160	+	-	1237456	+	
820	CR	CDS	465308	465673	+	-	1238575	+	
822	CR	CDS	465699	466391	+	-	1238966	+	
824	CR	CDS	466561	466908	+	-	1239828	+	
826	CR	CDS	467085	467482	-	+	1240352	+	
828	CR	CDS	467537	468400	-	-	1240804	+	
830	CR	CDS	468700	469239	-	-	1241967	+	
832	CR	CDS	469391	469840	+	-	1242658	+	
834	CR	CDS	469844	470947	+	-	1243111	+	
836	CR	CDS	471036	471506	+	-	1244303	+	
838	CR	CDS	471527	471946	+	-	1244794	+	
840	CR	CDS	472025	473002	+	-	1245292	+	
842	CR	CDS	472980	473495	+	-	1246247	+	
844	CR	CDS	473599	474573	-	-	1246866	+	
846	CR	CDS	474630	476492	-	-	1247897	+	
848	CR	CDS	476516	477415	-	-	1249783	+	
850	CR	CDS	477416	477658	-	+	1250683	+	
852	CR	CDS	477868	479316	+	-	1251135	+	
854	CR	CDS	479360	480157	-	-	1252627	+	
856	CR	CDS	480160	481020	-	-	1253427	+	
858	CR	CDS	481023	482132	-	-	1254290	+	
860	CR	CDS	482138	483151	-	-	1255405	+	
862	CR	CDS	483349	484068	-	-	1256616	+	
864	CR	CDS	484208	485311	+	+	1257475	+	
866	CR	CDS	485318	486130	+	-	1258585	+	
868	CR	CDS	486227	486817	-	-	1259494	+	
870	CR	CDS	486780	487691	-	+	1260047	+	
872	CR	CDS	487817	488308	+	+	1261084	+	
874	CR	CDS	488355	489719	-	-	1261622	+	
876	CR	CDS	489947	490108	-	-	1263214	+	
878	CR	CDS	490256	491767	+	-	1263523	+	
880	CR	ND	491989	493272	+	-	1265256	+	
882	CR	CDS	493354	494244	-	-	1266621	+	
884	CR	CDS	494256	494585	-	-	1267523	+	
886	CR	CDS	494585	495199	-	-	1267852	+	
888	CR	CDS	495189	497180	-	-	1268456	+	
890	CR	CDS	497191	498147	-	-	1270458	+	
892	CR	CDS	498600	500075	-	-	1271867	+	
894	CR	CDS	500119	500697	-	-	1273386	+	
896	CR	CDS	501001	501318	+	-	1274268	+	
898	CR	CDS	501665	502963	+	-	1274932	+	
900	CR	CDS	503210	503833	+	-	1276477	+	
902	CR	CDS	504085	505356	+	-	1277352	+	
904	CR	CDS	505542	507896	+	-	1278809	+	
906	CR	CDS	508105	508377	+	-	1281372	+	
908	CR	CDS	508668	510539	+	-	1281935	+	
910	CR	CDS	510688	511062	+	+	1283955	+	
912	CR	CDS	511166	511564	+	+	1284433	+	
914	CR	CDS	511670	512365	-	+	1284937	+	
916	CR	CDS	512430	514130	-	+	1285697	+	
918	CR	CDS	514231	515049	+	-	1287498	+	
920	CR	CDS	515099	516154	-	-	1288366	+	
922	CR	CDS	516267	516725	+	-	1289534	+	
924	CR	CDS	516766	518538	+	-	1290033	+	
926	CR	CDS	518531	520312	+	-	1291798	+	
928	CR	CDS	520344	520919	-	-	1293611	+	
930	CR	tRNA	520524	520862	+	-	1293791	+	
932	CR	CDS	520894	522180	+	-	1294161	+	
934	CR	CDS	522280	523140	-	-	1295547	+	
936	CR	CDS	523355	523924	+	-	1296622	+	
938	CR	CDS	523957	524346	-	-	1297224	+	
940	CR	CDS	524424	524539	+	-	1297691	+	
942	CR	CDS	524577	526127	-	-	1297844	+	
944	CR	CDS	526352	526612	+	-	1299619	+	
946	CR	CDS	526618	526758	+	-	1299885	+	
948	CR	CDS	526814	527284	-	-	1300081	+	
950	CR	CDS	527401	527952	-	-	1300668	+	
952	CR	CDS	528131	528349	-	+	1301398	+	
954	CR	CDS	528377	528751	-	-	1301644	+	
956	CR	CDS	529247	532396	-	-	1302514	+	
958	CR	CDS	532419	533612	-	-	1305686	+	
960	CR	CDS	533754	534407	+	+	1307021	+	
962	CR	CDS	534526	537888	+	-	1307793	+	
964	CR	CDS	537930	538865	-	-	1311197	+	
966	CR	CDS	538935	539102	-	-	1312202	+	
968	CR	CDS	539116	539631	-	+	1312383	+	
970	CR	CDS	539712	540089	+	+	1312979	+	
972	CR	CDS	540242	540793	+	-	1313509	+	
974	CR	CDS	540907	542835	+	-	1314174	+	
976	CR	CDS	542881	543210	+	+	1316148	+	
978	CR	CDS	543210	543815	+	-	1316477	+	
980	CR	CDS	543926	545800	+	+	1317193	+	
982	CR	CDS	546041	546685	+	+	1319308	+	
984	CR	CDS	546914	547876	+	-	1320181	+	
986	CR	CDS	547873	548844	-	+	1321140	+	
988	CR	CDS	548997	550301	+	-	1322264	+	
990	CR	CDS	550350	552026	-	-	1323617	+	
992	CR	CDS	552241	553461	-	+	1325508	+	
994	CR	CDS	553634	555286	+	-	1326901	+	
996	CR	CDS	555403	555882	-	-	1328670	+	
998	CR	CDS	556084	556878	-	-	1329351	+	
1000	CR	CDS	556964	557791	-	-	1330231	+	
1002	CR	CDS	557945	560446	-	-	1331212	+	
1004	CR	CDS	560556	560972	+	-	1333823	+	
1006	CR	CDS	560973	561425	-	-	1334240	+	
1008	CR	CDS	561422	562339	-	-	1334689	+	
1010	CR	CDS	562486	563163	+	-	1335753	+	
1012	CR	CDS	563150	563929	+	-	1336417	+	
1014	CR	CDS	564015	564869	-	-	1337282	+	
1016	CR	CDS	564929	565699	-	-	1338196	+	
1018	CR	CDS	565854	566468	-	-	1339121	+	
1020	CR	CDS	566439	567125	+	-	1339706	+	
1022	CR	CDS	567122	569536	+	-	1340389	+	
1024	CR	CDS	569722	570855	+	-	1342989	+	
1026	CR	CDS	571112	571942	+	-	1344379	+	
1028	CR	CDS	571979	572995	+	-	1345246	+	
1030	CR	CDS	572988	573647	+	+	1346255	+	
1032	CR	CDS	573686	574780	-	-	1346953	+	
1034	CR	CDS	574850	575776	-	-	1348117	+	
1036	CR	CDS	576003	576485	+	-	1349270	+	
1038	CR	CDS	576564	577382	+	-	1349831	+	
1040	CR	CDS	577467	579248	+	-	1350734	+	
1042	CR	CDS	579261	580037	+	-	1352528	+	
1044	CR	CDS	580138	581016	+	-	1353405	+	
1046	CR	CDS	581082	582329	+	-	1354349	+	
1048	CR	CDS	582405	582659	+	-	1355672	+	
1050	CR	CDS	582566	583879	+	-	1355833	+	
1052	CR	CDS	583958	585319	+	-	1357225	+	
1054	CR	CDS	585378	586676	+	-	1358645	+	
1056	CR	CDS	586699	587847	+	-	1359966	+	
1058	CR	CDS	587927	588712	-	-	1361194	+	
1060	CR	CDS	588723	589958	-	-	1361990	+	
1062	CR	CDS	589980	591029	-	-	1363247	+	
1064	CR	CDS	591360	593024	+	+	1364627	+	
1066	CR	CDS	593034	594293	+	-	1366301	+	
1068	CR	CDS	594305	595114	+	+	1367572	+	
1070	CR	CDS	595118	596011	+	-	1368385	+	
1072	CR	CDS	596052	597119	-	-	1369319	+	
