OrgName	seqLen	oriSP	oriEP	Ter	
NC_003098	2038615	1363	1520	1020748	
bgBrickID	bgBrickType	brickType	brickSP	brickEP	Strand	EG	distToOri	direction	
174	CR	CDS	87044	87313	+	+	85950	+	
176	CR	tRNA	87777	88736	+	-	87373	+	
178	CR	tRNA	88750	89673	+	-	88310	+	
180	CR	tRNA	89862	91406	+	-	90043	+	
182	CR	tRNA	91678	92664	+	-	91301	+	
184	CR	CDS	92633	93646	+	+	92283	+	
186	CR	CDS	93718	94782	-	-	93419	+	
188	CR	CDS	94845	95807	-	+	94444	+	
190	CR	CDS	95749	96342	-	-	94979	+	
192	CR	CDS	96329	96655	-	-	95292	+	
194	CR	CDS	96794	97960	-	-	96597	+	
196	CR	CDS	98018	99175	+	-	97812	+	
198	CR	CDS	99217	101067	+	-	99704	+	
200	CR	ND	101463	102095	-	-	100732	+	
202	CR	CDS	102117	102989	-	-	101626	+	
204	CR	CDS	102998	103669	-	-	102306	+	
206	CR	CDS	103911	104414	+	-	103051	+	
208	CR	CDS	104537	104785	-	+	103422	+	
210	CR	CDS	105242	105490	+	+	104127	+	
212	CR	ND	105545	107653	+	-	106290	+	
214	CR	CDS	107650	108291	+	-	106928	+	
216	CR	CDS	108506	109303	+	-	107940	+	
218	CR	CDS	109269	110516	+	-	109153	+	
220	CR	CDS	110545	111936	+	-	110573	+	
222	CR	CDS	112225	113124	-	-	111761	+	
224	CR	CDS	113542	113775	+	-	112412	+	
226	CR	CDS	113839	115773	+	-	114410	+	
228	CR	CDS	115766	116233	+	-	114870	+	
230	CR	CDS	116230	117582	+	-	116219	+	
232	CR	CDS	117728	118108	+	-	116745	+	
234	CR	CDS	118611	118931	-	-	117568	+	
236	CR	CDS	119688	120059	+	-	118696	+	
238	CR	rRNA	120067	120279	+	-	118916	+	
240	CR	rRNA	121084	122142	+	-	120779	+	
242	CR	tRNA	122441	123433	+	-	122070	+	
244	CR	rRNA	123810	124184	+	-	122821	+	
246	CR	tRNA	124191	124373	+	-	123010	+	
248	CR	tRNA	124392	125294	+	-	123931	+	
250	CR	tRNA	125317	125703	+	-	124340	+	
252	CR	ND	125670	126428	+	-	125065	+	
254	CR	tRNA	127503	127802	+	-	126439	+	
256	CR	CDS	128356	130215	+	+	128852	+	
258	CR	CDS	130562	131737	+	-	130374	+	
260	CR	CDS	131851	132333	+	-	130970	+	
262	CR	CDS	132343	134256	+	-	132893	+	
264	CR	CDS	134636	136468	-	-	135105	+	
266	CR	CDS	136317	136550	-	+	135187	+	
268	CR	CDS	137368	137520	-	+	136157	+	
270	CR	tRNA	137522	137707	-	-	136344	+	
272	CR	tRNA	137885	138568	+	-	137205	+	
274	CR	tRNA	138565	139002	+	-	137639	+	
276	CR	CDS	138992	140002	+	+	138639	+	
278	CR	CDS	140042	140428	-	-	139065	+	
280	CR	CDS	140419	140970	-	+	139607	+	
282	CR	CDS	142041	142307	-	+	140944	+	
284	CR	CDS	142595	143809	+	+	142446	+	
286	CR	CDS	143802	144755	+	+	143392	+	
288	CR	CDS	144765	146381	+	-	145018	+	
290	CR	CDS	147164	147919	+	-	146556	+	
292	CR	CDS	147932	149104	+	-	147741	+	
294	CR	CDS	149499	150362	+	-	148999	+	
296	CR	tRNA	150653	150886	+	-	149523	+	
298	CR	tRNA	150908	151585	+	-	150222	+	
300	CR	CDS	151597	152262	+	+	150899	+	
302	CR	CDS	152331	153560	+	-	152197	+	
304	CR	CDS	153770	154366	+	-	153003	+	
306	CR	CDS	154470	155300	+	+	153937	+	
308	CR	CDS	155454	156308	+	+	154945	+	
310	CR	CDS	156408	157781	+	-	156418	+	
312	CR	CDS	157774	158835	+	-	157472	+	
314	CR	CDS	158837	159529	+	-	158166	+	
316	CR	CDS	159559	160128	-	-	158765	+	
318	CR	CDS	160263	160877	+	-	159514	+	
320	CR	CDS	161830	162525	+	-	161162	+	
322	CR	CDS	162537	163823	+	-	162460	+	
324	CR	CDS	163827	164408	+	-	163045	+	
326	CR	CDS	164354	164956	+	-	163593	+	
328	CR	CDS	165249	166511	-	-	165148	+	
330	CR	CDS	166821	167279	-	-	165916	+	
332	CR	CDS	167276	167797	-	-	166434	+	
334	CR	ND	168072	170021	+	-	168658	+	
336	CR	CDS	170346	170813	-	-	169450	+	
338	CR	CDS	170814	172019	-	+	170656	+	
340	CR	CDS	172039	172674	-	+	171311	+	
342	CR	CDS	172659	173759	-	+	172396	+	
344	CR	CDS	174163	174756	+	-	173393	+	
346	CR	CDS	174766	175329	+	-	173966	+	
348	CR	CDS	175326	176003	+	-	174640	+	
350	CR	CDS	176158	177189	-	-	175826	+	
352	CR	CDS	177444	178148	-	-	176785	+	
354	CR	CDS	178139	179083	-	+	177720	+	
356	CR	CDS	179215	182046	+	-	180683	+	
358	CR	CDS	182039	183100	+	-	181737	+	
360	CR	CDS	183232	183630	+	-	182267	+	
362	CR	CDS	183696	184265	+	-	182902	+	
364	CR	CDS	184352	184618	+	-	183255	+	
366	CR	CDS	184622	185041	+	-	183678	+	
368	CR	CDS	185057	185362	+	-	183999	+	
370	CR	CDS	185813	187069	+	-	185706	+	
372	CR	CDS	187066	187584	+	+	186221	+	
374	CR	CDS	187730	189262	+	-	187899	+	
376	CR	CDS	189340	189483	+	+	188120	+	
378	CR	CDS	189502	191058	+	-	189695	+	
380	CR	CDS	191172	193385	+	-	192022	+	
382	CR	CDS	193581	194087	+	+	192724	+	
384	CR	CDS	194080	194670	+	-	193307	+	
386	CR	CDS	194667	195284	+	-	193921	+	
388	CR	CDS	195551	195859	+	-	194496	+	
390	CR	CDS	196076	196702	+	-	195339	+	
392	CR	CDS	196727	197350	+	-	195987	+	
394	CR	CDS	197350	197646	+	+	196283	+	
396	CR	CDS	197664	198497	+	-	197134	+	
398	CR	CDS	198601	198882	+	-	197519	+	
400	CR	CDS	198743	199198	-	-	197835	+	
402	CR	CDS	198894	199238	+	-	197875	+	
404	CR	CDS	199251	199904	+	-	198541	+	
406	CR	CDS	199908	200321	+	-	198958	+	
408	CR	CDS	200331	200537	+	+	199174	+	
410	CR	CDS	200562	200822	+	-	199459	+	
412	CR	CDS	200848	201216	+	+	199853	+	
414	CR	CDS	201294	201599	+	+	200236	+	
416	CR	CDS	201623	202165	+	-	200802	+	
418	CR	CDS	202183	202452	+	+	201089	+	
420	CR	CDS	202737	203135	+	-	201772	+	
422	CR	CDS	203327	203863	+	-	202500	+	
424	CR	CDS	203947	204303	+	+	202940	+	
426	CR	CDS	204321	204815	+	-	203452	+	
428	CR	CDS	204829	205011	+	+	203648	+	
430	CR	CDS	205156	205596	+	-	204233	+	
432	CR	CDS	205609	206919	+	-	205556	+	
434	CR	CDS	207070	207708	+	+	206345	+	
436	CR	CDS	207771	208043	+	-	206680	+	
438	CR	CDS	208068	208184	+	-	206821	+	
440	CR	CDS	208202	208567	+	+	207204	+	
442	CR	CDS	208585	208968	+	+	207605	+	
444	CR	CDS	209011	209946	+	+	208583	+	
446	CR	CDS	209958	210344	+	+	208981	+	
448	CR	CDS	210609	210875	+	+	209512	+	
450	CR	CDS	210885	212222	+	-	210859	+	
452	CR	CDS	212409	213158	+	-	211795	+	
454	CR	ND	213261	214295	-	-	212932	+	
456	CR	CDS	214280	214906	-	-	213543	+	
458	CR	CDS	214896	215987	-	-	214624	+	
460	CR	ND	216000	216368	-	-	215005	+	
462	CR	CDS	216513	216707	-	-	215344	+	
464	CR	ND	217339	217536	-	-	216173	+	
466	CR	CDS	217611	218387	-	-	217024	+	
468	CR	CDS	218461	219255	+	-	217892	+	
470	CR	rRNA	219268	220248	+	-	218885	+	
472	CR	rRNA	220443	220763	+	-	219400	+	
474	CR	tRNA	220809	221117	+	-	219754	+	
476	CR	rRNA	221110	222432	+	-	221069	+	
478	CR	CDS	222574	225021	+	+	223658	+	
480	CR	CDS	225040	225708	+	-	224345	+	
482	CR	CDS	225726	226814	+	-	225451	+	
484	CR	CDS	227269	229770	+	+	228407	+	
486	CR	CDS	229964	230659	+	-	229296	+	
488	CR	CDS	230671	231087	+	-	229724	+	
490	CR	CDS	232128	233126	+	-	231763	+	
492	CR	CDS	233107	233679	+	-	232316	+	
494	CR	CDS	233892	234668	+	-	233305	+	
496	CR	CDS	234677	235480	+	-	234117	+	
498	CR	CDS	235502	236761	+	-	235398	+	
500	CR	CDS	236774	238627	+	-	237264	+	
502	CR	CDS	238727	240106	+	-	238743	+	
504	CR	CDS	240298	242106	+	-	240743	+	
506	CR	CDS	242225	243274	+	-	241911	+	
508	CR	CDS	243374	247144	-	-	245781	+	
510	CR	CDS	247561	247974	+	-	246611	+	
512	CR	ND	247994	248464	+	-	247101	+	
514	CR	CDS	248889	250970	+	+	249607	+	
516	CR	CDS	251074	255465	+	-	254102	+	
518	CR	CDS	255567	255830	+	-	254467	+	
520	CR	CDS	255823	256101	+	-	254738	+	
522	CR	CDS	256296	257537	+	-	256174	+	
524	CR	CDS	257547	257777	+	+	256414	+	
526	CR	CDS	258090	258812	+	-	257449	+	
528	CR	CDS	258893	259057	+	-	257694	+	
530	CR	ND	259029	260363	+	-	259000	+	
532	CR	CDS	260419	261330	-	-	259967	+	
534	CR	CDS	261354	262157	-	-	260794	+	
536	CR	CDS	262185	263183	-	-	261820	+	
538	CR	CDS	263358	264377	-	-	263014	+	
540	CR	CDS	264716	265528	-	-	264165	+	
542	CR	CDS	265664	267136	+	-	265773	+	
544	CR	CDS	267187	267897	+	+	266534	+	
546	CR	CDS	268022	268966	+	-	267603	+	
548	CR	CDS	268968	270290	+	-	268927	+	
550	CR	tRNA	270271	270825	+	-	269462	+	
552	CR	CDS	270868	271680	+	-	270317	+	
554	CR	CDS	271725	272096	-	-	270733	+	
556	CR	CDS	272399	272845	+	-	271482	+	
558	CR	CDS	272865	273257	+	-	271894	+	
560	CR	CDS	273609	273815	+	-	272452	+	
562	CR	CDS	273803	273895	+	-	272532	+	
564	CR	CDS	273944	274309	+	-	272946	+	
566	CR	CDS	274499	275935	+	-	274572	+	
568	CR	CDS	275987	276226	+	-	274863	+	
570	CR	CDS	276356	276670	+	-	275307	+	
572	CR	CDS	276788	278767	+	-	277404	+	
574	CR	CDS	278777	279091	+	-	277728	+	
576	CR	CDS	279110	279616	+	-	278253	+	
578	CR	CDS	279696	281042	+	-	279679	+	
580	CR	CDS	281424	281600	+	-	280237	+	
582	CR	CDS	282002	284215	+	-	282852	+	
584	CR	tRNA	284437	284913	-	-	283550	+	
586	CR	CDS	285103	288339	+	+	286976	+	
588	CR	tRNA	289483	290112	-	-	288749	+	
590	CR	tRNA	290122	291123	-	-	289760	+	
592	CR	tRNA	291154	291795	-	-	290432	+	
594	CR	tRNA	291814	292629	-	-	291266	+	
596	CR	CDS	292900	293334	+	-	291971	+	
598	CR	CDS	293346	294536	+	+	293173	+	
600	CR	CDS	294547	295038	+	-	293675	+	
602	CR	ND	295053	295832	+	-	294469	+	
604	CR	CDS	295819	296637	+	-	295274	+	
606	CR	CDS	296637	296930	+	-	295567	+	
608	CR	CDS	296952	298853	+	-	297490	+	
610	CR	CDS	298847	299914	+	+	298551	+	
612	CR	CDS	300143	300406	-	+	299043	+	
614	CR	CDS	300360	300602	-	-	299239	+	
616	CR	CDS	300618	300812	-	-	299449	+	
618	CR	CDS	300978	301928	+	-	300565	+	
620	CR	CDS	301940	302257	+	-	300894	+	
622	CR	CDS	302261	304513	+	-	303150	+	
624	CR	CDS	304515	305495	+	-	304132	+	
626	CR	CDS	305635	305820	+	-	304457	+	
628	CR	CDS	306052	308157	+	-	306794	+	
630	CR	CDS	308453	308935	-	-	307572	+	
632	CR	CDS	309030	310514	-	-	309151	+	
634	CR	CDS	310667	312274	+	-	310911	+	
636	CR	CDS	312433	312606	+	-	311243	+	
638	CR	CDS	312599	312760	-	-	311397	+	
640	CR	CDS	313115	313462	-	-	312099	+	
642	CR	CDS	313695	314657	+	-	313294	+	
644	CR	CDS	314551	315585	+	-	314222	+	
646	CR	CDS	315715	316872	+	-	315509	+	
648	CR	CDS	316869	318278	+	-	316915	+	
650	CR	CDS	318314	319552	+	-	318189	+	
652	CR	CDS	319581	320186	+	-	318823	+	
654	CR	CDS	320264	321133	+	+	319770	+	
656	CR	CDS	321134	321727	+	-	320364	+	
658	CR	CDS	321740	322789	+	-	321426	+	
660	CR	CDS	322855	323706	+	-	322343	+	
662	CR	CDS	323782	324228	+	-	322865	+	
664	CR	CDS	324231	324680	+	-	323317	+	
666	CR	CDS	324751	324909	+	-	323546	+	
668	CR	CDS	325111	327093	+	-	325730	+	
670	CR	CDS	327393	332696	+	-	331333	+	
672	CR	CDS	332863	335022	-	-	333659	+	
674	CR	CDS	335019	335615	-	-	334252	+	
676	CR	CDS	335681	336208	+	-	334845	+	
678	CR	CDS	336266	336607	+	-	335244	+	
680	CR	CDS	336620	337023	+	-	335660	+	
682	CR	CDS	337078	338250	+	-	336887	+	
684	CR	CDS	338263	339657	+	-	338294	+	
686	CR	CDS	339733	341157	+	-	339794	+	
688	CR	CDS	341169	341858	+	-	340495	+	
690	CR	CDS	341956	342972	+	-	341609	+	
692	CR	tRNA	343094	343972	+	-	342609	+	
694	CR	CDS	343873	344907	+	-	343544	+	
696	CR	CDS	344894	345901	+	-	344538	+	
698	CR	CDS	345885	346895	+	-	345532	+	
700	CR	CDS	346973	347671	+	-	346308	+	
702	CR	CDS	347668	348663	+	-	347300	+	
704	CR	CDS	348677	349309	+	-	347946	+	
706	CR	CDS	349310	349456	+	-	348093	+	
708	CR	CDS	349534	349788	+	+	348425	+	
710	CR	CDS	349807	350079	+	-	348716	+	
712	CR	CDS	350229	350423	+	+	349060	+	
714	CR	CDS	350465	351121	+	-	349758	+	
716	CR	CDS	351246	351374	+	-	350011	+	
718	CR	CDS	351393	352277	+	-	350914	+	
720	CR	CDS	352405	352590	-	-	351227	+	
722	CR	ND	352538	352891	-	-	351528	+	
724	CR	CDS	353009	353113	-	-	351750	+	
726	CR	ND	353339	353614	-	-	352251	+	
728	CR	CDS	353760	355529	+	+	354166	+	
730	CR	CDS	355553	357508	+	+	356145	+	
732	CR	CDS	357510	357947	+	-	356584	+	
734	CR	CDS	358009	359145	+	-	357782	+	
736	CR	CDS	359316	359474	+	-	358111	+	
738	CR	CDS	359527	359640	+	-	358277	+	
740	CR	CDS	359944	361227	+	-	359864	+	
742	CR	CDS	361275	363641	-	-	362278	+	
744	CR	CDS	363875	364489	-	-	363126	+	
746	CR	CDS	364501	365373	-	-	364010	+	
748	CR	CDS	365451	365762	+	-	364399	+	
750	CR	CDS	365759	366307	+	-	364944	+	
752	CR	CDS	366411	368747	+	-	367384	+	
754	CR	CDS	369089	370411	+	-	369048	+	
756	CR	CDS	370629	371177	+	-	369814	+	
758	CR	CDS	371275	372186	+	-	370823	+	
760	CR	CDS	372211	373485	-	-	372122	+	
762	CR	CDS	373698	374069	-	-	372706	+	
764	CR	CDS	374072	375436	-	-	374073	+	
766	CR	CDS	375761	376546	+	-	375183	+	
768	CR	CDS	376640	377074	+	-	375711	+	
770	CR	CDS	377074	378048	+	-	376685	+	
772	CR	CDS	378108	378332	+	-	376969	+	
774	CR	CDS	378451	379425	+	-	378062	+	
776	CR	CDS	379418	380338	+	-	378975	+	
778	CR	CDS	380372	381103	+	+	379740	+	
780	CR	CDS	381116	382360	+	-	380997	+	
782	CR	CDS	382363	382848	+	+	381485	+	
784	CR	CDS	382845	383267	+	-	381904	+	
786	CR	CDS	383279	384646	+	-	383283	+	
788	CR	CDS	384683	385549	+	-	384186	+	
790	CR	CDS	385546	386313	+	-	384950	+	
792	CR	CDS	386472	386657	+	-	385294	+	
794	CR	tRNA	386914	387126	+	-	385763	+	
796	CR	tRNA	387424	387864	-	-	386501	+	
798	CR	CDS	387839	388228	-	-	386865	+	
800	CR	CDS	388250	388810	-	+	387447	+	
802	CR	CDS	388939	390381	-	-	389018	+	
804	CR	CDS	390381	391847	-	-	390484	+	
806	CR	CDS	391847	392149	-	-	390786	+	
808	CR	CDS	392362	393906	+	-	392543	+	
810	CR	CDS	394175	394660	+	+	393297	+	
812	CR	CDS	394776	394964	+	-	393601	+	
814	CR	CDS	395121	395486	+	-	394123	+	
816	CR	CDS	395489	397156	+	-	395793	+	
818	CR	CDS	397357	399057	+	-	397694	+	
820	CR	CDS	399026	399526	+	-	398163	+	
822	CR	CDS	399592	400614	+	-	399251	+	
824	CR	CDS	400691	400957	+	-	399594	+	
826	CR	CDS	401195	401551	+	+	400188	+	
828	CR	CDS	401601	402851	+	-	401488	+	
830	CR	CDS	403586	403801	+	-	402438	+	
832	CR	CDS	403910	404650	-	-	403287	+	
834	CR	CDS	404650	405585	-	-	404222	+	
836	CR	CDS	406350	408242	+	-	406879	+	
838	CR	CDS	408239	408400	-	-	407037	+	
840	CR	CDS	408542	409090	-	-	407727	+	
842	CR	CDS	409666	410511	+	-	409148	+	
844	CR	CDS	410657	411727	-	-	410364	+	
846	CR	CDS	412113	414437	+	-	413074	+	
848	CR	CDS	414804	415151	-	-	413788	+	
850	CR	CDS	415349	415633	-	+	414270	+	
852	CR	CDS	416025	416195	+	-	414832	+	
854	CR	CDS	416246	416416	-	-	415053	+	
856	CR	CDS	417068	418291	-	-	416928	+	
858	CR	CDS	418456	419781	+	-	418418	+	
860	CR	CDS	419729	421669	+	-	420306	+	
862	CR	CDS	421837	422181	+	-	420818	+	
864	CR	CDS	422191	423603	+	+	422240	+	
866	CR	CDS	423672	425351	+	-	423988	+	
868	CR	CDS	425479	426918	-	-	425555	+	
870	CR	CDS	426922	428271	-	+	426908	+	
872	CR	CDS	428433	429308	+	+	427945	+	
874	CR	CDS	429323	429871	+	-	428508	+	
876	CR	CDS	430192	431874	+	-	430511	+	
878	CR	CDS	431859	432689	+	-	431326	+	
880	CR	ND	432843	433385	+	-	432022	+	
882	CR	CDS	433829	434407	+	-	433044	+	
884	CR	CDS	434397	435047	+	-	433684	+	
886	CR	CDS	435075	435464	+	-	434101	+	
888	CR	CDS	435469	435918	+	-	434555	+	
890	CR	CDS	436046	436633	+	-	435270	+	
892	CR	CDS	437023	438630	+	-	437267	+	
894	CR	CDS	439189	440820	-	-	439457	+	
896	CR	CDS	441113	446092	+	-	444729	+	
898	CR	CDS	446182	447378	+	-	446015	+	
900	CR	CDS	447514	448041	+	-	446678	+	
902	CR	CDS	448118	448474	+	-	447111	+	
904	CR	CDS	448511	449857	+	-	448494	+	
906	CR	CDS	450637	451917	+	-	450554	+	
908	CR	CDS	451871	452470	-	-	451107	+	
910	CR	CDS	452481	453278	-	+	451915	+	
912	CR	CDS	453335	454903	-	+	453540	+	
914	CR	CDS	454903	456366	-	+	455003	+	
916	CR	CDS	456379	458712	-	+	457349	+	
918	CR	CDS	459085	459285	+	-	457922	+	
920	CR	CDS	459320	459829	+	-	458466	+	
922	CR	CDS	459960	461027	+	-	459664	+	
924	CR	CDS	461030	461578	+	-	460215	+	
926	CR	CDS	462058	463881	+	-	462518	+	
928	CR	CDS	464641	465759	+	-	464396	+	
930	CR	tRNA	466094	466381	-	-	465018	+	
932	CR	CDS	466391	466801	-	-	465438	+	
934	CR	CDS	466869	467600	+	-	466237	+	
936	CR	CDS	467597	468646	+	-	467283	+	
938	CR	CDS	468814	469143	-	-	467780	+	
940	CR	CDS	469419	469757	+	-	468394	+	
942	CR	CDS	469762	470499	+	-	469136	+	
944	CR	CDS	470513	471853	+	-	470490	+	
946	CR	CDS	471895	472050	-	-	470687	+	
948	CR	CDS	472107	473114	-	-	471751	+	
950	CR	CDS	473133	473468	-	-	472105	+	
952	CR	CDS	473479	475104	-	+	473741	+	
954	CR	CDS	475049	475642	-	-	474279	+	
956	CR	CDS	475926	476159	+	-	474796	+	
958	CR	CDS	476175	476354	+	-	474991	+	
960	CR	CDS	476191	476880	+	+	475517	+	
962	CR	CDS	476922	477155	+	-	475792	+	
964	CR	CDS	477306	477917	+	-	476554	+	
966	CR	CDS	478078	478872	+	-	477509	+	
968	CR	CDS	478869	479504	+	+	478141	+	
970	CR	CDS	479630	480109	+	+	478746	+	
972	CR	CDS	480153	481289	+	-	479926	+	
974	CR	CDS	481311	481604	+	-	480241	+	
976	CR	CDS	481597	481896	+	+	480533	+	
978	CR	CDS	481913	484705	+	-	483342	+	
980	CR	CDS	484929	485306	+	+	483943	+	
982	CR	CDS	485549	486364	+	+	485001	+	
984	CR	CDS	486366	486548	+	-	485185	+	
986	CR	CDS	486986	487231	+	+	485868	+	
988	CR	CDS	487231	488565	+	-	487202	+	
990	CR	CDS	488575	488829	+	-	487466	+	
992	CR	CDS	488925	489320	+	+	487957	+	
994	CR	CDS	489732	490181	+	-	488818	+	
996	CR	CDS	490168	490725	+	-	489362	+	
998	CR	CDS	490727	491689	+	-	490326	+	
1000	CR	CDS	491701	494352	+	-	492989	+	
1002	CR	CDS	494407	495177	+	-	493814	+	
1004	CR	CDS	495460	496263	+	-	494900	+	
1006	CR	CDS	496379	496486	-	-	495123	+	
1008	CR	CDS	496468	496857	-	-	495494	+	
1010	CR	CDS	496934	497191	-	-	495828	+	
1012	CR	CDS	497417	497692	-	-	496329	+	
1014	CR	CDS	497816	498883	+	-	497520	+	
1016	CR	CDS	498905	499246	+	-	497883	+	
1018	CR	CDS	499462	499665	+	-	498302	+	
1020	CR	CDS	499631	499915	+	-	498552	+	
1022	CR	CDS	499939	500571	+	-	499208	+	
1024	CR	CDS	500872	501711	+	-	500348	+	
1026	CR	CDS	501729	503567	+	-	502204	+	
1028	CR	CDS	503580	504995	+	-	503632	+	
1030	CR	CDS	505587	506633	+	+	505270	+	
1032	CR	CDS	506633	507142	+	-	505779	+	
1034	CR	CDS	507219	509621	+	-	508258	+	
1036	CR	CDS	509689	510690	-	-	509327	+	
1038	CR	CDS	510846	511148	+	-	509785	+	
1040	CR	CDS	511168	511296	+	-	509933	+	
1042	CR	CDS	511419	511685	+	-	510322	+	
1044	CR	CDS	511802	514195	+	-	512832	+	
1046	CR	CDS	514259	515125	+	-	513762	+	
1048	CR	CDS	515696	518023	+	-	516660	+	
1050	CR	CDS	518039	518656	+	-	517293	+	
1052	CR	CDS	518668	519552	+	-	518189	+	
1054	CR	CDS	519634	520977	+	-	519614	+	
1056	CR	CDS	520970	521356	+	-	519993	+	
1058	CR	CDS	521360	522244	+	-	520881	+	
1060	CR	CDS	522381	522836	+	-	521473	+	
1062	CR	CDS	523125	523298	+	-	521935	+	
1064	CR	CDS	523650	524927	+	+	523564	+	
1066	CR	CDS	524940	525587	+	-	524224	+	
1068	CR	CDS	525639	527018	+	+	525655	+	
1070	CR	CDS	527330	527986	+	-	526623	+	
1072	CR	CDS	527983	529311	+	-	527948	+	
1074	CR	CDS	529452	530333	+	-	528970	+	
1076	CR	CDS	530654	531856	-	-	530493	+	
1078	CR	CDS	532102	532761	-	-	531398	+	
1080	CR	CDS	532771	533448	-	-	532085	+	
1082	CR	CDS	533461	534255	-	-	532892	+	
1084	CR	CDS	534266	534610	-	+	533247	+	
1086	CR	CDS	534635	535024	-	-	533661	+	
1088	CR	CDS	535289	537523	+	-	536160	+	
1090	CR	CDS	537698	539359	+	-	537996	+	
1092	CR	CDS	539428	540207	+	-	538844	+	
1094	CR	CDS	540319	541539	+	-	540176	+	
1096	CR	CDS	541544	542776	+	-	541413	+	
1098	CR	CDS	542892	543551	+	+	542188	+	
1100	CR	CDS	543591	545435	+	+	544072	+	
